,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Dikarya,Ascomycota,Saccharomyceta,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
A7UWL2,0.0,0.0,0.0,0.909090909091,0.0,0.0,0.0,0.0909090909091,Eukaryota,11,1,0.304636097349,1.0,0.0,False
A7UWL5,0.153846153846,0.0,0.153846153846,0.538461538462,0.153846153846,0.0,0.0,0.0,Eukaryota,13,0,1.19723750156,1.94871794872,-0.198412698413,False
A7UWM4,0.3,0.1,0.4,0.0,0.0,0.0,0.0,0.2,Euk+Bac,10,0,1.2798542258299999,3.31111111111,-0.488095238095,False
A7UWM5,0.0,0.0,0.125,0.125,0.5,0.125,0.0,0.125,Opisthokonta,8,1,1.3862943611200003,3.11111111111,0.222222222222,False
A7UWM6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.307692307692,-0.047619047619,False
A7UWN5,0.0,0.0,0.25,0.125,0.25,0.0,0.0,0.375,Saccharomyceta,8,0,1.32088834315,4.5,0.6461538461540001,False
A7UWN9,0.0,0.0,0.272727272727,0.363636363636,0.181818181818,0.0,0.0,0.181818181818,Eukaryota,11,0,1.34211317891,3.63636363636,-0.153333333333,False
A7UWP0,0.307692307692,0.0769230769231,0.0769230769231,0.46153846153800004,0.0,0.0,0.0,0.0769230769231,Eukaryota,13,0,1.3114313374700002,2.35897435897,0.253968253968,False
A7UWP6,0.0,0.0,0.33333333333299997,0.0,0.0,0.555555555556,0.0,0.111111111111,Dikarya,9,0,0.9368883075390001,3.66666666667,-1.09090909091,False
A7UWP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,10,0,-0.0,0.533333333333,0.06,False
A7UWP8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dikarya,9,0,-0.0,0.0,0.0,False
A7UWQ4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.282051282051,0.111111111111,False
A7UWQ5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.615384615385,0.111111111111,False
A7UWQ6,0.45454545454499995,0.0,0.0,0.363636363636,0.0,0.0,0.0,0.181818181818,Cellular_organisms,11,1,1.03619878482,3.25757575758,-0.0777777777778,False
A7UWQ9,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.846153846154,0.0238095238095,False
A7UWR3,0.23076923076900002,0.0,0.23076923076900002,0.0769230769231,0.0,0.153846153846,0.0769230769231,0.23076923076900002,Saccharomyceta,13,0,1.69773359137,4.23076923077,-0.293650793651,False
A7UWR4,0.0,0.0,0.0,0.916666666667,0.0,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.286835983056,1.20512820513,0.123015873016,False
A7UWR7,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.6,Saccharomyceta,10,0,1.08889997535,4.4,3.6,False
A7UWS0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,Ascomycota,10,0,0.610864302055,0.466666666667,-0.107142857143,False
A7UWS5,0.375,0.0,0.375,0.0,0.25,0.0,0.0,0.0,Cellular_organisms,8,0,1.08219553004,2.14285714286,2.5641025641,False
A7UWS6,0.0,0.0,0.0,0.769230769231,0.0769230769231,0.0,0.153846153846,0.0,Eukaryota,13,0,0.6870920273800001,1.84615384615,0.126984126984,False
A7UWS7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,6,0,-0.0,0.533333333333,-0.222222222222,False
A7UWS8,0.692307692308,0.0,0.0769230769231,0.0,0.0,0.0,0.0769230769231,0.153846153846,Cellular_organisms,13,0,0.937155853066,3.25641025641,0.166666666667,False
A7UWT0,0.153846153846,0.0,0.0,0.615384615385,0.153846153846,0.0,0.0,0.0769230769231,Eukaryota,13,0,1.07201696856,2.38461538462,-0.162698412698,False
A7UWT1,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.545454545455,0.181818181818,Ascomycota,11,0,0.994923632572,0.945454545455,-0.026666666666700003,False
A7UWT2,0.0,0.0,0.0,0.111111111111,0.111111111111,0.33333333333299997,0.0,0.444444444444,Saccharomyceta,9,2,1.21488965395,2.47272727273,-0.23544973545000003,False
A7UWT5,0.846153846154,0.0,0.153846153846,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.42932302193099997,0.0,0.0,False
A7UWT6,0.23076923076900002,0.0,0.615384615385,0.153846153846,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.925129083572,0.717948717949,-0.00793650793651,True
A7UWU1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,Saccharomyceta,10,2,0.325082973391,2.27272727273,0.0276497695853,False
A7UWV2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,3,0,-0.0,0.0,0.0,False
A7UWV5,0.0,0.0,0.33333333333299997,0.33333333333299997,0.166666666667,0.0,0.0,0.166666666667,Euk+Bac,12,0,1.32966134885,3.72727272727,-0.0276497695853,False
A7UWV7,0.0,0.0,0.25,0.08333333333330001,0.0,0.166666666667,0.0,0.5,Saccharomyceta,12,0,1.1988493129100002,3.77272727273,2.00460829493,False
A7UWW0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
A7UWW7,0.0,0.0,0.08333333333330001,0.0,0.0,0.0,0.08333333333330001,0.833333333333,Saccharomyceta,12,1,0.56608573896,2.74358974359,-0.424603174603,False
A7UWW8,0.0,0.0,0.08333333333330001,0.0,0.33333333333299997,0.166666666667,0.0,0.416666666667,Saccharomyceta,12,1,1.2366848691399999,3.48717948718,2.3492063492099997,False
A7UWX1,0.0,0.0,0.0,0.363636363636,0.363636363636,0.0,0.0,0.272727272727,Opisthokonta,11,1,1.09005965871,3.07575757576,0.447004608295,False
A7UWX2,0.0,0.0,0.0,0.0,0.0,0.0,0.181818181818,0.8181818181820001,Saccharomyceta,11,0,0.474139313058,0.654545454545,0.32,False
A7UWY2,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,Opisthokonta,10,1,0.610864302055,2.83636363636,0.14,False
A7UWY7,0.0,0.0,0.0,0.08333333333330001,0.33333333333299997,0.08333333333330001,0.166666666667,0.33333333333299997,Opisthokonta,12,1,1.44518587895,2.4358974359,-0.27380952380999996,False
A7UWY8,0.0,0.0,0.692307692308,0.307692307692,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.61724176973,1.38461538462,0.25,False
A7UWZ1,0.0,0.0,0.23076923076900002,0.615384615385,0.0769230769231,0.0,0.0,0.0769230769231,Eukaryota,13,0,1.03176711135,2.35897435897,0.615079365079,False
A7UWZ4,0.0,0.846153846154,0.0,0.153846153846,0.0,0.0,0.0,0.0,Euk_Archaea,13,0,0.42932302193099997,0.282051282051,0.111111111111,False
A7UWZ8,0.692307692308,0.0,0.23076923076900002,0.0,0.0,0.0,0.0,0.0769230769231,Cellular_organisms,13,0,0.790267968075,1.38461538462,0.25,True
A7UWZ9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.846153846154,-0.0793650793651,False
A7UX00,0.0,0.0,0.38461538461499994,0.0,0.0769230769231,0.538461538462,0.0,0.0,Dikarya,13,0,0.898137003188,3.10256410256,-0.480158730159,False
A7UX01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,3,0,-0.0,0.0,,False
A7UX10,0.307692307692,0.0,0.46153846153800004,0.0,0.0769230769231,0.0,0.0,0.153846153846,Euk+Bac,13,0,1.2047933096899999,3.05128205128,0.40476190476199997,False
A7UX11,0.0,0.0,0.307692307692,0.46153846153800004,0.0769230769231,0.0769230769231,0.0,0.0769230769231,Eukaryota,13,0,1.3114313374700002,3.02564102564,-0.313492063492,False
A7UX12,0.125,0.0,0.5,0.25,0.0,0.125,0.0,0.0,Euk+Bac,8,0,1.21300756598,2.42857142857,2.16666666667,False
A7UX13,0.0,0.0,0.615384615385,0.153846153846,0.0769230769231,0.153846153846,0.0,0.0,Euk+Bac,13,0,1.07201696856,2.53846153846,-0.031746031746,False
A7UX33,0.0,0.0,0.0,0.0,0.416666666667,0.5,0.0,0.08333333333330001,Dikarya,12,1,0.918427784993,0.846153846154,0.0238095238095,False
A7UX34,0.0,0.0,0.272727272727,0.181818181818,0.0,0.363636363636,0.0,0.181818181818,Dikarya,11,0,1.34211317891,3.81818181818,-0.48,False
A7UX45,0.166666666667,0.0,0.5,0.0,0.08333333333330001,0.166666666667,0.0,0.08333333333330001,Euk+Bac,12,0,1.35797785499,3.33333333333,0.366666666667,False
A7UX46,0.23076923076900002,0.0,0.46153846153800004,0.23076923076900002,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,1.23093162305,1.61538461538,0.214285714286,False
A7UX52,0.0,0.0,0.0,0.7272727272730001,0.0,0.0,0.0,0.272727272727,Eukaryota,11,0,0.585952618304,3.2,-0.146666666667,False
A7UX57,0.0,0.0,0.0769230769231,0.46153846153800004,0.23076923076900002,0.153846153846,0.0,0.0769230769231,Eukaryota,13,0,1.37781950804,2.38461538462,0.662698412698,False
A7UX63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.512820512821,0.230158730159,False
A7UX64,0.307692307692,0.692307692308,0.0,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,13,0,0.61724176973,0.461538461538,-0.0198412698413,False
A7UX65,0.153846153846,0.0,0.23076923076900002,0.307692307692,0.0,0.0,0.0,0.307692307692,Saccharomyceta,13,0,1.3516811946899998,4.38461538462,-0.52380952381,False
A7UX66,0.0,0.0,0.307692307692,0.153846153846,0.0,0.153846153846,0.0,0.38461538461499994,Saccharomyceta,13,0,1.30610660909,4.46153846154,-0.4325396825399999,False
A7UX67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,0,-0.0,0.0,,False
A7UX71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
A7UX74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
A7UX77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,4,0,-0.0,0.5,0.0,False
A7UX90,0.0,0.0,0.0,0.833333333333,0.08333333333330001,0.0,0.08333333333330001,0.0,Eukaryota,12,1,0.56608573896,1.61538461538,0.626984126984,False
A7UX91,0.0,0.0,0.0,0.46153846153800004,0.307692307692,0.0,0.0,0.23076923076900002,Eukaryota,13,0,1.0579054247,3.10256410256,-0.170634920635,False
A7UXA0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.562335144619,0.0,0.0,True
A7UXA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,7,2,-0.0,3.5,0.225,False
A7UXA5,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.33333333333299997,Eukaryota,3,1,0.636514168295,2.83333333333,-1.0,False
A7UXA6,0.0,0.0,0.846153846154,0.0769230769231,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.5359610497089999,1.15384615385,-0.07539682539680001,False
A7UXB0,0.0,0.0,0.25,0.166666666667,0.0,0.0,0.0,0.583333333333,Saccharomyceta,12,0,0.9596147939120001,4.28787878788,2.12442396313,False
A7UXB4,0.0769230769231,0.0,0.692307692308,0.0769230769231,0.0,0.153846153846,0.0,0.0,Euk+Bac,13,0,0.937155853066,1.89743589744,0.428571428571,False
A7UXB6,0.0,0.0,0.0,0.272727272727,0.0909090909091,0.0,0.45454545454499995,0.181818181818,Ascomycota,11,1,1.2406842919499999,3.13636363636,0.18888888888900002,False
A7UXB9,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.5359610497089999,1.69230769231,0.305555555556,False
A7UXC7,0.0,0.0,0.0,0.0,0.0,0.14285714285700002,0.14285714285700002,0.714285714286,Saccharomyceta,7,1,0.7963116401739999,3.0,-1.16666666667,False
A7UXC8,0.08333333333330001,0.0,0.33333333333299997,0.25,0.0,0.0,0.0,0.33333333333299997,Euk+Bac,12,0,1.2860573368700001,4.56060606061,-0.646082949309,False
A7UXD4,0.538461538462,0.0,0.0,0.46153846153800004,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.6901856760189999,1.35897435897,-0.0555555555556,False
A7UXD5,0.0,0.0,0.0,0.833333333333,0.08333333333330001,0.0,0.08333333333330001,0.0,Eukaryota,12,1,0.56608573896,1.53846153846,0.638888888889,False
A7UXD6,0.0,0.0,0.307692307692,0.0769230769231,0.0769230769231,0.0,0.0,0.538461538462,Saccharomyceta,13,0,1.09059947378,4.41025641026,-0.5277777777780001,False
A7UXD9,0.0,0.0,0.0769230769231,0.538461538462,0.0,0.0769230769231,0.0,0.307692307692,Eukaryota,13,0,1.09059947378,3.79487179487,3.7976190476199996,False
A7UXE0,0.0,0.0,0.0,0.363636363636,0.272727272727,0.363636363636,0.0,0.0,Dikarya,11,0,1.09005965871,1.78181818182,0.04,False
A7UXE2,0.0,0.0,0.0,0.222222222222,0.222222222222,0.0,0.0,0.555555555556,Saccharomyceta,9,1,0.99502699018,3.48888888889,0.0238095238095,False
A7UXE4,0.0,0.46153846153800004,0.0,0.538461538462,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.6901856760189999,1.07692307692,0.0396825396825,False
