,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata,Mammalia,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
A5A6I6,0.0,0.0,0.0,0.0,0.0,0.46153846153800004,0.38461538461499994,0.153846153846,Eumetazoa,13,0,1.0123308390999999,3.0,2.52777777778,False
A5A6J1,0.0,0.0,0.0,0.7,0.1,0.1,0.1,0.0,Eukaryota,10,0,0.940447988655,3.04444444444,0.97619047619,False
A5A6J5,0.0,0.0,0.0,0.583333333333,0.0,0.166666666667,0.0,0.25,Eukaryota,12,1,0.9596147939120001,5.58974358974,5.17063492063,False
A5A6J7,0.0,0.0,0.0,0.538461538462,0.153846153846,0.153846153846,0.153846153846,0.0,Eukaryota,13,0,1.19723750156,3.97435897436,1.9126984127000002,False
A5A6L1,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Eumetazoa,12,1,0.636514168295,1.51282051282,0.900793650794,False
A5A6L6,0.0,0.0,0.0,0.0,0.0,0.0,0.923076923077,0.0769230769231,Vertebrata,13,0,0.271189373042,0.615384615385,0.111111111111,False
A5A6N6,0.0,0.0,0.0,0.0,0.0,0.181818181818,0.8181818181820001,0.0,Vertebrata,11,2,0.474139313058,1.51282051282,0.17857142857099997,False
A6H914,0.0,0.307692307692,0.0,0.23076923076900002,0.0,0.46153846153800004,0.0,0.0,Eumetazoa,13,0,1.0579054247,3.89743589744,-0.5,False
A7KK31,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.363636363636,0.363636363636,Mammalia,11,1,1.09005965871,5.06060606061,2.0666666666699998,False
A7XEH6,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Mammalia,12,0,0.636514168295,2.24242424242,-0.411111111111,False
A8T644,0.153846153846,0.0,0.538461538462,0.0,0.0769230769231,0.23076923076900002,0.0,0.0,Euk+Bac,13,0,1.15698764435,3.84615384615,0.384920634921,True
B0F4N0,0.0,0.0,0.0,0.181818181818,0.0,0.0909090909091,0.0909090909091,0.636363636364,Mammalia,11,1,1.0335620542100001,6.95454545455,5.6,False
B0VYX1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,12,1,-0.0,0.0,0.0,False
B1NL93,0.2,0.0,0.1,0.1,0.3,0.2,0.0,0.1,Opisthokonta,10,0,1.6957425341699999,5.0,1.78571428571,False
B3LF34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,12,0,-0.0,0.0,0.0,False
B3Y606,0.0,0.0,0.0,0.272727272727,0.0,0.272727272727,0.181818181818,0.272727272727,Mammalia,11,1,1.3730039128799998,6.83333333333,5.25555555556,False
B3Y620,0.0,0.0,0.0,0.272727272727,0.0909090909091,0.363636363636,0.272727272727,0.0,Eumetazoa,11,1,1.29454516584,4.56060606061,1.08888888889,False
B3Y641,0.0,0.0,0.0,0.272727272727,0.0,0.272727272727,0.181818181818,0.272727272727,Mammalia,11,1,1.3730039128799998,6.33333333333,5.13333333333,False
B3Y669,0.0,0.0,0.0,0.272727272727,0.0,0.363636363636,0.0909090909091,0.272727272727,Eumetazoa,11,1,1.29454516584,6.56060606061,4.26666666667,False
B3Y678,0.0,0.0,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,Eumetazoa,13,0,0.271189373042,0.74358974359,0.19444444444400003,False
B3Y6A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,12,0,-0.0,0.0,0.0,False
B5LWR7,0.0,0.0,0.0,0.0,0.0,0.0,0.692307692308,0.307692307692,Vertebrata,13,0,0.61724176973,1.48717948718,0.28571428571400004,False
B6RC85,0.0,0.0,0.0,0.0,0.153846153846,0.615384615385,0.0,0.23076923076900002,Eumetazoa,13,0,0.925129083572,3.66666666667,1.96031746032,False
C0KL23,0.0,0.0,0.0,0.0,0.0,0.769230769231,0.0769230769231,0.153846153846,Eumetazoa,13,0,0.6870920273800001,2.82051282051,0.595238095238,False
C7G3M7,0.0,0.0,0.0,0.08333333333330001,0.08333333333330001,0.666666666667,0.166666666667,0.0,Eumetazoa,12,1,0.983087758575,2.66666666667,1.03174603175,False
C7G3M9,0.0,0.0,0.0,0.166666666667,0.0,0.5,0.33333333333299997,0.0,Eumetazoa,12,1,1.0114042647100001,3.87179487179,1.4126984127000002,False
D3K5P1,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,Eumetazoa,12,1,0.562335144619,1.92307692308,1.14682539683,False
D6C6L7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,12,0,-0.0,0.166666666667,0.0,False
D7RVC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,12,0,-0.0,0.0,0.0,False
ENSPTRP00000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Vertebrata,12,0,0.636514168295,2.4696969697,0.06666666666669999,False
ENSPTRP00000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,Mammalia,10,1,0.325082973391,3.74545454545,0.7066666666670001,False
ENSPTRP00000000016,0.0,0.0,0.0,0.0,0.0909090909091,0.181818181818,0.363636363636,0.363636363636,Mammalia,11,1,1.26365443188,4.37878787879,2.1,False
ENSPTRP00000000017,0.0,0.0,0.166666666667,0.25,0.08333333333330001,0.416666666667,0.0,0.08333333333330001,Eumetazoa,12,0,1.4241299173500002,4.93939393939,0.7444444444439999,False
ENSPTRP00000000024,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.286835983056,1.4358974359,0.293650793651,False
ENSPTRP00000000063,0.0,0.0,0.0,0.846153846154,0.0,0.0769230769231,0.0769230769231,0.0,Eukaryota,13,0,0.5359610497089999,2.58974358974,-0.19444444444400003,False
ENSPTRP00000000071,0.0909090909091,0.0,0.0909090909091,0.363636363636,0.0909090909091,0.0909090909091,0.272727272727,0.0,Eukaryota,11,1,1.59416669912,5.28787878788,5.8350230414699995,False
ENSPTRP00000000076,0.0,0.0,0.08333333333330001,0.25,0.0,0.25,0.416666666667,0.0,Vertebrata,12,1,1.26500137527,5.51282051282,5.44047619048,False
ENSPTRP00000000109,0.0,0.0,0.0,0.46153846153800004,0.0,0.538461538462,0.0,0.0,Eumetazoa,13,0,0.6901856760189999,3.46153846154,1.63095238095,False
ENSPTRP00000000161,0.0,0.0,0.0,0.2,0.0,0.6,0.1,0.1,Eumetazoa,10,0,1.08889997535,4.31111111111,1.6547619047600002,False
ENSPTRP00000000223,0.0,0.0,0.0,0.272727272727,0.0,0.363636363636,0.363636363636,0.0,Eumetazoa,11,0,1.09005965871,3.27272727273,1.16,False
ENSPTRP00000000247,0.0,0.0,0.0,0.33333333333299997,0.416666666667,0.08333333333330001,0.166666666667,0.0,Opisthokonta,12,1,1.2366848691399999,3.61538461538,2.6388888888900004,False
ENSPTRP00000000258,0.0,0.0,0.0,0.5,0.08333333333330001,0.25,0.0,0.166666666667,Eukaryota,12,1,1.1988493129100002,4.51282051282,0.642857142857,False
ENSPTRP00000000265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,10,0,-0.0,0.466666666667,-0.06,False
ENSPTRP00000000293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,8,0,-0.0,0.428571428571,-0.061538461538500004,False
ENSPTRP00000000325,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,Eumetazoa,5,0,0.6730116670090001,6.4,2.66666666667,False
ENSPTRP00000000331,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,Eumetazoa,4,0,0.562335144619,5.33333333333,,False
ENSPTRP00000000344,0.0,0.0,0.0,0.08333333333330001,0.08333333333330001,0.416666666667,0.33333333333299997,0.08333333333330001,Eumetazoa,12,1,1.3522093992299997,3.66666666667,0.0515873015873,False
ENSPTRP00000000362,0.0,0.0,0.0,0.28571428571400004,0.0,0.714285714286,0.0,0.0,Eumetazoa,7,1,0.598269588585,4.10714285714,0.487179487179,False
ENSPTRP00000000364,0.0,0.0,0.0,0.0,0.666666666667,0.166666666667,0.166666666667,0.0,Opisthokonta,12,1,0.8675632284810001,2.30769230769,0.365079365079,False
ENSPTRP00000000382,0.0,0.0,0.0,0.23076923076900002,0.0769230769231,0.153846153846,0.538461538462,0.0,Vertebrata,13,0,1.15698764435,4.05128205128,1.59126984127,False
ENSPTRP00000000390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,10,0,-0.0,0.0,0.0,False
ENSPTRP00000000416,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,Mammalia,4,1,0.562335144619,8.0,,False
ENSPTRP00000000425,0.0,0.0,0.0,0.08333333333330001,0.0,0.25,0.0,0.666666666667,Mammalia,12,1,0.8239592165009999,7.10256410256,0.5,False
ENSPTRP00000000444,0.0,0.153846153846,0.0,0.307692307692,0.0,0.0,0.0769230769231,0.46153846153800004,Mammalia,13,0,1.2047933096899999,7.76923076923,7.92857142857,False
ENSPTRP00000000470,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.384615384615,0.25,False
ENSPTRP00000000495,0.0,0.0,0.307692307692,0.38461538461499994,0.0,0.153846153846,0.153846153846,0.0,Eukaryota,13,0,1.30610660909,4.79487179487,3.59126984127,False
ENSPTRP00000000558,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,Mammalia,10,1,0.325082973391,3.6,0.0,False
ENSPTRP00000000567,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Vertebrata,12,1,0.636514168295,2.0,0.619047619048,False
ENSPTRP00000000576,0.0,0.0,0.0,0.416666666667,0.0,0.08333333333330001,0.33333333333299997,0.166666666667,Eukaryota,12,0,1.2366848691399999,6.33333333333,7.333333333330001,False
ENSPTRP00000000587,0.0,0.0,0.615384615385,0.153846153846,0.0,0.0769230769231,0.153846153846,0.0,Euk+Bac,13,0,1.07201696856,4.15384615385,2.3492063492099997,True
ENSPTRP00000000602,0.0,0.0,0.0,0.1,0.0,0.8,0.1,0.0,Eumetazoa,10,1,0.6390318596500001,2.36363636364,0.22666666666700003,False
ENSPTRP00000000649,0.0,0.0,0.0,0.0,0.153846153846,0.23076923076900002,0.615384615385,0.0,Vertebrata,13,0,0.925129083572,2.02564102564,0.8730158730159999,False
ENSPTRP00000000650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,12,0,-0.0,0.166666666667,0.0,False
ENSPTRP00000000662,0.0,0.0,0.0,0.0,0.23076923076900002,0.23076923076900002,0.538461538462,0.0,Vertebrata,13,0,1.01009975935,2.53846153846,2.2380952381,False
ENSPTRP00000000671,0.0,0.0,0.0,0.0,0.08333333333330001,0.583333333333,0.0,0.33333333333299997,Eumetazoa,12,1,0.887694275799,5.41025641026,3.44444444444,False
ENSPTRP00000000700,0.153846153846,0.0,0.153846153846,0.0,0.0769230769231,0.0769230769231,0.538461538462,0.0,Vertebrata,13,0,1.30387552934,5.58974358974,4.65476190476,False
ENSPTRP00000000742,0.0,0.0,0.0,0.38461538461499994,0.0,0.23076923076900002,0.38461538461499994,0.0,Vertebrata,13,0,1.07339428128,4.28205128205,2.84523809524,False
ENSPTRP00000000843,0.5,0.0,0.08333333333330001,0.08333333333330001,0.0,0.166666666667,0.166666666667,0.0,Cellular_organisms,12,0,1.35797785499,4.87878787879,3.9333333333300002,False
ENSPTRP00000000854,0.692307692308,0.0,0.153846153846,0.0,0.0,0.0,0.153846153846,0.0,Cellular_organisms,13,0,0.8305178252869999,3.41025641026,1.27777777778,True
ENSPTRP00000000855,0.0,0.0,0.08333333333330001,0.75,0.0,0.166666666667,0.0,0.0,Eukaryota,12,1,0.7214636866930001,2.30769230769,0.93253968254,False
ENSPTRP00000001016,0.0,0.0,0.08333333333330001,0.08333333333330001,0.08333333333330001,0.25,0.5,0.0,Vertebrata,12,1,1.31437384301,4.69230769231,0.305555555556,False
ENSPTRP00000001059,0.0,0.0,0.23076923076900002,0.153846153846,0.0,0.307692307692,0.307692307692,0.0,Eumetazoa,13,0,1.3516811946899998,5.12820512821,-0.123015873016,False
ENSPTRP00000001066,0.0,0.0,0.0,0.0,0.0,0.545454545455,0.45454545454499995,0.0,Eumetazoa,11,2,0.689009238477,3.23076923077,2.07936507937,False
ENSPTRP00000001075,0.0,0.0,0.0,0.0,0.0909090909091,0.272727272727,0.0909090909091,0.545454545455,Mammalia,11,1,1.12095039267,5.81818181818,2.6,False
ENSPTRP00000001083,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Mammalia,12,0,0.636514168295,1.45454545455,0.1,False
ENSPTRP00000001087,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,Vertebrata,10,0,0.610864302055,1.4,1.82142857143,False
ENSPTRP00000001173,0.0,0.0,0.0,0.46153846153800004,0.23076923076900002,0.23076923076900002,0.0769230769231,0.0,Eukaryota,13,0,1.23093162305,3.12820512821,-0.0198412698413,False
ENSPTRP00000001180,0.0,0.0,0.0,0.0,0.0909090909091,0.7272727272730001,0.0909090909091,0.0909090909091,Eumetazoa,11,0,0.885574151577,2.18181818182,0.8466666666670001,False
ENSPTRP00000001211,0.0,0.0,0.0,0.416666666667,0.25,0.25,0.08333333333330001,0.0,Eukaryota,12,1,1.26500137527,3.66666666667,1.4960317460299999,False
ENSPTRP00000001216,0.0,0.0,0.0,0.909090909091,0.0909090909091,0.0,0.0,0.0,Eukaryota,11,1,0.304636097349,1.04545454545,-0.09677419354839999,False
ENSPTRP00000001217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,10,0,-0.0,0.0,0.0,False
ENSPTRP00000001219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,1,2,-0.0,4.0,,False
ENSPTRP00000001240,0.0,0.0,0.08333333333330001,0.5,0.25,0.166666666667,0.0,0.0,Eukaryota,12,1,1.1988493129100002,2.89743589744,1.04761904762,False
ENSPTRP00000001247,0.0,0.0,0.0,0.538461538462,0.0,0.46153846153800004,0.0,0.0,Eukaryota,13,0,0.6901856760189999,2.61538461538,0.214285714286,False
ENSPTRP00000001252,0.0,0.0,0.0,0.45454545454499995,0.0,0.545454545455,0.0,0.0,Eumetazoa,11,1,0.689009238477,3.0,0.12222222222200001,False
ENSPTRP00000001266,0.0,0.0,0.0,0.0,0.0,0.444444444444,0.555555555556,0.0,Vertebrata,9,1,0.6869615765970001,2.13333333333,1.14,False
ENSPTRP00000001340,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.272727272727,0.636363636364,Mammalia,11,2,0.859967281036,5.02564102564,1.5436507936500001,False
ENSPTRP00000001366,0.25,0.0,0.33333333333299997,0.25,0.0,0.08333333333330001,0.0,0.08333333333330001,Euk+Bac,12,0,1.4735023850799998,4.30303030303,0.20645161290300001,False
ENSPTRP00000001368,0.0,0.0,0.0,0.0,0.25,0.666666666667,0.08333333333330001,0.0,Eumetazoa,12,1,0.8239592165009999,1.66666666667,0.0515873015873,False
ENSPTRP00000001376,0.0,0.0,0.0,0.0,0.0,0.692307692308,0.307692307692,0.0,Eumetazoa,13,0,0.61724176973,1.94871794872,1.14285714286,False
ENSPTRP00000001385,0.0,0.0,0.0,0.0,0.33333333333299997,0.25,0.416666666667,0.0,Vertebrata,12,1,1.07755632707,3.48717948718,3.0714285714300003,False
ENSPTRP00000001416,0.23076923076900002,0.0,0.692307692308,0.0,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.790267968075,0.769230769231,0.138888888889,True
ENSPTRP00000001446,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,1.23076923077,0.222222222222,False
ENSPTRP00000001456,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,13,0,-0.0,0.0,0.0,False
ENSPTRP00000001474,0.0,0.0,0.0,0.25,0.166666666667,0.416666666667,0.166666666667,0.0,Eumetazoa,12,0,1.3086053872499999,3.43939393939,0.988888888889,False
ENSPTRP00000001488,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,0.0,0.0,Eukaryota,12,1,0.45056120886600004,1.74358974359,-0.21825396825399998,False
ENSPTRP00000001494,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,Eukaryota,12,1,0.562335144619,4.05128205128,2.8293650793700005,False
ENSPTRP00000001506,0.0,0.0,0.0,0.5,0.08333333333330001,0.0,0.416666666667,0.0,Eukaryota,12,1,0.918427784993,4.84615384615,7.194444444439999,False
ENSPTRP00000001508,0.38461538461499994,0.0,0.615384615385,0.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.666278442415,0.0,0.0,True
ENSPTRP00000001511,0.0,0.0,0.0,0.23076923076900002,0.0,0.307692307692,0.46153846153800004,0.0,Vertebrata,13,0,1.0579054247,3.53846153846,1.0,False
ENSPTRP00000001582,0.0,0.0,0.0,0.0,0.33333333333299997,0.416666666667,0.25,0.0,Eumetazoa,12,1,1.07755632707,3.17948717949,1.10714285714,False
ENSPTRP00000001598,0.0,0.0,0.0,0.0,0.583333333333,0.416666666667,0.0,0.0,Opisthokonta,12,1,0.6791932659919999,1.4358974359,0.0873015873016,False
ENSPTRP00000001628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,13,0,-0.0,0.0,0.0,False
ENSPTRP00000001632,0.0,0.0,0.0,0.0,0.0,0.08333333333330001,0.916666666667,0.0,Vertebrata,12,1,0.286835983056,1.46153846154,-0.0198412698413,False
ENSPTRP00000001636,0.0,0.0,0.0,0.833333333333,0.08333333333330001,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.56608573896,1.53846153846,0.535714285714,False
ENSPTRP00000001667,0.0,0.0,0.08333333333330001,0.08333333333330001,0.166666666667,0.08333333333330001,0.583333333333,0.0,Vertebrata,12,1,1.23426786608,4.61538461538,-0.5079365079370001,False
ENSPTRP00000001673,0.0,0.0,0.0,0.46153846153800004,0.23076923076900002,0.0769230769231,0.23076923076900002,0.0,Eukaryota,13,0,1.23093162305,3.97435897436,2.89285714286,False
ENSPTRP00000001753,0.0,0.0,0.0,0.08333333333330001,0.166666666667,0.5,0.25,0.0,Eumetazoa,12,1,1.1988493129100002,3.76923076923,1.3253968254000001,False
ENSPTRP00000001759,0.0,0.0,0.7272727272730001,0.0909090909091,0.0,0.0,0.0,0.181818181818,Euk+Bac,11,0,0.7595473914749999,6.43636363636,7.259259259260001,True
ENSPTRP00000001784,0.0,0.0,0.538461538462,0.153846153846,0.153846153846,0.0,0.153846153846,0.0,Euk+Bac,13,0,1.19723750156,4.46153846154,2.19841269841,True
ENSPTRP00000001892,0.25,0.08333333333330001,0.0,0.25,0.166666666667,0.08333333333330001,0.166666666667,0.0,Cellular_organisms,12,1,1.7045514452700001,4.76923076923,1.3769841269799998,False
ENSPTRP00000001921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,8,0,-0.0,0.0,0.0,False
ENSPTRP00000001927,0.0,0.0,0.0,0.0,0.166666666667,0.33333333333299997,0.5,0.0,Vertebrata,12,1,1.0114042647100001,2.53846153846,2.08333333333,False
ENSPTRP00000001971,0.538461538462,0.0,0.0769230769231,0.0769230769231,0.0769230769231,0.0769230769231,0.153846153846,0.0,Cellular_organisms,13,0,1.41051355711,4.48717948718,3.0714285714300003,True
ENSPTRP00000002010,0.0,0.0,0.0,0.166666666667,0.0,0.833333333333,0.0,0.0,Eumetazoa,6,1,0.45056120886600004,4.28571428571,-0.472222222222,False
ENSPTRP00000002079,0.0,0.0,0.0,0.0,0.0,0.307692307692,0.692307692308,0.0,Vertebrata,13,0,0.61724176973,0.615384615385,0.265873015873,False
ENSPTRP00000002084,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,Mammalia,4,1,0.562335144619,8.4,,False
ENSPTRP00000002114,0.0,0.0,0.0,0.0,0.0,0.615384615385,0.38461538461499994,0.0,Eumetazoa,13,0,0.666278442415,1.17948717949,0.43650793650799996,False
ENSPTRP00000002141,0.0,0.0,0.0,0.08333333333330001,0.666666666667,0.0,0.25,0.0,Opisthokonta,12,1,0.8239592165009999,3.58974358974,1.6626984127000002,False
ENSPTRP00000002153,0.0,0.0,0.0,0.769230769231,0.0,0.0769230769231,0.153846153846,0.0,Eukaryota,13,0,0.6870920273800001,3.23076923077,2.02777777778,False
ENSPTRP00000002159,0.1,0.0,0.1,0.5,0.1,0.1,0.1,0.0,Eukaryota,10,0,1.4978661367800001,3.84444444444,0.511904761905,False
ENSPTRP00000002248,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285700002,0.8571428571430001,Mammalia,7,1,0.410116318288,4.5,1.16666666667,False
ENSPTRP00000002263,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,Mammalia,4,1,0.562335144619,5.8,5.5,False
ENSPTRP00000002364,0.0,0.0,0.0,0.0,0.25,0.416666666667,0.33333333333299997,0.0,Eumetazoa,12,0,1.07755632707,3.12121212121,2.66666666667,False
ENSPTRP00000002446,0.0,0.0,0.0,0.166666666667,0.0,0.416666666667,0.416666666667,0.0,Eumetazoa,12,1,1.02818385933,3.94871794872,3.0,False
ENSPTRP00000002479,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,Vertebrata,12,1,0.562335144619,1.94871794872,0.472222222222,False
ENSPTRP00000002496,0.0,0.0,0.0,0.1,0.3,0.1,0.5,0.0,Vertebrata,10,1,1.16828245018,3.70909090909,3.06,False
ENSPTRP00000002515,0.0,0.0,0.0,0.0,0.0,0.153846153846,0.538461538462,0.307692307692,Vertebrata,13,0,0.983961446001,3.4358974359,0.603174603175,False
