,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Protostomia,Ecdysozoa,Arthropoda,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
B7P0P3,0.0,0.0,0.0,0.38461538461499994,0.0,0.538461538462,0.0,0.0,0.0769230769231,Eumetazoa,13,0,0.898137003188,2.89743589744,-0.138888888889,False
B7P0P4,0.0,0.0,0.0,0.769230769231,0.0,0.23076923076900002,0.0,0.0,0.0,Eukaryota,13,0,0.5402041423889999,1.94871794872,0.00793650793651,False
B7P0P5,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,Eumetazoa,10,0,0.325082973391,0.666666666667,0.3,False
B7P0P6,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,Eumetazoa,12,1,0.6931471805600001,2.51282051282,-0.28571428571400004,False
B7P0P7,0.0,0.0,0.0,0.45454545454499995,0.0,0.545454545455,0.0,0.0,0.0,Eumetazoa,11,0,0.689009238477,2.36363636364,2.57333333333,False
B7P0P9,0.0,0.0,0.0,0.0769230769231,0.307692307692,0.615384615385,0.0,0.0,0.0,Eumetazoa,13,0,0.8587409130060001,1.33333333333,0.25793650793699996,False
B7P0Q2,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,Eumetazoa,2,1,0.6931471805600001,4.0,,False
B7P0Q3,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,0.0,0.0,0.0,Eukaryota,12,0,0.45056120886600004,2.0303030303,1.63870967742,False
B7P0Q6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,5,0,-0.0,0.4,-0.166666666667,False
B7P0Q7,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,Eumetazoa,4,1,1.0397207708399998,2.6,1.08333333333,False
B7P0Q9,0.0,0.0,0.0,0.416666666667,0.0,0.583333333333,0.0,0.0,0.0,Eumetazoa,12,0,0.6791932659919999,2.65151515152,-0.33333333333299997,False
B7P0R0,0.0,0.0,0.181818181818,0.0909090909091,0.0909090909091,0.545454545455,0.0,0.0,0.0909090909091,Eumetazoa,11,1,1.29454516584,4.28787878788,-0.0654377880184,False
B7P0R1,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.769230769231,-0.119047619048,False
B7P0R2,0.0,0.0,0.0,0.166666666667,0.08333333333330001,0.75,0.0,0.0,0.0,Eumetazoa,12,1,0.7214636866930001,2.07692307692,-0.166666666667,False
B7P0R7,0.0,0.0,0.0,0.0,0.272727272727,0.7272727272730001,0.0,0.0,0.0,Eumetazoa,11,2,0.585952618304,1.51282051282,-0.0277777777778,False
B7P0R8,0.23076923076900002,0.0,0.153846153846,0.46153846153800004,0.0769230769231,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,1.37781950804,2.53846153846,-0.289682539683,False
B7P0R9,0.769230769231,0.0,0.23076923076900002,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.5402041423889999,0.0,0.0,True
B7P0S1,0.0,0.0,0.0,0.5,0.375,0.125,0.0,0.0,0.0,Eukaryota,8,1,0.9743147528689999,2.44444444444,-0.325,False
B7P0S2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,1.10256410256,0.138888888889,False
B7P0S3,0.615384615385,0.0,0.38461538461499994,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.666278442415,0.0,0.0,False
B7P0S5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,2,2,-0.0,2.66666666667,0.0,False
B7P0S7,0.0,0.0,0.0,0.5,0.166666666667,0.33333333333299997,0.0,0.0,0.0,Eukaryota,12,1,1.0114042647100001,2.48717948718,-0.17857142857099997,False
B7P0S9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,0,-0.0,None,,False
B7P0T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,2,-0.0,2.66666666667,2.5,False
B7P0T1,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,Eumetazoa,2,1,0.6931471805600001,5.33333333333,,False
B7P0T3,0.0,0.0,0.0,0.2,0.0,0.7,0.0,0.1,0.0,Eumetazoa,10,0,0.8018185525429999,2.33333333333,0.0,False
B7P0T4,0.0,0.0,0.0,0.428571428571,0.0,0.428571428571,0.0,0.14285714285700002,0.0,Eumetazoa,7,0,1.0042424730500001,3.42857142857,-1.0666666666700002,False
B7P0T5,0.0,0.0,0.0,0.166666666667,0.0,0.833333333333,0.0,0.0,0.0,Eumetazoa,6,0,0.45056120886600004,1.53333333333,0.33333333333299997,False
B7P0T7,0.0,0.0,0.0,0.538461538462,0.0769230769231,0.38461538461499994,0.0,0.0,0.0,Eukaryota,13,0,0.898137003188,2.92307692308,0.11507936507899999,False
B7P0T8,0.0,0.0,0.0,0.538461538462,0.0769230769231,0.38461538461499994,0.0,0.0,0.0,Eukaryota,13,0,0.898137003188,2.12820512821,-0.32936507936500004,False
B7P0T9,0.0,0.0,0.0,0.666666666667,0.25,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.8239592165009999,1.51282051282,-0.130952380952,False
B7P0U0,0.0,0.08333333333330001,0.0,0.916666666667,0.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.948717948718,0.162698412698,False
B7P0U1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
B7P0U3,0.0,0.0769230769231,0.153846153846,0.692307692308,0.0,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.937155853066,1.89743589744,-0.0873015873016,False
B7P0U5,0.0,0.0,0.0,0.75,0.08333333333330001,0.166666666667,0.0,0.0,0.0,Eukaryota,12,1,0.7214636866930001,1.71794871795,-0.162698412698,False
B7P0U6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,Arthropoda,8,1,0.562335144619,1.61111111111,0.3125,False
B7P0U7,0.0,0.0,0.0,0.153846153846,0.0,0.846153846154,0.0,0.0,0.0,Eumetazoa,13,0,0.42932302193099997,1.0,-0.103174603175,False
B7P0U8,0.846153846154,0.0,0.0769230769231,0.0769230769231,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.5359610497089999,0.307692307692,-0.047619047619,False
B7P0V0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,6,0,-0.0,0.0,0.0,False
B7P0V1,0.0,0.0,0.0,0.33333333333299997,0.583333333333,0.08333333333330001,0.0,0.0,0.0,Opisthokonta,12,0,0.887694275799,1.77272727273,0.133333333333,False
B7P0V3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,13,0,-0.0,0.461538461538,-0.07142857142860001,False
B7P0V4,0.0,0.0,0.0,0.25,0.416666666667,0.33333333333299997,0.0,0.0,0.0,Opisthokonta,12,1,1.07755632707,2.02564102564,-0.0555555555556,False
B7P0V5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,2,1,-0.0,4.0,,False
B7P0V6,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,Opisthokonta,4,1,0.6931471805600001,3.0,-1.25,False
B7P0V8,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,Opisthokonta,2,1,0.6931471805600001,0.666666666667,-0.5,False
B7P0W3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ecdysozoa,1,0,-0.0,None,,False
B7P0W4,0.0,0.0,0.153846153846,0.23076923076900002,0.0,0.615384615385,0.0,0.0,0.0,Eumetazoa,13,0,0.925129083572,3.17948717949,0.126984126984,False
B7P0W5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,1,-0.0,11.0,,False
B7P0W7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,7,1,-0.0,0.535714285714,0.13846153846200002,False
B7P0X0,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.0,0.0,0.166666666667,Eumetazoa,12,1,0.45056120886600004,1.30769230769,0.261904761905,False
B7P0X1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,5,1,-0.0,1.86666666667,-0.785714285714,False
B7P0X5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,2,1,-0.0,5.33333333333,8.0,False
B7P0X7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,1,-0.0,10.0,,False
B7P0X8,0.0,0.0,0.38461538461499994,0.46153846153800004,0.0769230769231,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,1.11896886688,2.61538461538,0.678571428571,False
B7P0Y0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,6,0,-0.0,0.533333333333,-0.07142857142860001,False
B7P0Y1,0.0,0.0,0.166666666667,0.583333333333,0.166666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,1.1187433359899999,2.74358974359,-0.321428571429,False
B7P0Y2,0.0,0.0,0.0,0.846153846154,0.0,0.0769230769231,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.5359610497089999,2.25641025641,-0.19444444444400003,False
B7P0Y4,0.1,0.0,0.0,0.3,0.1,0.4,0.1,0.0,0.0,Eumetazoa,10,0,1.4184836619499999,3.26666666667,1.10714285714,False
B7P0Y5,0.0,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,Eukaryota,10,0,0.610864302055,2.53333333333,-0.107142857143,False
B7P0Y7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,1,-0.0,3.0,,False
B7P0Y8,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,Eumetazoa,12,0,0.562335144619,0.818181818182,-0.0888888888889,False
B7P0Y9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,1,1,-0.0,8.0,,False
B7P0Z0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,3,1,-0.0,0.0,0.0,False
B7P0Z2,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,Eukaryota,4,1,0.562335144619,3.2,,False
B7P0Z3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,10,1,-0.0,1.45454545455,-0.04666666666669999,False
B7P0Z7,0.5,0.166666666667,0.33333333333299997,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,6,0,1.0114042647100001,0.333333333333,-0.2,False
B7P0Z9,0.428571428571,0.0,0.14285714285700002,0.428571428571,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,7,1,1.0042424730500001,1.07142857143,-0.28571428571400004,False
B7P101,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,Euk+Bac,4,0,1.0397207708399998,4.33333333333,-2.0,False
B7P103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,1,1,-0.0,0.0,,False
B7P104,0.0,0.0,0.0,0.4,0.1,0.5,0.0,0.0,0.0,Eumetazoa,10,1,0.9433483923289999,2.72727272727,1.26,False
B7P107,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,Eumetazoa,10,0,0.325082973391,1.26666666667,-0.06,False
B7P108,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.5359610497089999,1.38461538462,0.5079365079370001,False
B7P109,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,0.0,0.0,Eumetazoa,12,0,0.636514168295,1.27272727273,0.08847926267280001,False
B7P111,0.0,0.0,0.0,0.272727272727,0.0909090909091,0.545454545455,0.0,0.0909090909091,0.0,Eumetazoa,11,1,1.12095039267,3.01515151515,-0.275576036866,False
B7P113,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,1,1,-0.0,0.0,,False
B7P118,0.0,0.0,0.0,0.28571428571400004,0.14285714285700002,0.5714285714289999,0.0,0.0,0.0,Eumetazoa,7,1,0.955699891113,3.14285714286,1.5589743589700003,False
B7P120,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.769230769231,-0.015873015873,False
B7P121,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,Eukaryota,12,0,0.562335144619,2.10606060606,-0.111111111111,False
B7P123,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,Eumetazoa,8,0,0.562335144619,2.39285714286,-0.395833333333,False
B7P125,0.0,0.0,0.111111111111,0.0,0.0,0.888888888889,0.0,0.0,0.0,Eumetazoa,9,1,0.34883209584299996,2.84444444444,0.8,False
B7P126,0.0,0.0,0.0,0.111111111111,0.0,0.888888888889,0.0,0.0,0.0,Eumetazoa,9,1,0.34883209584299996,1.0,-0.17857142857099997,False
B7P127,0.0,0.0,0.0,0.0769230769231,0.0,0.923076923077,0.0,0.0,0.0,Eumetazoa,13,0,0.271189373042,1.12820512821,0.34126984127,False
B7P128,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,8,0,-0.0,0.25,-0.10769230769200001,False
B7P129,0.0,0.0,0.45454545454499995,0.272727272727,0.181818181818,0.0,0.0,0.0,0.0909090909091,Euk+Bac,11,0,1.2406842919499999,3.56363636364,-0.275132275132,True
B7P130,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,3,0,-0.0,0.0,,False
B7P137,0.0,0.0,0.33333333333299997,0.08333333333330001,0.0,0.583333333333,0.0,0.0,0.0,Eumetazoa,12,0,0.887694275799,4.12121212121,-0.14444444444399998,False
B7P138,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,1,1,-0.0,3.0,,False
B7P141,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,Opisthokonta,12,1,0.562335144619,1.15384615385,-0.126984126984,False
B7P142,0.0,0.0,0.0,0.8181818181820001,0.0,0.181818181818,0.0,0.0,0.0,Eukaryota,11,0,0.474139313058,1.81818181818,0.0793650793651,False
B7P144,0.0,0.0,0.0,0.33333333333299997,0.25,0.416666666667,0.0,0.0,0.0,Eumetazoa,12,0,1.07755632707,2.9696969697,0.06666666666669999,False
B7P145,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.74358974359,-0.11507936507899999,False
B7P146,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.0,Euk+Bac,9,0,0.529706199058,1.94444444444,2.77777777778,False
B7P147,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,8,0,-0.0,0.428571428571,-0.061538461538500004,False
B7P149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.384615384615,-0.05952380952380001,False
B7P150,0.538461538462,0.0,0.23076923076900002,0.0769230769231,0.153846153846,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,1.15698764435,1.71794871795,0.198412698413,True
B7P151,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,1.0,0.154761904762,False
B7P153,0.08333333333330001,0.08333333333330001,0.666666666667,0.0,0.08333333333330001,0.08333333333330001,0.0,0.0,0.0,Euk+Bac,12,0,1.09861228867,2.12121212121,1.44516129032,True
B7P155,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,1.15384615385,-0.0238095238095,False
B7P156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,13,0,-0.0,0.0,0.0,False
B7P157,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,3,1,-0.0,0.5,1.0,False
B7P159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,1,1,-0.0,0.0,,False
B7P162,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,0.0,0.0,0.0,Eukaryota,6,1,0.636514168295,2.95238095238,2.05555555556,False
B7P163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,10,1,-0.0,1.16363636364,0.3,False
B7P164,0.538461538462,0.153846153846,0.0,0.307692307692,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.983961446001,1.0,-0.154761904762,False
B7P165,0.0,0.0,0.0,0.4,0.3,0.3,0.0,0.0,0.0,Eukaryota,10,0,1.08889997535,2.88888888889,-0.47619047618999993,False
B7P167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,5,0,-0.0,0.4,-0.25,False
B7P168,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,10,2,-0.0,1.21212121212,-0.222222222222,False
B7P169,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,11,1,-0.0,0.818181818182,0.326267281106,False
B7P170,0.0,0.0,0.0,0.33333333333299997,0.444444444444,0.222222222222,0.0,0.0,0.0,Opisthokonta,9,0,1.06085694716,2.11111111111,-0.3625,False
B7P171,0.181818181818,0.181818181818,0.45454545454499995,0.0909090909091,0.0,0.0909090909091,0.0,0.0,0.0,Euk+Bac,11,0,1.41427906512,2.07272727273,0.206666666667,False
B7P172,0.0769230769231,0.0,0.307692307692,0.46153846153800004,0.153846153846,0.0,0.0,0.0,0.0,Eukaryota,13,0,1.2047933096899999,2.10256410256,-0.170634920635,False
B7P173,0.0,0.666666666667,0.0,0.33333333333299997,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,0.636514168295,0.666666666667,0.206349206349,False
B7P174,0.0,0.0,0.0,0.0,0.14285714285700002,0.714285714286,0.0,0.0,0.14285714285700002,Eumetazoa,7,1,0.7963116401739999,2.35714285714,-0.769230769231,False
B7P176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,0,-0.0,None,,False
B7P177,0.0,0.0,0.0,0.0,0.125,0.875,0.0,0.0,0.0,Eumetazoa,8,1,0.37677016125600005,1.77777777778,1.44444444444,False
B7P183,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,6,1,-0.0,2.57142857143,-1.28181818182,False
B7P188,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,4,0,-0.0,0.5,1.0,False
B7P189,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,4,0,-0.0,0.0,0.0,False
B7P192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arthropoda,1,0,-0.0,None,,False
B7P194,0.0,0.0,0.0,0.25,0.416666666667,0.33333333333299997,0.0,0.0,0.0,Opisthokonta,12,0,1.07755632707,2.54545454545,-0.43133640553,False
B7P197,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,3,0,-0.0,0.666666666667,-0.5,False
B7P198,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,Eumetazoa,2,1,0.6931471805600001,5.33333333333,,False
B7P199,0.666666666667,0.0,0.0,0.0,0.0,0.33333333333299997,0.0,0.0,0.0,Cellular_organisms,6,0,0.636514168295,4.06666666667,-0.14285714285700002,False
B7P1A3,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.125,0.25,Eumetazoa,8,0,0.900256051269,1.75,-0.46666666666699996,False
B7P1A4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,10,1,-0.0,1.09090909091,0.166666666667,False
B7P1A5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,3,1,-0.0,4.16666666667,-0.5,False
B7P1A6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,2,1,-0.0,0.666666666667,,False
B7P1A7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,10,0,-0.0,0.466666666667,-0.06,False
B7P1A8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,1,2,-0.0,3.33333333333,-2.5,False
B7P1A9,0.0,0.0,0.0,0.0909090909091,0.0,0.909090909091,0.0,0.0,0.0,Eumetazoa,11,0,0.304636097349,1.05454545455,0.026666666666700003,False
B7P1B0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eumetazoa,5,1,-0.0,0.6,0.321428571429,False
B7P1B1,0.0,0.0,0.0,0.0,0.38461538461499994,0.538461538462,0.0,0.0,0.0769230769231,Eumetazoa,13,0,0.898137003188,1.64102564103,0.261904761905,False
B7P1B4,0.0,0.2,0.0,0.7,0.0,0.1,0.0,0.0,0.0,Eukaryota,10,0,0.8018185525429999,1.62222222222,0.27380952380999996,False
B7P1B7,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,Eumetazoa,4,2,0.562335144619,1.06666666667,-0.14285714285700002,False
B7P1C0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ecdysozoa,1,1,-0.0,2.0,,False
