,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata,Mammalia,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
A2D670,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,13,0,-0.0,0.615384615385,-0.0436507936508,False
A2D671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,10,2,-0.0,2.12121212121,-0.388888888889,False
A2TJ58,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Vertebrata,12,0,0.636514168295,2.68181818182,1.8,False
A3FEZ5,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Vertebrata,9,0,0.636514168295,3.22222222222,3.37662337662,False
A3RLD7,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.7272727272730001,0.181818181818,Vertebrata,11,1,0.7595473914749999,3.66666666667,0.366666666667,False
A3RLD8,0.0,0.0,0.0,0.0,0.0,0.25,0.416666666667,0.33333333333299997,Vertebrata,12,1,1.07755632707,4.89743589744,1.61507936508,False
A4K2T2,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.181818181818,0.545454545455,Mammalia,11,1,0.994923632572,3.42424242424,0.533333333333,False
A4K2T4,0.0,0.0,0.0,0.0,0.0,0.08333333333330001,0.0,0.916666666667,Mammalia,12,0,0.286835983056,2.13636363636,0.06666666666669999,False
A4Q982,0.0,0.0,0.0,0.0,0.0,0.153846153846,0.538461538462,0.307692307692,Vertebrata,13,0,0.983961446001,3.61538461538,2.6904761904799996,False
A5A6H2,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Eumetazoa,12,1,0.636514168295,2.58974358974,0.68253968254,False
A5JJS8,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.583333333333,0.25,Vertebrata,12,1,0.9596147939120001,4.66666666667,-0.722222222222,False
A7KK27,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.363636363636,0.363636363636,Mammalia,11,1,1.09005965871,5.06060606061,2.0666666666699998,False
B0F4M8,0.0,0.0,0.0,0.181818181818,0.0,0.0909090909091,0.0909090909091,0.636363636364,Mammalia,11,1,1.0335620542100001,6.90909090909,5.33333333333,False
B0FZP2,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.181818181818,0.7272727272730001,Mammalia,11,1,0.7595473914749999,4.0,2.2,False
B0S4P2,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,Eumetazoa,12,1,0.45056120886600004,1.79487179487,0.8571428571430001,False
B2D0A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,12,0,-0.0,1.06060606061,-0.133333333333,False
B2ZNZ3,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.0,0.7272727272730001,Mammalia,11,1,0.585952618304,4.86363636364,0.3,False
B3LF37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,12,0,-0.0,0.0,0.0,False
B3Y653,0.0,0.0,0.0,0.3,0.1,0.2,0.4,0.0,Vertebrata,10,1,1.2798542258299999,5.92727272727,3.53333333333,False
B3Y674,0.0,0.0,0.0,0.272727272727,0.0,0.272727272727,0.0909090909091,0.363636363636,Mammalia,11,1,1.29454516584,7.07575757576,6.06666666667,False
B3Y683,0.0,0.0,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,Eumetazoa,13,0,0.271189373042,0.74358974359,0.19444444444400003,False
B3Y690,0.0,0.0,0.0,0.0,0.0,0.38461538461499994,0.615384615385,0.0,Vertebrata,13,0,0.666278442415,1.76923076923,0.242063492063,False
B3Y6B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,12,0,-0.0,0.0,0.0,False
B3Y6B8,0.0,0.0,0.0,0.0,0.0,0.0,0.416666666667,0.583333333333,Mammalia,12,0,0.6791932659919999,0.833333333333,-0.12222222222200001,False
B5M475,0.0,0.0,0.0,0.0,0.0,0.0,0.692307692308,0.307692307692,Vertebrata,13,0,0.61724176973,2.23076923077,2.02777777778,False
B6CJX6,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,Vertebrata,12,1,0.562335144619,1.84615384615,0.694444444444,False
B6CJX8,0.0,0.0,0.0,0.0,0.0,0.38461538461499994,0.615384615385,0.0,Vertebrata,13,0,0.666278442415,1.94871794872,0.111111111111,False
B6CK11,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454499995,0.545454545455,Mammalia,11,1,0.689009238477,3.75757575758,5.666666666669999,False
B6CK14,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Mammalia,12,0,0.6931471805600001,1.80303030303,1.16666666667,False
B6CZ45,0.0,0.0,0.0,0.692307692308,0.23076923076900002,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.790267968075,2.46153846154,-0.17460317460299998,False
B6EBK4,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Eumetazoa,12,1,0.636514168295,2.25641025641,0.992063492063,False
B8XIA2,0.0,0.0,0.0,0.166666666667,0.08333333333330001,0.583333333333,0.166666666667,0.0,Eumetazoa,12,1,1.1187433359899999,3.38461538462,1.64285714286,False
B8XIA3,0.0,0.0,0.0,0.0,0.0,0.307692307692,0.307692307692,0.38461538461499994,Mammalia,13,0,1.0928305535299998,4.10256410256,1.0674603174600001,False
B8XIA5,0.0,0.0,0.0,0.23076923076900002,0.307692307692,0.38461538461499994,0.0769230769231,0.0,Eumetazoa,13,0,1.2658567518700001,2.71794871795,0.198412698413,False
B8XNP5,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.1,Vertebrata,10,2,0.8018185525429999,2.04545454545,1.0,False
D1YSI4,0.0,0.0,0.0,0.0,0.0,0.416666666667,0.0,0.583333333333,Mammalia,12,0,0.6791932659919999,4.5303030303,1.6444444444400002,False
D2X5R1,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.7272727272730001,0.0,Vertebrata,11,1,0.585952618304,3.78787878788,2.17777777778,False
D7RVD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,12,0,-0.0,0.0,0.0,False
D7SD69,0.0,0.0,0.46153846153800004,0.153846153846,0.0769230769231,0.307692307692,0.0,0.0,Euk+Bac,13,0,1.2047933096899999,3.74358974359,0.0912698412698,True
E0V8I5,0.0,0.0,0.0,0.25,0.0,0.25,0.08333333333330001,0.416666666667,Mammalia,12,1,1.26500137527,7.66666666667,4.59126984127,False
E1AS11,0.0,0.0,0.0769230769231,0.538461538462,0.0,0.0769230769231,0.307692307692,0.0,Eukaryota,13,0,1.09059947378,5.23076923077,5.896825396830001,False
ENSMMUP00000000798,0.0,0.0,0.0,0.0,0.125,0.25,0.625,0.0,Vertebrata,8,1,0.900256051269,3.44444444444,-0.888888888889,False
ENSMMUP00000009553,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,0.0,Vertebrata,12,1,0.45056120886600004,1.48717948718,0.234126984127,False
ENSMMUP00000023400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,1,0,-0.0,None,,False
F1T2U1,0.0,0.0,0.0,0.0,0.0,0.0,0.545454545455,0.45454545454499995,Vertebrata,11,1,0.689009238477,2.75757575758,0.411111111111,False
F5CI18,0.0,0.0769230769231,0.0,0.692307692308,0.0,0.153846153846,0.0769230769231,0.0,Eukaryota,13,0,0.937155853066,2.58974358974,1.50793650794,False
F6PIH2,0.0,0.0,0.166666666667,0.666666666667,0.0,0.166666666667,0.0,0.0,Eukaryota,6,0,0.8675632284810001,2.86666666667,,False
F6PIP0,0.0,0.0,0.0,0.38461538461499994,0.23076923076900002,0.38461538461499994,0.0,0.0,Eumetazoa,13,0,1.07339428128,2.51282051282,-0.234126984127,False
F6PIP9,0.307692307692,0.0,0.153846153846,0.0,0.23076923076900002,0.153846153846,0.153846153846,0.0,Cellular_organisms,13,0,1.56495725024,4.82051282051,0.337301587302,False
F6PIS7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,11,0,-0.0,0.363636363636,0.08,False
F6PIU8,0.0,0.0,0.0769230769231,0.38461538461499994,0.0,0.0,0.307692307692,0.23076923076900002,Eukaryota,13,0,1.2658567518700001,7.0,1.18650793651,False
F6PIV7,0.0,0.0,0.0,0.25,0.0,0.5,0.166666666667,0.08333333333330001,Eumetazoa,12,1,1.1988493129100002,4.51282051282,2.1388888888900004,False
F6PIW5,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,Eukaryota,10,1,0.325082973391,0.8,0.189153439153,False
F6PIX8,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333330001,0.416666666667,Eumetazoa,12,0,0.918427784993,4.72727272727,0.844444444444,False
F6PIZ3,0.0,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.7272727272730001,Mammalia,11,1,0.585952618304,3.04545454545,1.36666666667,False
F6PJ00,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,Eumetazoa,10,0,0.610864302055,1.93333333333,-0.3,False
F6PJ08,0.0,0.0,0.0,0.0,0.0,0.363636363636,0.0,0.636363636364,Mammalia,11,0,0.655481773901,4.61818181818,-0.04,False
F6PJ30,0.153846153846,0.692307692308,0.0,0.153846153846,0.0,0.0,0.0,0.0,Euk_Archaea,13,0,0.8305178252869999,0.564102564103,-0.0873015873016,False
F6PJ58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,4,2,-0.0,1.33333333333,4.0,False
F6PJ78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,5,0,-0.0,1.2,0.5,False
F6PJ83,0.0,0.0,0.0,0.4,0.1,0.5,0.0,0.0,Eumetazoa,10,0,0.9433483923289999,3.75555555556,2.62,False
F6PJ89,0.666666666667,0.0,0.0,0.33333333333299997,0.0,0.0,0.0,0.0,Cellular_organisms,6,0,0.636514168295,1.06666666667,,False
F6PJA1,0.0,0.0,0.0,0.0909090909091,0.0,0.272727272727,0.181818181818,0.45454545454499995,Mammalia,11,1,1.2406842919499999,5.5303030303,3.11111111111,False
F6PJA8,0.0,0.0,0.0,0.0,0.0,0.45454545454499995,0.272727272727,0.272727272727,Eumetazoa,11,2,1.0670895187799998,4.89743589744,3.0079365079400002,False
F6PJC3,0.307692307692,0.0,0.23076923076900002,0.23076923076900002,0.0769230769231,0.153846153846,0.0,0.0,Cellular_organisms,13,0,1.5247073930300001,3.07692307692,1.12301587302,True
F6PJC9,0.0,0.0,0.0,0.0,0.0769230769231,0.538461538462,0.307692307692,0.0769230769231,Eumetazoa,13,0,1.09059947378,3.02564102564,0.253968253968,False
F6PJF9,0.0,0.0,0.0,0.692307692308,0.0769230769231,0.0,0.23076923076900002,0.0,Eukaryota,13,0,0.790267968075,3.82051282051,0.6984126984129999,False
F6PJG7,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Vertebrata,12,1,0.636514168295,2.38461538462,0.301587301587,False
F6PJH5,0.0,0.0,0.0,0.0,0.0,0.416666666667,0.583333333333,0.0,Vertebrata,12,1,0.6791932659919999,2.23076923077,0.583333333333,False
F6PJI4,0.0,0.0,0.0,0.416666666667,0.0,0.583333333333,0.0,0.0,Eumetazoa,12,1,0.6791932659919999,3.5641025641,0.015873015873,False
F6PJJ0,0.0,0.46153846153800004,0.0,0.38461538461499994,0.0,0.0,0.0,0.153846153846,Euk_Archaea,13,0,1.0123308390999999,4.38461538462,1.7460317460299999,False
F6PJJ4,0.0,0.0,0.0,0.25,0.08333333333330001,0.666666666667,0.0,0.0,Eumetazoa,12,1,0.8239592165009999,3.0,1.65079365079,False
F6PJK6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
F6PJL6,0.0,0.0,0.0,0.0,0.08333333333330001,0.666666666667,0.25,0.0,Eumetazoa,12,1,0.8239592165009999,2.33333333333,1.2380952381,False
F6PJM4,0.0,0.0,0.0,0.0,0.0,0.46153846153800004,0.538461538462,0.0,Vertebrata,13,0,0.6901856760189999,1.71794871795,1.53968253968,False
F6PJN8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,12,1,-0.0,0.307692307692,0.0555555555556,False
F6PJQ1,0.0,0.0,0.0,0.769230769231,0.153846153846,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.6870920273800001,1.84615384615,0.17857142857099997,False
F6PJR2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,Vertebrata,5,1,0.500402423538,2.86666666667,,False
F6PJV7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,3,0,-0.0,1.33333333333,-1.0,False
F6PJX1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Mammalia,6,1,0.6931471805600001,2.7619047619,-0.833333333333,False
F6PJZ4,0.0,0.0,0.0,0.692307692308,0.0769230769231,0.0,0.23076923076900002,0.0,Eukaryota,13,0,0.790267968075,3.89743589744,2.59523809524,False
F6PK02,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Vertebrata,12,1,0.636514168295,1.92307692308,-0.0912698412698,False
F6PK17,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.897435897436,0.0674603174603,False
F6PK24,0.0,0.0,0.0,0.0,0.0769230769231,0.769230769231,0.153846153846,0.0,Eumetazoa,13,0,0.6870920273800001,1.69230769231,1.3373015873,False
F6PK31,0.0,0.0,0.0,0.181818181818,0.0,0.45454545454499995,0.0,0.363636363636,Eumetazoa,11,1,1.03619878482,7.09090909091,5.7069124424,False
F6PK39,0.0,0.0,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,Eumetazoa,12,1,0.286835983056,2.30769230769,0.365079365079,False
F6PKB0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,1,1,-0.0,9.0,,False
F6PKB7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,2,2,-0.0,5.0,,False
F6PKD7,0.0,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,0.0,Opisthokonta,12,0,0.45056120886600004,2.42424242424,0.533333333333,False
F6PKE6,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Eumetazoa,12,1,0.6931471805600001,2.66666666667,1.44444444444,False
F6PKF3,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,Opisthokonta,2,1,0.6931471805600001,2.66666666667,,False
F6PKG0,0.0,0.25,0.0,0.625,0.0,0.0,0.125,0.0,Eukaryota,8,0,0.900256051269,2.67857142857,8.80952380952,False
F6PKI3,0.538461538462,0.0,0.153846153846,0.0769230769231,0.0769230769231,0.153846153846,0.0,0.0,Cellular_organisms,13,0,1.30387552934,2.71794871795,-0.265873015873,True
F6PKJ1,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181820001,0.181818181818,Vertebrata,11,2,0.474139313058,2.17948717949,0.230158730159,False
F6PKQ9,0.0,0.0,0.0,0.2,0.1,0.5,0.1,0.1,Eumetazoa,10,1,1.35923670067,5.30909090909,0.493333333333,False
F6PKS5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,Mammalia,10,2,0.500402423538,4.34848484848,2.53333333333,False
F6PKT2,0.0,0.0,0.0,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.555555555556,Mammalia,9,1,1.30309240376,5.15555555556,5.5,False
F6PKV8,0.0,0.0,0.0,0.0,0.0,0.615384615385,0.38461538461499994,0.0,Eumetazoa,13,0,0.666278442415,2.97435897436,-0.460317460317,False
F6PKY3,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.909090909091,0.0,Vertebrata,11,2,0.304636097349,1.4358974359,0.293650793651,False
F6PKZ0,0.0,0.0,0.0,0.23076923076900002,0.0769230769231,0.38461538461499994,0.23076923076900002,0.0769230769231,Eumetazoa,13,0,1.4388829502200002,4.58974358974,1.6626984127000002,False
F6PKZ8,0.0,0.0,0.166666666667,0.33333333333299997,0.08333333333330001,0.0,0.416666666667,0.0,Vertebrata,12,1,1.2366848691399999,5.92307692308,5.01587301587,False
F6PL06,0.0,0.0,0.0,0.846153846154,0.0,0.0,0.153846153846,0.0,Eukaryota,13,0,0.42932302193099997,2.53846153846,-0.34126984127,False
F6PL22,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,0.0,Opisthokonta,12,1,0.636514168295,1.30769230769,0.416666666667,False
F6PL38,0.0,0.0,0.0,0.75,0.0,0.166666666667,0.08333333333330001,0.0,Eukaryota,12,1,0.7214636866930001,2.74358974359,1.63888888889,False
F6PL44,0.0,0.0,0.375,0.5,0.125,0.0,0.0,0.0,Eukaryota,8,1,0.9743147528689999,1.77777777778,1.1818181818200002,False
F6PL52,0.0,0.0,0.0,0.0,0.0909090909091,0.45454545454499995,0.45454545454499995,0.0,Eumetazoa,11,1,0.9347698978579999,3.78787878788,-0.511111111111,False
F6PL59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.615384615385,-0.0436507936508,False
F6PL64,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Mammalia,12,0,0.6931471805600001,2.71212121212,-0.46666666666699996,False
F6PLB8,0.0,0.0,0.0,0.125,0.0,0.75,0.125,0.0,Eumetazoa,8,1,0.7356219397589999,3.0,0.45,False
F6PLD5,0.0,0.0,0.0,0.0,0.0,0.46153846153800004,0.538461538462,0.0,Vertebrata,13,0,0.6901856760189999,2.4358974359,0.9126984126980001,False
F6PLE2,0.0,0.0,0.0,0.666666666667,0.0,0.25,0.08333333333330001,0.0,Eukaryota,12,1,0.8239592165009999,3.15384615385,0.492063492063,False
F6PLF0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,True
F6PLF8,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.7272727272730001,0.0,Vertebrata,11,2,0.585952618304,3.05128205128,-0.472222222222,False
F6PLG6,0.0,0.0,0.692307692308,0.0769230769231,0.0769230769231,0.0769230769231,0.0769230769231,0.0,Euk+Bac,13,0,1.04379388084,3.25641025641,1.25,True
F6PLH4,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Eumetazoa,12,0,0.636514168295,1.86363636364,1.4,False
F6PLH9,0.0,0.166666666667,0.0,0.75,0.0,0.0,0.08333333333330001,0.0,Eukaryota,12,0,0.7214636866930001,1.93939393939,0.011111111111099999,False
F6PLJ0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.125,Eukaryota,8,1,0.37677016125600005,3.27777777778,3.44444444444,False
F6PLJ7,0.0,0.0,0.0,0.08333333333330001,0.166666666667,0.33333333333299997,0.08333333333330001,0.33333333333299997,Mammalia,12,1,1.44518587895,6.35897435897,3.14285714286,False
F6PLK4,0.0,0.0,0.0,0.181818181818,0.0,0.181818181818,0.0909090909091,0.545454545455,Mammalia,11,1,1.16851840574,6.18181818182,4.36666666667,False
F6PLL2,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,Vertebrata,4,1,0.6931471805600001,4.8,8.0,False
F6PLM4,0.0,0.0,0.0,0.777777777778,0.111111111111,0.111111111111,0.0,0.0,Eukaryota,9,0,0.6837389058490001,1.88888888889,-0.2,False
F6PLP6,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Vertebrata,12,1,0.636514168295,2.28205128205,0.988095238095,False
F6PLQ5,0.0,0.0,0.0,0.307692307692,0.0,0.153846153846,0.538461538462,0.0,Vertebrata,13,0,0.983961446001,4.30769230769,2.11904761905,False
F6PLR4,0.0,0.0,0.0,0.692307692308,0.0,0.0,0.307692307692,0.0,Eukaryota,13,0,0.61724176973,4.20512820513,3.7857142857099997,False
F6PLS1,0.0,0.0,0.0,0.33333333333299997,0.0,0.08333333333330001,0.33333333333299997,0.25,Vertebrata,12,0,1.2860573368700001,5.80303030303,5.2,False
F6PLS7,0.0,0.0,0.0,0.0,0.28571428571400004,0.428571428571,0.28571428571400004,0.0,Eumetazoa,7,1,1.0789922078799998,3.53571428571,2.57948717949,False
F6PLT3,0.0,0.0,0.0,0.33333333333299997,0.0,0.08333333333330001,0.583333333333,0.0,Vertebrata,12,0,0.887694275799,4.98484848485,4.8,False
F6PLU8,0.0,0.0,0.0,0.0,0.0,0.769230769231,0.23076923076900002,0.0,Eumetazoa,13,0,0.5402041423889999,1.23076923077,0.0674603174603,False
F6PLV7,0.0,0.0,0.0,0.08333333333330001,0.0,0.833333333333,0.08333333333330001,0.0,Eumetazoa,12,1,0.56608573896,2.28205128205,0.833333333333,False
F6PLW4,0.0,0.0,0.0,0.33333333333299997,0.08333333333330001,0.33333333333299997,0.25,0.0,Eumetazoa,12,1,1.2860573368700001,4.51282051282,2.39682539683,False
F6PLY1,0.0,0.166666666667,0.0,0.75,0.0,0.0,0.08333333333330001,0.0,Eukaryota,12,1,0.7214636866930001,1.89743589744,0.428571428571,False
F6PLY9,0.0,0.0,0.0,0.08333333333330001,0.0,0.666666666667,0.25,0.0,Eumetazoa,12,1,0.8239592165009999,2.92307692308,1.35317460317,False
F6PLZ7,0.0,0.0,0.08333333333330001,0.25,0.08333333333330001,0.166666666667,0.166666666667,0.25,Mammalia,12,1,1.7045514452700001,6.17948717949,4.61507936508,False
F6PM12,0.0,0.0,0.0,0.833333333333,0.08333333333330001,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.56608573896,1.61538461538,0.472222222222,False
F6PM20,0.0,0.0,0.0,0.38461538461499994,0.0,0.615384615385,0.0,0.0,Eumetazoa,13,0,0.666278442415,3.74358974359,0.6587301587300001,False
F6PM36,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.181818181818,0.7272727272730001,Mammalia,11,1,0.7595473914749999,3.60606060606,0.7444444444439999,False
F6PM56,0.0,0.0,0.0,0.307692307692,0.23076923076900002,0.46153846153800004,0.0,0.0,Eumetazoa,13,0,1.0579054247,1.92307692308,-0.297619047619,False
F6PM60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,13,0,-0.0,0.0,0.0,False
F6PM91,0.0,0.0,0.0,0.33333333333299997,0.0,0.5,0.166666666667,0.0,Eumetazoa,12,0,1.0114042647100001,3.56060606061,2.18888888889,False
F6PM99,0.0,0.0,0.0,0.0,0.0,0.545454545455,0.272727272727,0.181818181818,Eumetazoa,11,1,0.994923632572,3.62121212121,2.0838709677400002,False
F6PMA5,0.0,0.0,0.0,0.0,0.111111111111,0.555555555556,0.0,0.33333333333299997,Eumetazoa,9,1,0.9368883075390001,4.86666666667,2.1,False
F6PMB2,0.0,0.0,0.0,0.23076923076900002,0.0769230769231,0.38461538461499994,0.307692307692,0.0,Eumetazoa,13,0,1.2658567518700001,3.89743589744,1.71825396825,False
F6PMD4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,3,1,-0.0,2.0,,False
F6PME5,0.0,0.714285714286,0.0,0.28571428571400004,0.0,0.0,0.0,0.0,Euk_Archaea,7,1,0.598269588585,0.785714285714,1.2380952381,False
F6PMF1,0.0,0.0,0.0,0.3,0.2,0.5,0.0,0.0,Eumetazoa,10,1,1.02965301406,3.56363636364,1.54666666667,False
F6PMG0,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,0.0,0.0,Eumetazoa,6,0,0.636514168295,3.2,0.6,False
F6PMH9,0.0,0.0,0.0,0.46153846153800004,0.0,0.38461538461499994,0.153846153846,0.0,Eukaryota,13,0,1.0123308390999999,4.20512820513,-0.547619047619,False
F6PMJ6,0.0,0.0,0.33333333333299997,0.33333333333299997,0.0,0.33333333333299997,0.0,0.0,Euk+Bac,3,1,1.09861228867,4.83333333333,,False
F6PML1,0.0,0.33333333333299997,0.0,0.666666666667,0.0,0.0,0.0,0.0,Eukaryota,6,1,0.636514168295,0.761904761905,,False
F6PML7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,12,0,-0.0,0.606060606061,0.133333333333,False
F6PMM4,0.307692307692,0.0769230769231,0.23076923076900002,0.153846153846,0.0769230769231,0.0769230769231,0.0769230769231,0.0,Cellular_organisms,13,0,1.7782333058000002,3.71794871795,0.765873015873,True
F6PMN1,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.272727272727,0.636363636364,Mammalia,11,1,0.859967281036,4.06060606061,3.53333333333,False
F6PMR0,0.0,0.0,0.08333333333330001,0.833333333333,0.0,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.56608573896,1.84615384615,0.281746031746,False
F6PMR9,0.0,0.0,0.0,0.5,0.0,0.0,0.166666666667,0.33333333333299997,Eukaryota,12,0,1.0114042647100001,7.01515151515,9.86666666667,False
F6PMV4,0.0,0.0,0.0,0.8181818181820001,0.0,0.181818181818,0.0,0.0,Eukaryota,11,1,0.474139313058,1.57575757576,-0.166666666667,False
F6PMW3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,Euk_Archaea,4,1,0.6931471805600001,0.6,,False
