,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Dikarya,Ascomycota,Saccharomyceta,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
P41924,0.0,0.0,0.0769230769231,0.846153846154,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.5359610497089999,1.12820512821,-0.07142857142860001,False
P41925,0.0,0.0,0.166666666667,0.416666666667,0.166666666667,0.166666666667,0.0,0.08333333333330001,Eukaryota,12,1,1.46773392933,3.0,0.309523809524,False
P41929,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.625,Saccharomyceta,8,2,0.661563238158,1.66666666667,-0.17857142857099997,False
P41943,0.583333333333,0.08333333333330001,0.0,0.33333333333299997,0.0,0.0,0.0,0.0,Cellular_organisms,12,0,0.887694275799,1.5,0.39539170506899995,True
P42781,0.25,0.0,0.166666666667,0.416666666667,0.08333333333330001,0.0,0.0,0.08333333333330001,Eukaryota,12,0,1.4241299173500002,2.4696969697,0.155760368664,False
P45815,0.0,0.0,0.0,0.0,0.0,0.8571428571430001,0.0,0.14285714285700002,Dikarya,7,0,0.410116318288,0.571428571429,0.222222222222,False
P45816,0.0,0.0,0.0,0.769230769231,0.0769230769231,0.153846153846,0.0,0.0,Eukaryota,13,0,0.6870920273800001,1.4358974359,0.603174603175,False
P59680,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.271189373042,0.769230769231,0.138888888889,False
P78978,0.0,0.0,0.0,0.181818181818,0.0909090909091,0.545454545455,0.0,0.181818181818,Dikarya,11,1,1.16851840574,1.72727272727,0.458986175115,False
P78979,0.307692307692,0.538461538462,0.0,0.153846153846,0.0,0.0,0.0,0.0,Euk_Archaea,13,0,0.983961446001,0.74358974359,-0.0634920634921,False
P78980,0.0,0.0,0.0,0.538461538462,0.307692307692,0.0769230769231,0.0,0.0769230769231,Eukaryota,13,0,1.09059947378,1.92307692308,-0.19444444444400003,False
P80547,0.0,0.0,0.153846153846,0.23076923076900002,0.38461538461499994,0.153846153846,0.0,0.0769230769231,Opisthokonta,13,0,1.47913280743,2.4358974359,-0.119047619048,False
P87200,0.0,0.0,0.0,0.0,0.0,0.545454545455,0.0,0.45454545454499995,Dikarya,11,0,0.689009238477,1.09090909091,-0.2,False
Q05493,0.615384615385,0.0769230769231,0.0769230769231,0.153846153846,0.0,0.0769230769231,0.0,0.0,Cellular_organisms,13,0,1.17865499634,1.69230769231,-0.0555555555556,False
Q12724,0.08333333333330001,0.08333333333330001,0.0,0.583333333333,0.08333333333330001,0.166666666667,0.0,0.0,Eukaryota,12,1,1.23426786608,2.10256410256,0.035714285714300006,False
Q12725,0.0,0.0,0.153846153846,0.615384615385,0.0,0.23076923076900002,0.0,0.0,Eukaryota,13,0,0.925129083572,2.0,-0.154761904762,False
Q12726,0.615384615385,0.0,0.38461538461499994,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.666278442415,0.0,0.0,True
Q3V7I4,0.923076923077,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.271189373042,0.153846153846,-0.0238095238095,True
Q6BZP0,0.0,0.0,0.0,0.75,0.166666666667,0.0,0.08333333333330001,0.0,Eukaryota,12,1,0.7214636866930001,1.79487179487,-0.07142857142860001,False
Q6BZP1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4,Eukaryota,5,1,0.6730116670090001,4.0,,False
Q6BZP3,0.0,0.0,0.0,0.0909090909091,0.45454545454499995,0.181818181818,0.0,0.272727272727,Opisthokonta,11,0,1.2406842919499999,2.21818181818,0.0333333333333,False
Q6BZP4,0.0,0.0,0.416666666667,0.33333333333299997,0.166666666667,0.0,0.0,0.08333333333330001,Euk+Bac,12,1,1.2366848691399999,2.82051282051,-0.0238095238095,False
Q6BZP5,0.307692307692,0.0,0.307692307692,0.0769230769231,0.0,0.307692307692,0.0,0.0,Cellular_organisms,13,0,1.28529302412,2.92307692308,0.166666666667,False
Q6BZP6,0.545454545455,0.0909090909091,0.0909090909091,0.0909090909091,0.0909090909091,0.0,0.0,0.0909090909091,Cellular_organisms,11,0,1.42057192595,2.47272727273,-0.16,False
Q6BZP7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.589743589744,-0.0912698412698,False
Q6BZP8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.153846153846,0.0277777777778,False
Q6BZQ1,0.769230769231,0.0,0.23076923076900002,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.5402041423889999,0.0,0.0,True
Q6BZQ2,0.33333333333299997,0.111111111111,0.0,0.33333333333299997,0.222222222222,0.0,0.0,0.0,Cellular_organisms,9,0,1.3107836781,2.5,0.555555555556,False
Q6BZQ3,0.692307692308,0.0,0.23076923076900002,0.0769230769231,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.790267968075,0.461538461538,0.08333333333330001,False
Q6BZQ6,0.0,0.0,0.0,0.615384615385,0.0769230769231,0.307692307692,0.0,0.0,Eukaryota,13,0,0.8587409130060001,1.89743589744,-0.242063492063,False
Q6BZQ7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,9,0,-0.0,0.222222222222,0.0625,False
Q6BZQ8,0.0,0.0,0.0,0.46153846153800004,0.307692307692,0.0769230769231,0.153846153846,0.0,Eukaryota,13,0,1.2047933096899999,2.02564102564,0.20238095238099998,False
Q6BZQ9,0.23076923076900002,0.0,0.153846153846,0.538461538462,0.0,0.0,0.0769230769231,0.0,Eukaryota,13,0,1.15698764435,2.15384615385,-0.33333333333299997,False
Q6BZR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,0,-0.0,0.0,,False
Q6BZR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
Q6BZR4,0.08333333333330001,0.0,0.166666666667,0.75,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.7214636866930001,1.07692307692,0.5039682539679999,False
Q6BZR5,0.0,0.0,0.0,0.909090909091,0.0,0.0909090909091,0.0,0.0,Eukaryota,11,2,0.304636097349,1.30769230769,0.210317460317,False
Q6BZR6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Ascomycota,10,0,0.6931471805600001,1.11111111111,0.119047619048,False
Q6BZR7,0.0,0.0,0.615384615385,0.0769230769231,0.23076923076900002,0.0769230769231,0.0,0.0,Euk+Bac,13,0,1.03176711135,2.66666666667,1.03174603175,False
Q6BZR8,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,Eukaryota,10,1,0.325082973391,0.727272727273,0.555555555556,False
Q6BZR9,0.08333333333330001,0.833333333333,0.0,0.0,0.08333333333330001,0.0,0.0,0.0,Euk_Archaea,12,1,0.56608573896,0.769230769231,0.0873015873016,False
Q6BZS0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,Saccharomyceta,4,2,0.562335144619,4.6,0.444444444444,False
Q6BZS1,0.0,0.0,0.0,0.583333333333,0.08333333333330001,0.0,0.25,0.08333333333330001,Eukaryota,12,1,1.07513932401,2.15384615385,0.0277777777778,False
Q6BZS2,0.0,0.08333333333330001,0.0,0.916666666667,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.153846153846,-0.0238095238095,False
Q6BZS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,5,0,-0.0,0.0,0.0,False
Q6BZS4,0.307692307692,0.153846153846,0.153846153846,0.38461538461499994,0.0,0.0,0.0,0.0,Eukaryota,13,0,1.30610660909,1.82051282051,0.337301587302,False
Q6BZS5,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,Dikarya,6,0,0.636514168295,1.06666666667,0.8,False
Q6BZS6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,4,0,-0.0,0.0,0.0,False
Q6BZS7,0.0,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,0.0,Eukaryota,13,0,0.42932302193099997,0.564102564103,-0.0873015873016,False
Q6BZS8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
Q6BZS9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
Q6BZT0,0.0,0.0,0.0,0.692307692308,0.23076923076900002,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.790267968075,1.23076923077,0.222222222222,False
Q6BZT1,0.33333333333299997,0.33333333333299997,0.0,0.33333333333299997,0.0,0.0,0.0,0.0,Cellular_organisms,12,0,1.09861228867,0.969696969697,-0.11797235023,False
Q6BZT4,0.46153846153800004,0.0,0.0769230769231,0.46153846153800004,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.911017539713,1.35897435897,0.253968253968,False
Q6BZT5,0.0,0.08333333333330001,0.0,0.916666666667,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.820512820513,0.234126984127,False
Q6BZT6,0.08333333333330001,0.166666666667,0.0,0.75,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.7214636866930001,1.07692307692,0.297619047619,False
Q6BZT7,0.0,0.0,0.769230769231,0.153846153846,0.0,0.0,0.0769230769231,0.0,Euk+Bac,13,0,0.6870920273800001,2.0,1.08333333333,True
Q6BZT9,0.0,0.0,0.0,0.75,0.08333333333330001,0.0,0.08333333333330001,0.08333333333330001,Eukaryota,12,0,0.836988216786,2.12121212121,-0.266666666667,False
Q6BZU0,0.0,0.0,0.0,0.0,0.0,0.545454545455,0.0909090909091,0.363636363636,Dikarya,11,0,0.9164648855390001,1.23636363636,-0.22666666666700003,False
Q6BZU1,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,Euk+Bac,4,0,1.0397207708399998,1.5,3.0,False
Q6BZU2,0.307692307692,0.0,0.0,0.46153846153800004,0.0769230769231,0.153846153846,0.0,0.0,Eukaryota,13,0,1.2047933096899999,2.51282051282,0.7460317460320001,False
Q6BZU3,0.0,0.0769230769231,0.153846153846,0.307692307692,0.153846153846,0.0,0.0,0.307692307692,Saccharomyceta,13,0,1.49856907968,3.82051282051,-0.126984126984,False
Q6BZU4,0.46153846153800004,0.0,0.38461538461499994,0.0,0.0,0.0769230769231,0.0,0.0769230769231,Cellular_organisms,13,0,1.11896886688,2.15384615385,0.75,True
