,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata,Mammalia,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
ENSMODP00000000445,0.0,0.0,0.0,0.846153846154,0.0,0.153846153846,0.0,0.0,Eukaryota,13,0,0.42932302193099997,2.07692307692,0.555555555556,False
ENSMODP00000000497,0.0,0.0,0.0,0.14285714285700002,0.0,0.428571428571,0.0,0.428571428571,Mammalia,7,0,1.0042424730500001,5.90476190476,2.09090909091,False
ENSMODP00000000499,0.0,0.0,0.0,0.23076923076900002,0.23076923076900002,0.153846153846,0.38461538461499994,0.0,Vertebrata,13,0,1.33224492244,4.05128205128,1.53968253968,False
ENSMODP00000000547,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Vertebrata,12,1,0.636514168295,2.5641025641,0.944444444444,False
ENSMODP00000000549,0.0,0.0,0.0,0.0,0.0,0.46153846153800004,0.538461538462,0.0,Vertebrata,13,0,0.6901856760189999,2.28205128205,0.730158730159,False
ENSMODP00000000622,0.0,0.0,0.25,0.33333333333299997,0.0,0.0,0.0,0.416666666667,Mammalia,12,0,1.07755632707,7.30303030303,7.766666666669999,False
ENSMODP00000000632,0.0,0.0,0.0,0.272727272727,0.45454545454499995,0.0909090909091,0.181818181818,0.0,Opisthokonta,11,1,1.2406842919499999,3.42424242424,0.533333333333,False
ENSMODP00000000634,0.0,0.0,0.23076923076900002,0.0769230769231,0.0,0.615384615385,0.0769230769231,0.0,Eumetazoa,13,0,1.03176711135,4.74358974359,2.15476190476,False
ENSMODP00000000709,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,Mammalia,5,1,0.6730116670090001,4.13333333333,-0.33333333333299997,False
ENSMODP00000000710,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.538461538462,-0.031746031746,False
ENSMODP00000000712,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,Eumetazoa,10,1,0.325082973391,0.981818181818,0.04,False
ENSMODP00000000758,0.0,0.0,0.0,0.307692307692,0.46153846153800004,0.23076923076900002,0.0,0.0,Opisthokonta,13,0,1.0579054247,1.30769230769,-0.047619047619,False
ENSMODP00000000821,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,Eumetazoa,12,1,0.562335144619,1.82051282051,1.00793650794,False
ENSMODP00000000842,0.0,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.166666666667,Vertebrata,6,0,0.45056120886600004,0.666666666667,2.0,False
ENSMODP00000000879,0.0,0.0,0.0,0.166666666667,0.0,0.583333333333,0.25,0.0,Eumetazoa,12,1,0.9596147939120001,3.66666666667,1.18650793651,False
ENSMODP00000000886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,3,1,-0.0,3.0,0.0,False
ENSMODP00000000913,0.0,0.0,0.0,0.538461538462,0.307692307692,0.153846153846,0.0,0.0,Eukaryota,13,0,0.983961446001,1.20512820513,0.0198412698413,False
ENSMODP00000000914,0.0,0.0,0.0769230769231,0.46153846153800004,0.0769230769231,0.0,0.38461538461499994,0.0,Eukaryota,13,0,1.11896886688,5.25641025641,5.01587301587,False
ENSMODP00000000963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,3,1,-0.0,3.66666666667,,False
ENSMODP00000001011,0.0,0.0,0.0,0.666666666667,0.0,0.222222222222,0.0,0.111111111111,Eukaryota,9,0,0.848685557726,4.55555555556,0.4375,False
ENSMODP00000001012,0.0,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.166666666667,Vertebrata,6,1,0.45056120886600004,1.71428571429,0.545454545455,False
ENSMODP00000001017,0.0,0.0,0.08333333333330001,0.33333333333299997,0.08333333333330001,0.5,0.0,0.0,Eumetazoa,12,1,1.1269287948,3.17948717949,-0.18253968254,False
ENSMODP00000001054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,12,0,-0.0,0.0,0.0,False
ENSMODP00000001058,0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.0,Eumetazoa,10,0,1.05492016799,3.55555555556,0.47619047618999993,False
ENSMODP00000001126,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454499995,0.545454545455,Mammalia,11,1,0.689009238477,2.0303030303,-0.06666666666669999,False
ENSMODP00000001130,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,13,0,-0.0,0.769230769231,-0.015873015873,False
ENSMODP00000001135,0.0,0.0,0.0,0.769230769231,0.0769230769231,0.153846153846,0.0,0.0,Eukaryota,13,0,0.6870920273800001,2.41025641026,-0.0634920634921,False
ENSMODP00000001158,0.0,0.0,0.08333333333330001,0.166666666667,0.0,0.416666666667,0.33333333333299997,0.0,Eumetazoa,12,0,1.2366848691399999,5.01515151515,3.26666666667,False
ENSMODP00000001160,0.23076923076900002,0.0,0.0769230769231,0.23076923076900002,0.0,0.153846153846,0.23076923076900002,0.0769230769231,Cellular_organisms,13,0,1.69773359137,5.97435897436,1.5,False
ENSMODP00000001176,0.0,0.0,0.0,0.0769230769231,0.307692307692,0.153846153846,0.153846153846,0.307692307692,Mammalia,13,0,1.49856907968,4.46153846154,6.22222222222,False
ENSMODP00000001240,0.0,0.0,0.0,0.5,0.166666666667,0.08333333333330001,0.25,0.0,Eukaryota,12,1,1.1988493129100002,4.38461538462,2.5714285714300003,False
ENSMODP00000001263,0.0,0.0,0.08333333333330001,0.583333333333,0.25,0.08333333333330001,0.0,0.0,Eukaryota,12,1,1.07513932401,2.10256410256,0.706349206349,False
ENSMODP00000001275,0.0,0.0,0.0,0.0,0.0,0.14285714285700002,0.428571428571,0.428571428571,Mammalia,7,1,1.0042424730500001,3.42857142857,0.416666666667,False
ENSMODP00000001323,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Vertebrata,12,1,0.636514168295,2.41025641026,0.710317460317,False
ENSMODP00000001362,0.0,0.0,0.0769230769231,0.46153846153800004,0.0769230769231,0.0769230769231,0.307692307692,0.0,Eukaryota,13,0,1.3114313374700002,4.87179487179,3.3214285714300003,False
ENSMODP00000001388,0.0,0.0,0.0,0.0,0.0,0.23076923076900002,0.769230769231,0.0,Vertebrata,13,0,0.5402041423889999,1.20512820513,0.22619047619000002,False
ENSMODP00000001391,0.0,0.0,0.0,0.0,0.0,0.5,0.33333333333299997,0.166666666667,Eumetazoa,12,1,1.0114042647100001,3.74358974359,5.61111111111,False
ENSMODP00000001392,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,Eumetazoa,12,0,0.562335144619,2.5303030303,1.12165898618,False
ENSMODP00000001397,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.75,Mammalia,8,1,0.7356219397589999,3.38888888889,1.375,False
ENSMODP00000001413,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,Mammalia,4,1,1.0397207708399998,6.6,7.25,False
ENSMODP00000001434,0.0,0.0,0.0,0.692307692308,0.0,0.153846153846,0.153846153846,0.0,Eukaryota,13,0,0.8305178252869999,3.33333333333,2.47619047619,False
ENSMODP00000001461,0.0,0.0,0.46153846153800004,0.38461538461499994,0.0769230769231,0.0,0.0,0.0769230769231,Euk+Bac,13,0,1.11896886688,3.5641025641,0.0674603174603,True
ENSMODP00000001528,0.0,0.0,0.0,0.0,0.0,0.375,0.25,0.375,Mammalia,8,1,1.08219553004,5.22222222222,0.888888888889,False
ENSMODP00000001533,0.0,0.0,0.0,0.692307692308,0.0,0.0,0.307692307692,0.0,Eukaryota,13,0,0.61724176973,4.15384615385,3.4841269841300004,False
ENSMODP00000001576,0.0,0.0,0.0,0.5,0.166666666667,0.0,0.33333333333299997,0.0,Eukaryota,12,1,1.0114042647100001,4.23076923077,2.8531746031700003,False
ENSMODP00000001585,0.0,0.0,0.0,0.75,0.0,0.08333333333330001,0.166666666667,0.0,Eukaryota,12,1,0.7214636866930001,3.87179487179,1.92857142857,False
ENSMODP00000001589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,10,0,-0.0,0.0,0.0,False
ENSMODP00000001665,0.307692307692,0.0,0.0,0.153846153846,0.0769230769231,0.0769230769231,0.38461538461499994,0.0,Vertebrata,13,0,1.4127446368599998,5.53846153846,6.416666666669999,False
ENSMODP00000001674,0.0,0.0,0.0,0.769230769231,0.0,0.23076923076900002,0.0,0.0,Eukaryota,13,0,0.5402041423889999,1.89743589744,0.015873015873,False
ENSMODP00000001691,0.0,0.0,0.0,0.25,0.33333333333299997,0.08333333333330001,0.33333333333299997,0.0,Opisthokonta,12,1,1.2860573368700001,4.58974358974,3.3134920634900005,False
ENSMODP00000001703,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,10,0,-0.0,0.355555555556,0.1,False
ENSMODP00000001704,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,Eumetazoa,5,1,0.500402423538,4.53333333333,,False
ENSMODP00000001761,0.0,0.0,0.307692307692,0.153846153846,0.0769230769231,0.0769230769231,0.38461538461499994,0.0,Vertebrata,13,0,1.4127446368599998,5.69230769231,1.13095238095,False
ENSMODP00000001777,0.0909090909091,0.0,0.0,0.363636363636,0.0,0.0,0.0,0.545454545455,Mammalia,11,1,0.9164648855390001,7.62121212121,12.2,False
ENSMODP00000001781,0.0,0.0,0.0,0.0,0.363636363636,0.0909090909091,0.545454545455,0.0,Vertebrata,11,1,0.9164648855390001,4.42424242424,5.666666666669999,False
ENSMODP00000001807,0.25,0.0,0.33333333333299997,0.08333333333330001,0.08333333333330001,0.0,0.0,0.25,Euk+Bac,12,0,1.4735023850799998,6.72727272727,2.4333333333300002,True
ENSMODP00000001814,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.5,0.166666666667,Vertebrata,12,1,1.0114042647100001,2.41025641026,0.607142857143,False
ENSMODP00000001817,0.0,0.0,0.0,0.46153846153800004,0.0769230769231,0.0769230769231,0.38461538461499994,0.0,Eukaryota,13,0,1.11896886688,5.02564102564,5.30952380952,False
ENSMODP00000001850,0.0,0.0769230769231,0.0,0.692307692308,0.153846153846,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.937155853066,2.30769230769,0.93253968254,False
ENSMODP00000001922,0.0,0.0,0.0,0.166666666667,0.33333333333299997,0.166666666667,0.0,0.33333333333299997,Mammalia,6,1,1.32966134885,6.09523809524,7.836363636360001,False
ENSMODP00000001927,0.0,0.0,0.0,0.166666666667,0.0,0.5,0.33333333333299997,0.0,Eumetazoa,12,1,1.0114042647100001,4.0,1.7539682539700001,False
ENSMODP00000002029,0.0,0.0,0.0,0.538461538462,0.0,0.0,0.46153846153800004,0.0,Eukaryota,13,0,0.6901856760189999,5.0,8.40873015873,False
ENSMODP00000002044,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,1,-0.0,4.66666666667,-2.0,False
ENSMODP00000002050,0.33333333333299997,0.0,0.0,0.25,0.0,0.416666666667,0.0,0.0,Eumetazoa,12,1,1.07755632707,4.23076923077,0.944444444444,False
ENSMODP00000002080,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.181818181818,0.7272727272730001,Mammalia,11,1,0.7595473914749999,2.06060606061,1.33333333333,False
ENSMODP00000002096,0.0,0.0,0.0,0.0,0.307692307692,0.46153846153800004,0.0,0.23076923076900002,Eumetazoa,13,0,1.0579054247,3.15384615385,1.7301587301599997,False
ENSMODP00000002107,0.0,0.0,0.0,0.0,0.0,0.45454545454499995,0.545454545455,0.0,Vertebrata,11,2,0.689009238477,4.51282051282,2.0357142857099997,False
ENSMODP00000002124,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,11,2,-0.0,1.28205128205,0.00793650793651,False
ENSMODP00000002154,0.08333333333330001,0.08333333333330001,0.416666666667,0.0,0.0,0.0,0.416666666667,0.0,Euk+Bac,12,0,1.14370838943,5.84848484848,7.055555555560001,False
ENSMODP00000002180,0.0,0.0,0.0,0.75,0.0,0.08333333333330001,0.166666666667,0.0,Eukaryota,12,0,0.7214636866930001,3.65151515152,3.1142857142900002,False
ENSMODP00000002207,0.0,0.0,0.0,0.0,0.0,0.363636363636,0.0909090909091,0.545454545455,Mammalia,11,1,0.9164648855390001,3.60606060606,0.622222222222,False
ENSMODP00000002242,0.0,0.0,0.0,0.615384615385,0.0,0.153846153846,0.23076923076900002,0.0,Eukaryota,13,0,0.925129083572,3.74358974359,0.865079365079,False
ENSMODP00000002293,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.0,Opisthokonta,5,0,1.05492016799,3.0,,False
ENSMODP00000002296,0.0,0.0,0.0,0.08333333333330001,0.0,0.25,0.25,0.416666666667,Mammalia,12,1,1.26500137527,5.17948717949,1.4166666666699999,False
ENSMODP00000002332,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.45454545454499995,0.272727272727,Vertebrata,11,1,1.0670895187799998,4.63636363636,0.8,False
ENSMODP00000002360,0.0,0.0,0.0,0.28571428571400004,0.0,0.714285714286,0.0,0.0,Eumetazoa,7,0,0.598269588585,1.71428571429,0.08333333333330001,False
ENSMODP00000002363,0.153846153846,0.46153846153800004,0.0,0.23076923076900002,0.153846153846,0.0,0.0,0.0,Euk_Archaea,13,0,1.27118148026,1.64102564103,0.313492063492,False
ENSMODP00000002367,0.0,0.0,0.0,0.0,0.0,0.7272727272730001,0.272727272727,0.0,Eumetazoa,11,2,0.585952618304,0.769230769231,-0.015873015873,False
ENSMODP00000002385,0.0,0.0,0.0,0.0,0.0909090909091,0.636363636364,0.0909090909091,0.181818181818,Eumetazoa,11,0,1.0335620542100001,3.16363636364,1.0333333333299999,False
ENSMODP00000002410,0.0,0.0,0.0,0.08333333333330001,0.0,0.25,0.666666666667,0.0,Vertebrata,12,1,0.8239592165009999,3.10256410256,1.3253968254000001,False
ENSMODP00000002526,0.0,0.0,0.0,0.0,0.0,0.08333333333330001,0.08333333333330001,0.833333333333,Mammalia,12,0,0.56608573896,1.24242424242,-0.166666666667,False
ENSMODP00000002544,0.0,0.0,0.0,0.153846153846,0.153846153846,0.46153846153800004,0.23076923076900002,0.0,Eumetazoa,13,0,1.27118148026,3.61538461538,1.55555555556,False
ENSMODP00000002570,0.0,0.0,0.0,0.0,0.0,0.583333333333,0.416666666667,0.0,Eumetazoa,12,1,0.6791932659919999,2.33333333333,1.7539682539700001,False
ENSMODP00000002588,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,0.0,0.0,Eumetazoa,3,1,0.636514168295,4.0,0.0,False
ENSMODP00000002589,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,0.0,Eumetazoa,3,1,0.636514168295,3.5,,False
ENSMODP00000002616,0.769230769231,0.153846153846,0.0,0.0769230769231,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.6870920273800001,0.538461538462,-0.08333333333330001,False
ENSMODP00000002652,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,0.0,Eumetazoa,3,1,0.636514168295,3.33333333333,,False
ENSMODP00000002670,0.0,0.0,0.0,0.25,0.0,0.33333333333299997,0.416666666667,0.0,Vertebrata,12,1,1.07755632707,4.82051282051,4.103174603169999,False
ENSMODP00000002698,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2,Eumetazoa,5,1,0.950270539233,4.86666666667,-1.3214285714299998,False
ENSMODP00000002710,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,2,1,-0.0,0.666666666667,,False
ENSMODP00000002728,0.0,0.0,0.0,0.0,0.0,0.846153846154,0.153846153846,0.0,Eumetazoa,13,0,0.42932302193099997,1.48717948718,0.0793650793651,False
ENSMODP00000002739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,8,1,-0.0,1.33333333333,0.375,False
ENSMODP00000002781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,8,1,-0.0,1.33333333333,0.375,False
ENSMODP00000002830,0.153846153846,0.0,0.38461538461499994,0.0769230769231,0.153846153846,0.0,0.153846153846,0.0769230769231,Euk+Bac,13,0,1.6260206924200002,5.66666666667,3.7658730158699996,True
ENSMODP00000002837,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.562335144619,0.615384615385,0.214285714286,False
ENSMODP00000002850,0.0,0.0,0.0,0.0,0.416666666667,0.25,0.25,0.08333333333330001,Opisthokonta,12,0,1.26500137527,3.80303030303,4.46666666667,False
ENSMODP00000002925,0.23076923076900002,0.0,0.0,0.46153846153800004,0.0,0.307692307692,0.0,0.0,Eukaryota,13,0,1.0579054247,3.64102564103,0.984126984127,False
ENSMODP00000002944,0.833333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333330001,0.08333333333330001,Cellular_organisms,12,1,0.56608573896,3.71794871795,1.33333333333,False
ENSMODP00000002980,0.0,0.0,0.0,0.0,0.416666666667,0.08333333333330001,0.5,0.0,Vertebrata,12,1,0.918427784993,3.61538461538,4.54761904762,False
ENSMODP00000003035,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.286835983056,1.33333333333,0.206349206349,False
ENSMODP00000003062,0.0,0.0,0.0,0.0,0.0,0.8181818181820001,0.181818181818,0.0,Eumetazoa,11,2,0.474139313058,2.02564102564,0.666666666667,False
ENSMODP00000003078,0.0,0.0,0.0,0.75,0.08333333333330001,0.08333333333330001,0.08333333333330001,0.0,Eukaryota,12,1,0.836988216786,2.10256410256,0.8095238095239999,False
ENSMODP00000003080,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Mammalia,2,1,0.6931471805600001,8.0,4.5,False
ENSMODP00000003101,0.0,0.0,0.46153846153800004,0.38461538461499994,0.0,0.0,0.153846153846,0.0,Euk+Bac,13,0,1.0123308390999999,3.79487179487,0.90873015873,True
ENSMODP00000003137,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.6931471805600001,0.538461538462,-0.031746031746,False
ENSMODP00000003151,0.0,0.0,0.0,0.833333333333,0.0,0.08333333333330001,0.08333333333330001,0.0,Eukaryota,12,1,0.56608573896,2.33333333333,-0.206349206349,False
ENSMODP00000003176,0.0,0.0,0.692307692308,0.0769230769231,0.0,0.0769230769231,0.153846153846,0.0,Euk+Bac,13,0,0.937155853066,4.07692307692,2.0,False
ENSMODP00000003177,0.0,0.0,0.0,0.0,0.0,0.14285714285700002,0.0,0.8571428571430001,Mammalia,7,1,0.410116318288,3.57142857143,-0.8,False
ENSMODP00000003184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,13,0,-0.0,0.0,0.0,False
ENSMODP00000003189,0.0,0.0769230769231,0.0,0.38461538461499994,0.538461538462,0.0,0.0,0.0,Opisthokonta,13,0,0.898137003188,2.25641025641,0.734126984127,False
ENSMODP00000003209,0.0,0.0,0.307692307692,0.46153846153800004,0.0,0.23076923076900002,0.0,0.0,Eukaryota,13,0,1.0579054247,3.25641025641,2.02380952381,True
ENSMODP00000003224,0.0,0.0,0.46153846153800004,0.307692307692,0.0,0.153846153846,0.0769230769231,0.0,Euk+Bac,13,0,1.2047933096899999,4.05128205128,1.7460317460299999,True
ENSMODP00000003234,0.0,0.0,0.0,0.307692307692,0.153846153846,0.23076923076900002,0.307692307692,0.0,Vertebrata,13,0,1.3516811946899998,4.12820512821,0.08333333333330001,False
ENSMODP00000003251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.282051282051,-0.0436507936508,False
ENSMODP00000003295,0.0,0.0,0.0,0.166666666667,0.0,0.666666666667,0.166666666667,0.0,Eumetazoa,12,1,0.8675632284810001,3.51282051282,1.21031746032,False
ENSMODP00000003303,0.0,0.615384615385,0.0,0.153846153846,0.0,0.153846153846,0.0769230769231,0.0,Euk_Archaea,13,0,1.07201696856,3.17948717949,1.6746031746,False
ENSMODP00000003321,0.0,0.0,0.0,0.307692307692,0.538461538462,0.0769230769231,0.0769230769231,0.0,Opisthokonta,13,0,1.09059947378,2.61538461538,0.265873015873,False
ENSMODP00000003326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,3,1,-0.0,3.0,,False
ENSMODP00000003332,0.08333333333330001,0.08333333333330001,0.0,0.5,0.25,0.08333333333330001,0.0,0.0,Eukaryota,12,1,1.31437384301,2.28205128205,-0.25,False
ENSMODP00000003349,0.0,0.0,0.0,0.222222222222,0.222222222222,0.111111111111,0.444444444444,0.0,Vertebrata,9,1,1.27302833659,5.28888888889,-0.02,False
ENSMODP00000003419,0.0,0.0,0.166666666667,0.166666666667,0.0,0.416666666667,0.0,0.25,Eumetazoa,12,0,1.3086053872499999,6.39393939394,4.26666666667,False
ENSMODP00000003425,0.3,0.0,0.3,0.3,0.0,0.1,0.0,0.0,Cellular_organisms,10,0,1.3138340331899998,2.6,1.4642857142899999,True
ENSMODP00000003462,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,9,0,-0.0,1.05555555556,1.1125,False
ENSMODP00000003471,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.5359610497089999,0.871794871795,-0.031746031746,False
ENSMODP00000003479,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Vertebrata,12,0,0.636514168295,1.37878787879,1.0,False
ENSMODP00000003482,0.0,0.0,0.0,0.25,0.0,0.583333333333,0.166666666667,0.0,Eumetazoa,12,1,0.9596147939120001,3.61538461538,2.0714285714300003,False
ENSMODP00000003506,0.0,0.0,0.0,0.615384615385,0.0769230769231,0.307692307692,0.0,0.0,Eukaryota,13,0,0.8587409130060001,1.94871794872,-0.301587301587,False
ENSMODP00000003514,0.1,0.1,0.1,0.5,0.0,0.1,0.0,0.1,Eukaryota,10,0,1.4978661367800001,4.51111111111,1.8095238095200001,False
ENSMODP00000003562,0.0,0.0,0.0,0.0,0.222222222222,0.555555555556,0.0,0.222222222222,Eumetazoa,9,0,0.99502699018,3.83333333333,6.35064935065,False
ENSMODP00000003574,0.08333333333330001,0.08333333333330001,0.0,0.0,0.0,0.583333333333,0.25,0.0,Eumetazoa,12,1,1.07513932401,4.41025641026,2.20634920635,False
ENSMODP00000003577,0.0,0.0,0.0,0.692307692308,0.153846153846,0.153846153846,0.0,0.0,Eukaryota,13,0,0.8305178252869999,1.94871794872,1.55555555556,False
ENSMODP00000003589,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.1,Eumetazoa,10,0,0.897945724857,2.71111111111,-0.452380952381,False
ENSMODP00000003606,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,Eumetazoa,4,2,0.562335144619,2.2,-0.964285714286,False
