,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Dikarya,Ascomycota,Saccharomyceta,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
O74711,0.0,0.0,0.307692307692,0.538461538462,0.0769230769231,0.0769230769231,0.0,0.0,Eukaryota,13,0,1.09059947378,2.02564102564,0.40873015873,False
O93803,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.2,Dikarya,10,1,0.8018185525429999,1.81818181818,-0.18666666666700002,False
O93827,0.769230769231,0.153846153846,0.0,0.0769230769231,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.6870920273800001,0.538461538462,-0.08333333333330001,False
O93852,0.0,0.0,0.615384615385,0.38461538461499994,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.666278442415,1.17948717949,-0.18253968254,False
O93978,0.0,0.0,0.0,0.0,0.0,0.181818181818,0.0,0.8181818181820001,Saccharomyceta,11,0,0.474139313058,1.34545454545,0.04666666666669999,False
O94016,0.0,0.0,0.307692307692,0.692307692308,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.61724176973,1.20512820513,0.587301587302,False
O94017,0.416666666667,0.5,0.0,0.08333333333330001,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,0.918427784993,0.692307692308,-0.107142857143,False
O94030,0.0,0.0,0.0,0.555555555556,0.111111111111,0.0,0.111111111111,0.222222222222,Eukaryota,9,1,1.1490596969700002,2.4,0.214285714286,False
O94038,0.272727272727,0.0,0.636363636364,0.0,0.0909090909091,0.0,0.0,0.0,Euk+Bac,11,0,0.859967281036,0.909090909091,-0.39682539682499995,True
O94048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,False
O94050,0.2,0.0,0.1,0.0,0.6,0.0,0.1,0.0,Opisthokonta,10,0,1.08889997535,2.73333333333,0.14285714285700002,False
O94069,0.428571428571,0.0,0.28571428571400004,0.14285714285700002,0.14285714285700002,0.0,0.0,0.0,Cellular_organisms,7,1,1.2770342594700002,1.89285714286,1.0625,False
O94072,0.2,0.1,0.0,0.7,0.0,0.0,0.0,0.0,Eukaryota,10,1,0.8018185525429999,1.01818181818,0.108465608466,False
O94083,0.0,0.666666666667,0.0,0.33333333333299997,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,0.636514168295,0.461538461538,-0.07142857142860001,False
O94118,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,Ascomycota,5,2,0.950270539233,2.28571428571,-1.1,False
O94150,0.166666666667,0.0,0.416666666667,0.166666666667,0.08333333333330001,0.0,0.0,0.166666666667,Euk+Bac,12,1,1.46773392933,3.15384615385,1.00793650794,False
P0C075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
P0C0X3,0.0,0.0,0.0,0.363636363636,0.0909090909091,0.0,0.363636363636,0.181818181818,Ascomycota,11,0,1.26365443188,3.27272727273,-0.30666666666700004,False
P0CB54,0.846153846154,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.42932302193099997,0.564102564103,-0.0873015873016,False
P0CB63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,7,0,-0.0,0.0,0.0,False
P0CH67,0.923076923077,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.271189373042,0.307692307692,-0.047619047619,False
P0CH96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,False
P10613,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,Euk+Bac,10,0,0.6931471805600001,1.11111111111,-0.119047619048,False
P12461,0.166666666667,0.0,0.75,0.08333333333330001,0.0,0.0,0.0,0.0,Euk+Bac,12,1,0.7214636866930001,0.564102564103,0.015873015873,False
P13649,0.08333333333330001,0.0,0.0,0.666666666667,0.08333333333330001,0.166666666667,0.0,0.0,Eukaryota,12,1,0.983087758575,1.89743589744,-0.035714285714300006,False
P22011,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.271189373042,0.307692307692,0.0555555555556,True
P22274,0.1,0.3,0.0,0.4,0.2,0.0,0.0,0.0,Eukaryota,10,0,1.2798542258299999,1.97777777778,1.20238095238,False
P28870,0.0,0.0,0.769230769231,0.23076923076900002,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.5402041423889999,0.923076923077,-0.14285714285700002,False
P29717,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,Eukaryota,8,0,0.562335144619,1.28571428571,0.375,False
P30573,0.0,0.0,0.28571428571400004,0.28571428571400004,0.428571428571,0.0,0.0,0.0,Opisthokonta,7,0,1.0789922078799998,2.57142857143,1.3,False
P30575,0.916666666667,0.08333333333330001,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.286835983056,0.153846153846,-0.0238095238095,False
P31225,0.0,0.0,0.545454545455,0.0,0.181818181818,0.181818181818,0.0,0.0909090909091,Euk+Bac,11,1,1.16851840574,3.43939393939,0.37777777777800003,False
P31353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
P33181,0.0,0.0,0.0,0.0,0.0,0.538461538462,0.0,0.46153846153800004,Dikarya,13,0,0.6901856760189999,1.07692307692,-0.0634920634921,False
P34948,0.0,0.0,0.8,0.1,0.1,0.0,0.0,0.0,Euk+Bac,10,1,0.6390318596500001,1.41818181818,0.239417989418,False
P39827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,12,1,-0.0,0.0,0.0,False
P40910,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,-0.0,0.0,0.0,False
P40953,0.0,0.0,0.222222222222,0.555555555556,0.111111111111,0.0,0.0,0.111111111111,Eukaryota,9,1,1.1490596969700002,3.06666666667,2.4642857142900003,False
P40954,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.3,Eukaryota,10,1,1.08889997535,3.30909090909,2.6441798941799997,False
P41797,0.0909090909091,0.0,0.0909090909091,0.7272727272730001,0.0,0.0,0.0,0.0909090909091,Eukaryota,11,2,0.885574151577,1.97435897436,0.468253968254,False
P42800,0.153846153846,0.0,0.769230769231,0.0769230769231,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.6870920273800001,0.307692307692,0.0555555555556,False
P43063,0.0,0.0,0.0,0.75,0.166666666667,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.7214636866930001,1.69230769231,0.460317460317,False
P43069,0.0,0.0,0.0,0.538461538462,0.307692307692,0.0,0.0,0.153846153846,Eukaryota,13,0,0.983961446001,2.71794871795,0.35317460317500005,False
P43072,0.0,0.0769230769231,0.0,0.692307692308,0.23076923076900002,0.0,0.0,0.0,Eukaryota,13,0,0.790267968075,1.30769230769,-0.20238095238099998,False
P43074,0.0,0.0,0.0,0.0,0.0,0.714285714286,0.14285714285700002,0.14285714285700002,Dikarya,7,1,0.7963116401739999,1.17857142857,-0.125,False
P43094,0.0,0.0,0.0,0.444444444444,0.111111111111,0.222222222222,0.0,0.222222222222,Eukaryota,9,0,1.27302833659,3.05555555556,-0.675324675325,False
P46250,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.589743589744,0.011904761904799999,False
P46273,0.846153846154,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.42932302193099997,0.564102564103,-0.0873015873016,False
P46586,0.916666666667,0.0,0.08333333333330001,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.286835983056,0.0,0.0,True
P46587,0.111111111111,0.0,0.111111111111,0.777777777778,0.0,0.0,0.0,0.0,Eukaryota,9,1,0.6837389058490001,1.11111111111,0.119047619048,False
P46589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,8,0,-0.0,0.428571428571,-0.061538461538500004,False
P46598,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.271189373042,0.307692307692,0.0555555555556,False
P47834,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.461538461538,0.08333333333330001,False
P48989,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,8,0,-0.0,0.0,0.0,False
P48990,0.0,0.0,0.0,0.0,0.0,0.75,0.166666666667,0.08333333333330001,Dikarya,12,1,0.7214636866930001,1.61538461538,-0.198412698413,False
P52496,0.33333333333299997,0.0,0.0,0.583333333333,0.0,0.0,0.08333333333330001,0.0,Eukaryota,12,1,0.887694275799,2.15384615385,0.337301587302,False
P53697,0.0,0.0,0.0,0.538461538462,0.38461538461499994,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.898137003188,1.38461538462,-0.111111111111,False
P53698,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.42932302193099997,0.564102564103,0.222222222222,False
P53704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,8,2,-0.0,0.4,-0.214285714286,False
P53705,0.0,0.0,0.0,0.222222222222,0.0,0.666666666667,0.111111111111,0.0,Dikarya,9,1,0.848685557726,2.35555555556,-0.047619047619,False
P53709,0.0,0.0,0.0,0.166666666667,0.75,0.0,0.0,0.08333333333330001,Opisthokonta,12,1,0.7214636866930001,1.33333333333,0.0515873015873,False
P56553,0.46153846153800004,0.0,0.307692307692,0.0769230769231,0.0,0.0,0.0,0.153846153846,Cellular_organisms,13,0,1.2047933096899999,3.23076923077,-0.5,False
P78590,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,9,2,-0.0,0.327272727273,-0.011904761904799999,False
P78599,0.846153846154,0.0,0.153846153846,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.42932302193099997,0.0,0.0,False
P79023,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,Euk+Bac,10,2,0.325082973391,2.25757575758,-0.0009216589861749998,True
P82610,0.46153846153800004,0.0,0.538461538462,0.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.6901856760189999,0.0,0.0,True
P82611,0.583333333333,0.0,0.416666666667,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.6791932659919999,0.0,0.0,False
P82612,0.769230769231,0.0,0.23076923076900002,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.5402041423889999,0.0,0.0,True
P83773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,-0.0,0.0,0.0,True
P83777,0.33333333333299997,0.0,0.08333333333330001,0.583333333333,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.887694275799,1.23076923077,0.480158730159,False
P83780,0.666666666667,0.0,0.25,0.08333333333330001,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.8239592165009999,0.307692307692,0.0555555555556,False
P83783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,False
P84149,0.0,0.0,0.0,0.166666666667,0.75,0.0,0.0,0.08333333333330001,Opisthokonta,12,0,0.7214636866930001,1.40909090909,-0.166666666667,False
P86029,0.0,0.0,0.636363636364,0.0,0.0909090909091,0.272727272727,0.0,0.0,Euk+Bac,11,0,0.859967281036,2.98181818182,-0.546666666667,True
P87024,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.2,Eukaryota,10,0,0.8018185525429999,2.11111111111,2.02380952381,False
P87163,0.0769230769231,0.0,0.38461538461499994,0.538461538462,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.898137003188,1.23076923077,-0.138888888889,False
P87185,0.846153846154,0.0,0.153846153846,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.42932302193099997,0.0,0.0,False
P87206,0.2,0.0,0.5,0.3,0.0,0.0,0.0,0.0,Euk+Bac,10,3,1.02965301406,1.23076923077,0.170634920635,False
P87207,0.0,0.0,0.0,0.833333333333,0.0,0.0,0.166666666667,0.0,Eukaryota,6,0,0.45056120886600004,1.33333333333,4.0,False
P87218,0.1,0.0,0.7,0.0,0.0,0.1,0.0,0.1,Euk+Bac,10,1,0.940447988655,3.27272727273,-0.555555555556,True
P87219,0.25,0.0,0.5,0.0,0.0,0.125,0.0,0.125,Euk+Bac,8,3,1.21300756598,4.29090909091,1.00793650794,False
P87220,0.846153846154,0.153846153846,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.42932302193099997,0.282051282051,-0.0436507936508,False
Q00310,0.0,0.0,0.0,0.538461538462,0.0,0.307692307692,0.0769230769231,0.0769230769231,Eukaryota,13,0,1.09059947378,2.35897435897,1.3373015873,False
Q04782,0.0,0.0,0.444444444444,0.555555555556,0.0,0.0,0.0,0.0,Eukaryota,9,1,0.6869615765970001,1.26666666667,0.035714285714300006,False
Q2TU56,0.0,0.0,0.0,0.3,0.1,0.3,0.3,0.0,Ascomycota,10,3,1.3138340331899998,2.05128205128,0.35317460317500005,False
Q3MNT0,0.0,0.0,0.307692307692,0.692307692308,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.61724176973,1.30769230769,0.107142857143,False
Q3MP75,0.0,0.0,0.666666666667,0.166666666667,0.166666666667,0.0,0.0,0.0,Euk+Bac,12,0,0.8675632284810001,2.06060606061,-0.37777777777800003,False
Q3MP95,0.0,0.0,0.0,0.625,0.25,0.0,0.0,0.125,Eukaryota,8,0,0.900256051269,2.10714285714,-0.661538461538,False
Q3MPF4,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.5,Saccharomyceta,10,1,1.02965301406,1.41818181818,-0.18666666666700002,False
Q3MPM2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,11,1,-0.0,0.469696969697,0.034101382488500004,False
Q3MPM6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,1,1,-0.0,3.0,,False
Q3MPR8,0.25,0.0,0.625,0.0,0.0,0.125,0.0,0.0,Euk+Bac,8,3,0.900256051269,3.41818181818,2.3492063492099997,False
Q3MPV0,0.0,0.0,0.375,0.0,0.125,0.375,0.0,0.125,Euk+Bac,8,5,1.25548232518,3.07692307692,1.5357142857100001,False
Q59JN2,0.0,0.0,0.28571428571400004,0.14285714285700002,0.428571428571,0.0,0.0,0.14285714285700002,Opisthokonta,7,0,1.2770342594700002,4.09523809524,-0.222222222222,False
Q59JN3,0.0,0.0,0.428571428571,0.5714285714289999,0.0,0.0,0.0,0.0,Eukaryota,7,1,0.6829081047,2.14285714286,-0.541666666667,False
Q59JN8,0.0,0.0,0.0,0.5,0.125,0.25,0.0,0.125,Eukaryota,8,1,1.21300756598,2.5,0.555555555556,False
Q59JN9,0.0,0.0,0.0,0.666666666667,0.166666666667,0.0,0.08333333333330001,0.08333333333330001,Eukaryota,12,1,0.983087758575,2.23076923077,0.480158730159,False
Q59JP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,1,-0.0,6.0,,False
Q59JP6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,1,1,-0.0,3.0,,False
Q59JP7,0.0,0.111111111111,0.0,0.33333333333299997,0.111111111111,0.0,0.33333333333299997,0.111111111111,Ascomycota,9,1,1.46481638489,3.08888888889,1.42,False
Q59JP8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,1,1,-0.0,5.0,,False
Q59JQ1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,3,4,-0.0,1.42857142857,-0.222222222222,False
Q59JQ2,0.0,0.0,0.33333333333299997,0.666666666667,0.0,0.0,0.0,0.0,Eukaryota,3,1,0.636514168295,1.33333333333,0.0,False
Q59JQ7,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,Dikarya,4,0,0.562335144619,1.0,-0.666666666667,False
Q59JR7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,2,1,-0.0,0.0,0.0,False
Q59JR9,0.0,0.0,0.0,0.307692307692,0.0,0.23076923076900002,0.0,0.46153846153800004,Saccharomyceta,13,0,1.0579054247,3.05128205128,0.0952380952381,False
Q59JS0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,Opisthokonta,8,0,0.6931471805600001,1.39285714286,0.1875,False
Q59JS3,0.0,0.0,0.0,0.38461538461499994,0.307692307692,0.0769230769231,0.0,0.23076923076900002,Eukaryota,13,0,1.2658567518700001,2.84615384615,-0.0793650793651,False
Q59JS9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
Q59JT7,0.375,0.0,0.625,0.0,0.0,0.0,0.0,0.0,Euk+Bac,8,0,0.661563238158,0.0,0.0,False
Q59JT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,0,-0.0,0.0,,False
Q59JU2,0.0,0.0,0.0,0.14285714285700002,0.28571428571400004,0.0,0.14285714285700002,0.428571428571,Saccharomyceta,7,1,1.2770342594700002,2.78571428571,0.892307692308,False
Q59JU3,0.0,0.0,0.0,0.5,0.2,0.0,0.3,0.0,Eukaryota,10,1,1.02965301406,1.92727272727,0.148148148148,False
Q59JU4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,1,1,-0.0,5.0,,False
Q59JU5,0.0,0.0,0.0,0.875,0.125,0.0,0.0,0.0,Eukaryota,8,1,0.37677016125600005,1.72222222222,-0.777777777778,False
Q59JV0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,1,1,-0.0,0.0,,False
Q59JV3,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,Dikarya,4,2,0.562335144619,0.533333333333,-0.2,False
Q59JV4,0.0,0.0,0.46153846153800004,0.46153846153800004,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.911017539713,2.07692307692,-0.166666666667,False
Q59JW0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.512820512821,0.230158730159,False
Q59JW1,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,Eukaryota,8,0,0.562335144619,1.39285714286,0.0153846153846,False
Q59JW2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,5,2,-0.0,1.33333333333,,False
Q59JW3,0.0,0.2,0.0,0.7,0.0,0.0,0.0,0.1,Eukaryota,10,1,0.8018185525429999,1.85454545455,0.951058201058,False
Q59JX3,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,Euk+Bac,8,1,0.562335144619,2.5,4.44155844156,False
Q59JX4,0.0,0.0,0.0,0.8571428571430001,0.0,0.14285714285700002,0.0,0.0,Eukaryota,7,1,0.410116318288,1.28571428571,0.375,False
Q59JX5,0.0,0.0,0.08333333333330001,0.75,0.0,0.08333333333330001,0.08333333333330001,0.0,Eukaryota,12,1,0.836988216786,2.66666666667,0.980158730159,False
Q59JX6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,5,2,-0.0,1.2380952381,-0.07272727272730001,False
Q59JX9,0.0,0.0,0.0,0.5,0.0,0.33333333333299997,0.0,0.166666666667,Eukaryota,6,1,1.0114042647100001,2.66666666667,-0.7,False
Q59JY0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,3,1,-0.0,1.83333333333,-0.33333333333299997,False
Q59JY1,0.5,0.0,0.25,0.125,0.125,0.0,0.0,0.0,Cellular_organisms,8,1,1.21300756598,1.44444444444,0.666666666667,False
Q59JY3,0.6,0.0,0.2,0.1,0.1,0.0,0.0,0.0,Cellular_organisms,10,1,1.08889997535,1.41818181818,0.239417989418,False
Q59JZ3,0.0,0.0,0.0,0.875,0.0,0.0,0.125,0.0,Eukaryota,8,2,0.37677016125600005,1.48888888889,0.6904761904760001,False
Q59JZ4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
Q59JZ8,0.181818181818,0.0,0.45454545454499995,0.0909090909091,0.272727272727,0.0,0.0,0.0,Euk+Bac,11,0,1.2406842919499999,2.4,-0.293333333333,False
Q59K02,0.0,0.0,0.0,0.3,0.1,0.3,0.0,0.3,Dikarya,10,0,1.3138340331899998,3.0,0.0,False
Q59K04,0.0,0.0,0.0,0.5714285714289999,0.28571428571400004,0.0,0.0,0.14285714285700002,Eukaryota,7,1,0.955699891113,2.60714285714,-0.0153846153846,False
Q59K05,0.0,0.0,0.3,0.0,0.2,0.4,0.0,0.1,Dikarya,10,1,1.2798542258299999,3.09090909091,0.542328042328,False
Q59K06,0.0,0.0,0.0,0.833333333333,0.0,0.0,0.0,0.166666666667,Eukaryota,6,1,0.45056120886600004,2.85714285714,0.0818181818182,False
Q59K07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.435897435897,-0.015873015873,False
Q59K09,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,Saccharomyceta,2,1,0.6931471805600001,3.33333333333,,False
Q59K10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,1,1,-0.0,3.0,,False
Q59K11,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,Saccharomyceta,6,4,0.6931471805600001,3.75555555556,1.18,False
Q59K12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,1,1,-0.0,3.0,,False
Q59K14,0.0,0.0,0.0,0.33333333333299997,0.33333333333299997,0.222222222222,0.111111111111,0.0,Opisthokonta,9,0,1.3107836781,2.11111111111,-0.444444444444,False
Q59K16,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,0.0,0.0,Eukaryota,6,0,0.636514168295,1.6,1.0,False
Q59K18,0.28571428571400004,0.0,0.714285714286,0.0,0.0,0.0,0.0,0.0,Euk+Bac,7,6,0.598269588585,1.61538461538,-0.25,True
Q59K19,0.0,0.0,0.545454545455,0.45454545454499995,0.0,0.0,0.0,0.0,Euk+Bac,11,0,0.689009238477,1.63636363636,0.37698412698399997,False
Q59K25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,1,1,-0.0,0.0,,False
Q59K26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
Q59K29,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,Opisthokonta,6,4,0.6931471805600001,1.0,0.9,False
Q59K33,0.0,0.0,0.0,0.8181818181820001,0.0909090909091,0.0,0.0,0.0909090909091,Eukaryota,11,0,0.60016607316,2.21818181818,0.719576719577,False
Q59K34,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,Cellular_organisms,10,0,0.325082973391,0.6,-0.321428571429,False
Q59K36,0.2,0.0,0.4,0.0,0.4,0.0,0.0,0.0,Opisthokonta,5,0,1.05492016799,3.0,-0.833333333333,False
Q59K37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dikarya,1,0,-0.0,None,,False
Q59K39,0.0,0.0,0.0,0.166666666667,0.33333333333299997,0.33333333333299997,0.0,0.166666666667,Opisthokonta,6,0,1.32966134885,2.93333333333,-1.4,False
Q59K41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,3,0,-0.0,0.0,0.0,False
Q59K43,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.2,Eukaryota,5,1,0.950270539233,2.86666666667,5.0,False
Q59K44,0.0,0.0,0.0,0.0,0.33333333333299997,0.0,0.0,0.666666666667,Saccharomyceta,6,2,0.636514168295,3.42857142857,1.0,False
Q59K46,0.2,0.1,0.1,0.5,0.0,0.1,0.0,0.0,Eukaryota,10,3,1.35923670067,2.02564102564,-0.15873015873,False
Q59K48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
Q59K49,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.222222222222,0.666666666667,Saccharomyceta,9,0,0.848685557726,0.944444444444,-0.33333333333299997,False
Q59K50,0.769230769231,0.0,0.153846153846,0.0769230769231,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.6870920273800001,0.307692307692,-0.047619047619,False
