,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Dikarya,Ascomycota,Saccharomyceta,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
A9JX85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,5,0,-0.0,0.4,-0.25,False
A9JX88,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.8,Saccharomyceta,10,1,0.6390318596500001,2.83636363636,-0.3,False
A9JX90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,10,0,-0.0,0.0,0.0,False
A9JX97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,4,0,-0.0,0.0,0.0,False
A9JX99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,4,0,-0.0,0.5,,False
A9JXA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,3,0,-0.0,0.0,0.0,False
A9JXA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,0,-0.0,0.0,,False
A9JXB2,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.75,Saccharomyceta,8,1,0.7356219397589999,4.61111111111,-0.025,False
A9JXB5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dikarya,2,0,-0.0,0.0,,False
A9JXB8,0.0,0.0,0.38461538461499994,0.0,0.0769230769231,0.0,0.0,0.538461538462,Saccharomyceta,13,0,0.898137003188,4.46153846154,-0.380952380952,False
A9JXC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,4,0,-0.0,0.0,0.0,False
A9JXD0,0.0,0.0,0.0,0.28571428571400004,0.428571428571,0.0,0.0,0.28571428571400004,Opisthokonta,7,0,1.0789922078799998,3.61904761905,1.47222222222,False
A9JXD1,0.14285714285700002,0.0,0.0,0.28571428571400004,0.5714285714289999,0.0,0.0,0.0,Opisthokonta,7,0,0.955699891113,2.28571428571,0.305555555556,False
A9JXD7,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.2,Eukaryota,5,1,0.950270539233,4.13333333333,1.8571428571400002,False
A9JXD8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Ascomycota,2,0,0.6931471805600001,2.0,,False
A9JXE7,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.888888888889,Saccharomyceta,9,0,0.34883209584299996,0.611111111111,-0.222222222222,False
A9JXF1,0.0,0.0,0.0,0.181818181818,0.272727272727,0.0,0.0909090909091,0.45454545454499995,Saccharomyceta,11,0,1.2406842919499999,2.83636363636,-0.3,False
A9JXF4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,Saccharomyceta,2,0,0.6931471805600001,6.0,,False
A9JXF6,0.0,0.0,0.0,0.444444444444,0.111111111111,0.0,0.111111111111,0.33333333333299997,Eukaryota,9,0,1.21488965395,3.5,-0.3375,False
A9JXF9,0.0,0.0,0.181818181818,0.545454545455,0.272727272727,0.0,0.0,0.0,Eukaryota,11,0,0.994923632572,1.85454545455,0.54,False
A9JXG0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,Saccharomyceta,2,1,0.6931471805600001,4.0,-3.0,False
A9JXG1,0.0,0.0,0.0,0.222222222222,0.0,0.111111111111,0.222222222222,0.444444444444,Saccharomyceta,9,1,1.27302833659,2.91111111111,0.369047619048,False
A9JXG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
A9JXG6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,3,0,-0.0,0.0,,False
A9JXG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,5,0,-0.0,0.4,-0.166666666667,False
A9JXH0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,Saccharomyceta,10,0,0.325082973391,0.4,0.0,False
A9JXH2,0.0,0.0,0.0,0.33333333333299997,0.0,0.0,0.0,0.666666666667,Saccharomyceta,9,1,0.636514168295,3.93333333333,-0.75,False
A9JXH4,0.0,0.0,0.0,0.25,0.0,0.5,0.25,0.0,Dikarya,4,0,1.0397207708399998,2.5,0.0,False
A9JXH7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,2,-0.0,3.16666666667,-0.33333333333299997,False
O74238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,11,0,-0.0,0.0,0.0,False
O74696,0.0,0.0,0.25,0.416666666667,0.25,0.0,0.0,0.08333333333330001,Eukaryota,12,0,1.26500137527,2.86363636364,0.41198156682,False
P0C7N6,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.846153846154,0.17857142857099997,False
P0C7N7,0.23076923076900002,0.0769230769231,0.23076923076900002,0.46153846153800004,0.0,0.0,0.0,0.0,Eukaryota,13,0,1.23093162305,1.07692307692,-0.166666666667,False
P41799,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.307692307692,-0.047619047619,False
Q0TV81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,0,-0.0,0.0,,False
Q0TV83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,11,0,-0.0,0.0,0.0,False
Q0TV85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
Q0TV99,0.0,0.0,0.33333333333299997,0.0,0.33333333333299997,0.0,0.0,0.33333333333299997,Opisthokonta,6,1,1.09861228867,5.04761904762,0.277777777778,False
Q0TVA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,0,-0.0,0.0,,False
Q0TVA3,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,0.0,0.0,Opisthokonta,3,1,0.636514168295,1.0,0.0,False
Q0TVA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
Q0TVA8,0.0,0.0,0.0,0.0,0.33333333333299997,0.33333333333299997,0.0,0.33333333333299997,Opisthokonta,9,0,1.09861228867,2.0,-0.3375,False
Q0TVA9,0.222222222222,0.111111111111,0.666666666667,0.0,0.0,0.0,0.0,0.0,Euk+Bac,9,0,0.848685557726,0.222222222222,-0.12987012987,False
Q0TVB2,0.0,0.0,0.153846153846,0.615384615385,0.0,0.23076923076900002,0.0,0.0,Eukaryota,13,0,0.925129083572,2.0,-0.154761904762,False
Q0TVB4,0.0,0.0,0.166666666667,0.416666666667,0.25,0.166666666667,0.0,0.0,Eukaryota,12,1,1.3086053872499999,2.61538461538,0.31746031746,False
Q0TVB5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,0.0277777777778,False
Q0TVB6,0.0,0.6,0.0,0.2,0.0,0.0,0.2,0.0,Euk_Archaea,5,0,0.950270539233,2.6,-1.4166666666699999,False
Q0TVB7,0.833333333333,0.0,0.08333333333330001,0.08333333333330001,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.56608573896,0.307692307692,0.0555555555556,False
Q0TVC0,0.166666666667,0.08333333333330001,0.08333333333330001,0.666666666667,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.983087758575,0.974358974359,0.0555555555556,False
Q0TVC1,0.166666666667,0.33333333333299997,0.0,0.5,0.0,0.0,0.0,0.0,Eukaryota,12,1,1.0114042647100001,0.820512820513,0.234126984127,False
Q0TVC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,9,0,-0.0,0.222222222222,-0.05,False
Q0TVC5,0.0,0.0,0.0,0.46153846153800004,0.538461538462,0.0,0.0,0.0,Opisthokonta,13,0,0.6901856760189999,0.846153846154,-0.0793650793651,False
Q0TVC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,7,0,-0.0,0.0,0.0,False
Q0TVC7,0.0,0.0,0.0,0.846153846154,0.0,0.0,0.0,0.153846153846,Eukaryota,13,0,0.42932302193099997,2.15384615385,0.75,False
Q0TVC9,0.0,0.0,0.38461538461499994,0.153846153846,0.153846153846,0.0,0.0,0.307692307692,Euk+Bac,13,0,1.30610660909,4.64102564103,-0.253968253968,False
Q0TVD0,0.0,0.08333333333330001,0.08333333333330001,0.666666666667,0.0,0.166666666667,0.0,0.0,Eukaryota,12,1,0.983087758575,1.79487179487,0.547619047619,False
Q0TVD1,0.0,0.0,0.0769230769231,0.307692307692,0.0,0.0769230769231,0.0,0.538461538462,Saccharomyceta,13,0,1.09059947378,3.5641025641,0.583333333333,False
Q0TVD3,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,Eukaryota,10,1,0.610864302055,1.52727272727,-0.27380952380999996,False
Q0TVD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
Q0TVD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,3,0,-0.0,0.0,0.0,False
Q0TVD7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,4,0,-0.0,0.0,,False
Q0TVD8,0.833333333333,0.08333333333330001,0.08333333333330001,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.56608573896,0.153846153846,-0.0238095238095,False
Q0TVD9,0.0,0.0,0.5,0.25,0.0,0.0,0.08333333333330001,0.166666666667,Euk+Bac,12,0,1.1988493129100002,4.24242424242,0.335483870968,False
Q0TVF0,0.666666666667,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.166666666667,Cellular_organisms,6,0,0.8675632284810001,3.33333333333,-1.78571428571,False
Q0TVF5,0.307692307692,0.0,0.307692307692,0.0,0.0,0.0,0.0,0.38461538461499994,Saccharomyceta,13,0,1.0928305535299998,4.76923076923,-0.738095238095,False
Q0TVF6,0.0769230769231,0.0,0.307692307692,0.307692307692,0.153846153846,0.0,0.0,0.153846153846,Euk+Bac,13,0,1.49856907968,3.46153846154,0.444444444444,False
Q0TVF7,0.153846153846,0.0,0.0,0.23076923076900002,0.153846153846,0.0,0.0,0.46153846153800004,Saccharomyceta,13,0,1.27118148026,3.89743589744,-0.448412698413,False
Q0TVF9,0.0,0.0,0.0,0.666666666667,0.111111111111,0.222222222222,0.0,0.0,Eukaryota,9,1,0.848685557726,1.95555555556,-0.261904761905,False
Q0TVG1,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.166666666667,0.166666666667,Dikarya,12,1,0.8675632284810001,1.20512820513,0.277777777778,False
Q0TVG2,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.5,Saccharomyceta,8,0,1.0397207708399998,4.92857142857,2.59487179487,False
Q0TVG3,0.0,0.0,0.0,0.583333333333,0.33333333333299997,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.887694275799,2.05128205128,-0.111111111111,False
Q0TVG4,0.0,0.0,0.0769230769231,0.692307692308,0.0769230769231,0.0,0.0,0.153846153846,Eukaryota,13,0,0.937155853066,2.76923076923,0.551587301587,False
Q0TVG5,0.46153846153800004,0.0,0.153846153846,0.0,0.0,0.23076923076900002,0.0,0.153846153846,Cellular_organisms,13,0,1.27118148026,3.79487179487,-0.22619047619000002,False
Q0TVG6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ascomycota,1,0,-0.0,None,,False
Q0TVG7,0.0,0.0,0.615384615385,0.0769230769231,0.0769230769231,0.0,0.0,0.23076923076900002,Euk+Bac,13,0,1.03176711135,3.66666666667,0.980158730159,False
Q0TVG8,0.0,0.0,0.0,0.583333333333,0.0,0.0,0.25,0.166666666667,Eukaryota,12,1,0.9596147939120001,2.38461538462,-0.369047619048,False
Q0TVG9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,0,-0.0,0.0,,False
Q0TVH1,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.875,Saccharomyceta,8,0,0.37677016125600005,0.75,-0.32307692307700003,False
Q0TVH2,0.0,0.0,0.692307692308,0.0769230769231,0.0769230769231,0.0,0.0,0.153846153846,Euk+Bac,13,0,0.937155853066,3.4358974359,2.30555555556,True
Q0TVH7,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.33333333333299997,0.33333333333299997,Ascomycota,3,1,1.09861228867,1.66666666667,0.666666666667,False
Q0TVH9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,1,-0.0,9.0,,False
Q0TVI0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,0,-0.0,0.0,,False
Q0TVI9,0.538461538462,0.0769230769231,0.153846153846,0.23076923076900002,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,1.15698764435,0.846153846154,-0.130952380952,False
Q0TVJ0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.25,Eukaryota,4,0,1.0397207708399998,4.16666666667,-1.0,False
Q0TVJ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.909090909091,Saccharomyceta,11,0,0.304636097349,0.363636363636,0.08,False
Q0TVJ2,0.538461538462,0.0769230769231,0.0,0.23076923076900002,0.0,0.0,0.0,0.153846153846,Cellular_organisms,13,0,1.15698764435,2.74358974359,0.555555555556,False
Q0TVJ4,0.23076923076900002,0.0769230769231,0.23076923076900002,0.46153846153800004,0.0,0.0,0.0,0.0,Eukaryota,13,0,1.23093162305,1.07692307692,-0.166666666667,False
Q0TVJ5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.384615384615,0.25,False
Q0TVJ7,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,Euk+Bac,4,0,0.562335144619,1.0,,False
Q0TVJ8,0.307692307692,0.0,0.23076923076900002,0.153846153846,0.23076923076900002,0.0769230769231,0.0,0.0,Cellular_organisms,13,0,1.5247073930300001,2.61538461538,0.369047619048,True
Q0TVK1,0.0,0.0,0.0,0.615384615385,0.23076923076900002,0.0769230769231,0.0769230769231,0.0,Eukaryota,13,0,1.03176711135,1.48717948718,0.28571428571400004,False
Q0TVK2,0.0,0.0,0.0,0.692307692308,0.23076923076900002,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.790267968075,1.23076923077,-0.138888888889,False
Q0TVK3,0.33333333333299997,0.583333333333,0.0,0.08333333333330001,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,0.887694275799,0.666666666667,-0.103174603175,False
Q0TVK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,6,0,-0.0,0.0,0.0,False
Q0TVK5,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.33333333333299997,Opisthokonta,6,0,0.636514168295,2.46666666667,1.33333333333,False
Q0TVK8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dikarya,1,2,-0.0,4.0,,False
Q0TVK9,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.08333333333330001,0.25,Eukaryota,12,1,0.8239592165009999,2.94871794872,-0.45634920634900006,False
Q0TVL0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,Eukaryota,10,1,0.325082973391,1.41818181818,-0.269841269841,False
Q0TVL2,0.0,0.0,0.0,0.923076923077,0.0,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.271189373042,0.615384615385,-0.0952380952381,False
Q0TVL3,0.0,0.0,0.0,0.75,0.08333333333330001,0.0,0.0,0.166666666667,Eukaryota,12,0,0.7214636866930001,2.37878787879,-0.34444444444399996,False
Q0TVL4,0.0,0.0,0.0,0.769230769231,0.0769230769231,0.0,0.0769230769231,0.0769230769231,Eukaryota,13,0,0.793730055158,2.02564102564,-0.107142857143,False
Q0TVL5,0.692307692308,0.0,0.0,0.0769230769231,0.0,0.153846153846,0.0,0.0769230769231,Cellular_organisms,13,0,0.937155853066,2.92307692308,0.37301587301600003,False
Q0TVL6,0.0,0.0,0.307692307692,0.538461538462,0.0769230769231,0.0,0.0769230769231,0.0,Eukaryota,13,0,1.09059947378,2.25641025641,1.19841269841,False
Q0TVL7,0.0,0.0,0.0,0.833333333333,0.0,0.0,0.08333333333330001,0.08333333333330001,Eukaryota,12,0,0.56608573896,2.19696969697,0.006451612903229999,False
Q0TVL8,0.0,0.0,0.0769230769231,0.538461538462,0.0769230769231,0.153846153846,0.153846153846,0.0,Eukaryota,13,0,1.30387552934,2.5641025641,0.428571428571,False
Q0TVL9,0.307692307692,0.0,0.46153846153800004,0.0769230769231,0.0769230769231,0.0,0.0769230769231,0.0,Euk+Bac,13,0,1.3114313374700002,2.02564102564,-0.210317460317,False
Q0TVM0,0.0,0.0,0.45454545454499995,0.0,0.0,0.0,0.0,0.545454545455,Saccharomyceta,11,0,0.689009238477,4.90909090909,1.08,False
Q0TVM1,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.545454545455,0.363636363636,Ascomycota,11,0,0.9164648855390001,1.12727272727,-0.133333333333,False
Q0TVM2,0.166666666667,0.166666666667,0.0,0.666666666667,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.8675632284810001,1.41025641026,-0.11507936507899999,False
Q0TVM4,0.0,0.0,0.0,0.444444444444,0.555555555556,0.0,0.0,0.0,Opisthokonta,9,1,0.6869615765970001,1.68888888889,0.666666666667,False
Q0TVM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,5,0,-0.0,0.0,0.0,False
Q0TVN0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,Opisthokonta,4,0,0.562335144619,0.5,,False
Q0TVN2,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.888888888889,Saccharomyceta,9,0,0.34883209584299996,1.16666666667,0.075,False
Q0TVN6,0.0,0.0,0.0,0.307692307692,0.0,0.615384615385,0.0,0.0769230769231,Dikarya,13,0,0.8587409130060001,1.84615384615,-0.130952380952,False
Q0TVP0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,11,0,-0.0,0.181818181818,-0.0333333333333,False
Q0TVP1,0.181818181818,0.0,0.45454545454499995,0.272727272727,0.0,0.0909090909091,0.0,0.0,Euk+Bac,11,0,1.2406842919499999,2.07272727273,2.04,False
Q0TVP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,7,0,-0.0,0.571428571429,-0.13636363636399998,False
Q0TVP4,0.0,0.0,0.0,0.5,0.0,0.375,0.125,0.0,Eukaryota,8,1,0.9743147528689999,2.11111111111,-0.475,False
Q0TVP5,0.1,0.0,0.6,0.2,0.1,0.0,0.0,0.0,Euk+Bac,10,0,1.08889997535,1.53333333333,1.5357142857100001,False
Q0TVP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,0,-0.0,0.0,,False
Q0TVP8,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.875,Saccharomyceta,8,0,0.37677016125600005,1.0,-0.430769230769,False
Q0TVP9,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.2,Cellular_organisms,10,0,1.05492016799,4.62222222222,2.95238095238,False
Q0TVQ0,0.166666666667,0.08333333333330001,0.0,0.0,0.416666666667,0.25,0.0,0.08333333333330001,Opisthokonta,12,0,1.4241299173500002,3.09090909091,-0.322222222222,False
Q0TVQ2,0.166666666667,0.0,0.5,0.33333333333299997,0.0,0.0,0.0,0.0,Euk+Bac,6,0,1.0114042647100001,1.6,1.2,False
Q0TVQ3,0.0,0.0,0.833333333333,0.08333333333330001,0.08333333333330001,0.0,0.0,0.0,Euk+Bac,12,0,0.56608573896,1.10606060606,0.139170506912,True
Q0TVQ6,0.166666666667,0.0,0.166666666667,0.166666666667,0.5,0.0,0.0,0.0,Opisthokonta,6,0,1.2424533248899998,2.73333333333,0.035714285714300006,False
Q0TVQ8,0.0909090909091,0.0,0.0,0.181818181818,0.0909090909091,0.363636363636,0.0,0.272727272727,Dikarya,11,0,1.46813993902,3.49090909091,1.41333333333,False
Q0TVR1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,1,0,-0.0,None,,False
Q0TVR2,0.0,0.0,0.0,0.08333333333330001,0.0,0.75,0.0,0.166666666667,Dikarya,12,1,0.7214636866930001,2.17948717949,-0.0793650793651,False
Q0TVR4,0.0,0.0,0.153846153846,0.0,0.153846153846,0.46153846153800004,0.0,0.23076923076900002,Dikarya,13,0,1.27118148026,3.02564102564,-0.313492063492,False
Q0TVR5,0.0,0.0,0.0,0.846153846154,0.0,0.153846153846,0.0,0.0,Eukaryota,13,0,0.42932302193099997,1.38461538462,0.25,False
Q0TVR6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dikarya,3,0,-0.0,0.0,,False
Q0TVR7,0.0,0.0,0.0,0.692307692308,0.23076923076900002,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.790267968075,1.53846153846,0.8968253968250001,False
Q0TVR8,0.08333333333330001,0.166666666667,0.0,0.75,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.7214636866930001,0.74358974359,0.246031746032,False
Q0TVR9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
Q0TVS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,0,-0.0,0.0,,False
Q0TVS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,12,1,-0.0,1.38461538462,-0.214285714286,False
Q0TVS7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,10,0,-0.0,0.0,0.0,False
Q0TVS9,0.0,0.0,0.0,0.14285714285700002,0.28571428571400004,0.0,0.0,0.5714285714289999,Saccharomyceta,7,1,0.955699891113,3.89285714286,-1.27083333333,False
Q0TVT0,0.0,0.0,0.0,0.833333333333,0.0,0.0,0.08333333333330001,0.08333333333330001,Eukaryota,12,1,0.56608573896,1.74358974359,0.916666666667,False
Q0TVT1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
Q0TVT2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,0.384615384615,0.25,False
Q0TVT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,3,0,-0.0,0.0,,False
Q0TVT6,0.0,0.0,0.416666666667,0.08333333333330001,0.08333333333330001,0.416666666667,0.0,0.0,Euk+Bac,12,0,1.14370838943,3.21212121212,1.48888888889,False
Q0TVT8,0.0,0.0,0.28571428571400004,0.714285714286,0.0,0.0,0.0,0.0,Eukaryota,7,0,0.598269588585,0.952380952381,0.111111111111,False
Q0TVU0,0.166666666667,0.08333333333330001,0.08333333333330001,0.0,0.0,0.666666666667,0.0,0.0,Dikarya,12,0,0.983087758575,2.83333333333,0.12222222222200001,False
Q0TVU3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Dikarya,2,0,0.6931471805600001,3.0,,False
Q0TVU4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,2,-0.0,4.0,0.0,False
Q0TVU5,0.0,0.0,0.0,0.75,0.166666666667,0.0,0.08333333333330001,0.0,Eukaryota,12,1,0.7214636866930001,1.69230769231,1.38888888889,False
Q0TVU6,0.0,0.0,0.0,0.7272727272730001,0.181818181818,0.0,0.0909090909091,0.0,Eukaryota,11,1,0.7595473914749999,1.30303030303,0.0239631336406,False
Q0TVU7,0.307692307692,0.0,0.615384615385,0.0,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.8587409130060001,0.769230769231,0.138888888889,False
Q0TVU9,0.0,0.0,0.615384615385,0.307692307692,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.8587409130060001,2.0,0.0,False
Q0TVV0,0.583333333333,0.166666666667,0.08333333333330001,0.0,0.0,0.0,0.0,0.166666666667,Cellular_organisms,12,0,1.1187433359899999,2.90909090909,1.8359447004599998,False
Q0TVV2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,1,0,-0.0,None,,False
Q0TVY9,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,Opisthokonta,4,0,0.562335144619,1.0,0.0,False
Q0TW32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,3,0,-0.0,0.666666666667,-0.5,False
Q0TW33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,3,0,-0.0,0.0,,False
Q0TW34,0.1,0.0,0.1,0.5,0.2,0.1,0.0,0.0,Eukaryota,10,0,1.35923670067,2.37777777778,-0.08333333333330001,False
Q0TW35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,9,1,-0.0,2.0,-0.535714285714,False
