,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata,Mammalia,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
A9JPX6,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.45454545454499995,0.272727272727,Vertebrata,11,1,1.0670895187799998,4.59090909091,0.655555555556,False
B1NLQ8,0.0,0.0,0.0,0.769230769231,0.23076923076900002,0.0,0.0,0.0,Eukaryota,13,0,0.5402041423889999,0.384615384615,-0.05952380952380001,False
B2CPZ7,0.0,0.0,0.0,0.0,0.08333333333330001,0.08333333333330001,0.833333333333,0.0,Vertebrata,12,1,0.56608573896,2.5641025641,0.325396825397,False
B3FXQ6,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,Eumetazoa,12,1,0.562335144619,1.30769230769,-0.0992063492063,False
B3V3S8,0.0,0.0,0.0,0.0,0.181818181818,0.45454545454499995,0.181818181818,0.181818181818,Eumetazoa,11,1,1.28825230502,4.63636363636,0.311111111111,False
B3XXF0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571430001,0.14285714285700002,Vertebrata,7,2,0.410116318288,1.11111111111,1.11111111111,False
B4XH82,0.0,0.0,0.0,0.23076923076900002,0.0,0.153846153846,0.615384615385,0.0,Vertebrata,13,0,0.925129083572,3.71794871795,1.53968253968,False
B4YY02,0.0,0.0,0.307692307692,0.46153846153800004,0.153846153846,0.0769230769231,0.0,0.0,Eukaryota,13,0,1.2047933096899999,2.74358974359,0.14285714285700002,False
B4YY04,0.0,0.0,0.538461538462,0.23076923076900002,0.0769230769231,0.0769230769231,0.0,0.0769230769231,Euk+Bac,13,0,1.26362567212,4.53846153846,1.4642857142899999,True
B5RHI0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,13,0,-0.0,0.0,0.0,False
B6EY11,0.0769230769231,0.0,0.307692307692,0.153846153846,0.0,0.38461538461499994,0.0769230769231,0.0,Eumetazoa,13,0,1.4127446368599998,4.84615384615,2.9126984126999997,False
B6F0U1,0.08333333333330001,0.08333333333330001,0.0,0.0,0.0,0.75,0.08333333333330001,0.0,Eumetazoa,12,1,0.836988216786,3.58974358974,-0.34920634920599997,False
B9UM26,0.0,0.0,0.0,0.0,0.0,0.307692307692,0.38461538461499994,0.307692307692,Vertebrata,13,0,1.0928305535299998,3.05128205128,1.28174603175,False
B9VTT2,0.0,0.0,0.0,0.0,0.08333333333330001,0.666666666667,0.25,0.0,Eumetazoa,12,1,0.8239592165009999,2.12820512821,1.16666666667,False
C0IP03,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,Mammalia,12,0,0.562335144619,1.9696969697,0.8,False
C0LQL0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,Mammalia,10,2,0.325082973391,3.78787878788,1.2,False
C5IY80,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.75,0.08333333333330001,Vertebrata,12,1,0.7214636866930001,2.23076923077,0.325396825397,False
D0F1P5,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,0.0,Vertebrata,12,1,0.45056120886600004,1.53846153846,0.380952380952,False
D0VWQ3,0.0,0.166666666667,0.0,0.833333333333,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.45056120886600004,0.384615384615,-0.00793650793651,False
D0VYJ3,0.0,0.0,0.0,0.0,0.08333333333330001,0.416666666667,0.0,0.5,Mammalia,12,0,0.918427784993,4.01515151515,6.2,False
D2KC46,0.0,0.0,0.0,0.416666666667,0.0,0.583333333333,0.0,0.0,Eumetazoa,12,1,0.6791932659919999,2.15384615385,0.904761904762,False
D5IGC7,0.0,0.0,0.0,0.615384615385,0.0,0.307692307692,0.0769230769231,0.0,Eukaryota,13,0,0.8587409130060001,2.58974358974,2.69444444444,False
D6BR72,0.0,0.0,0.0,0.0909090909091,0.0,0.181818181818,0.0909090909091,0.636363636364,Mammalia,11,1,1.0335620542100001,5.60606060606,4.53333333333,False
D7NGX9,0.0,0.0,0.08333333333330001,0.583333333333,0.166666666667,0.0,0.166666666667,0.0,Eukaryota,12,1,1.1187433359899999,3.87179487179,1.36111111111,False
D8KZR7,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.583333333333,0.08333333333330001,Vertebrata,12,1,0.887694275799,4.17948717949,0.17857142857099997,False
E0WCW8,0.0,0.0,0.46153846153800004,0.0,0.0,0.0,0.538461538462,0.0,Vertebrata,13,0,0.6901856760189999,6.07692307692,7.623015873019999,False
E2FGH4,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.7,Mammalia,10,2,0.8018185525429999,7.25757575758,7.13333333333,False
E2FGH5,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.7,Mammalia,10,2,0.8018185525429999,6.95454545455,5.84444444444,False
E2QRQ7,0.0,0.0,0.0,0.0,0.0,0.0,0.416666666667,0.583333333333,Mammalia,12,0,0.6791932659919999,2.18181818182,1.31111111111,False
E2QRQ8,0.38461538461499994,0.0769230769231,0.38461538461499994,0.153846153846,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,1.22028216627,0.666666666667,0.103174603175,False
E2QRR3,0.0,0.0,0.0,0.0,0.38461538461499994,0.307692307692,0.153846153846,0.153846153846,Opisthokonta,13,0,1.30610660909,3.25641025641,0.11507936507899999,False
E2QRR4,0.0,0.0,0.0,0.272727272727,0.0909090909091,0.181818181818,0.45454545454499995,0.0,Vertebrata,11,1,1.2406842919499999,5.01515151515,0.7,False
E2QRR5,0.23076923076900002,0.0,0.538461538462,0.23076923076900002,0.0,0.0,0.0,0.0,Euk+Bac,13,0,1.01009975935,0.923076923077,-0.14285714285700002,True
E2QRS1,0.153846153846,0.0,0.0,0.769230769231,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.6870920273800001,1.76923076923,0.190476190476,False
E2QRS2,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.5359610497089999,1.48717948718,-0.07539682539680001,False
E2QRS3,0.0,0.0,0.0,0.181818181818,0.0909090909091,0.181818181818,0.545454545455,0.0,Vertebrata,11,2,1.16851840574,5.02564102564,1.1825396825399999,False
E2QRS5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,13,0,-0.0,0.0,0.0,False
E2QRS9,0.0,0.0,0.0,0.692307692308,0.0,0.0,0.307692307692,0.0,Eukaryota,13,0,0.61724176973,4.25641025641,4.5,False
E2QRT0,0.0,0.0,0.0769230769231,0.46153846153800004,0.0,0.23076923076900002,0.153846153846,0.0769230769231,Eukaryota,13,0,1.37781950804,5.12820512821,1.3214285714299998,False
E2QRT1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,13,0,-0.0,0.0,0.0,False
E2QRT2,0.0909090909091,0.0909090909091,0.0,0.0,0.0,0.181818181818,0.0909090909091,0.545454545455,Mammalia,11,1,1.29454516584,7.56060606061,5.61111111111,False
E2QRT4,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,1.07692307692,-0.0634920634921,False
E2QRT8,0.0,0.0,0.615384615385,0.307692307692,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.8587409130060001,2.15384615385,0.388888888889,True
E2QRU0,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.923076923077,-0.0912698412698,False
E2QRU4,0.0,0.0,0.0,0.692307692308,0.0,0.0769230769231,0.23076923076900002,0.0,Eukaryota,13,0,0.790267968075,4.02564102564,3.91666666667,False
E2QRU5,0.0,0.0,0.0,0.0,0.0,0.769230769231,0.23076923076900002,0.0,Eumetazoa,13,0,0.5402041423889999,1.82051282051,0.6984126984129999,False
E2QRU7,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.5359610497089999,1.74358974359,0.19444444444400003,False
E2QRU9,0.0,0.0,0.0,0.75,0.08333333333330001,0.166666666667,0.0,0.0,Eukaryota,12,1,0.7214636866930001,2.05128205128,0.35317460317500005,False
E2QRV0,0.0,0.153846153846,0.0,0.846153846154,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.42932302193099997,0.820512820513,-0.07539682539680001,False
E2QRV8,0.0,0.0,0.0,0.307692307692,0.0,0.615384615385,0.0769230769231,0.0,Eumetazoa,13,0,0.8587409130060001,2.74358974359,-0.21825396825399998,False
E2QRV9,0.0,0.0,0.0,0.0909090909091,0.0,0.363636363636,0.45454545454499995,0.0909090909091,Vertebrata,11,1,1.16222554492,4.22727272727,4.26666666667,False
E2QRW2,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,0.0,0.0,Eukaryota,12,1,0.45056120886600004,1.66666666667,0.722222222222,False
E2QRW4,0.0,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,0.0,Eukaryota,13,0,0.42932302193099997,1.46153846154,0.599206349206,False
E2QRW7,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153800004,0.538461538462,Mammalia,13,0,0.6901856760189999,2.69230769231,0.97619047619,False
E2QRX1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
E2QRX3,0.0,0.0,0.0,0.0,0.416666666667,0.583333333333,0.0,0.0,Eumetazoa,12,1,0.6791932659919999,1.0,-0.103174603175,False
E2QRX9,0.0,0.0,0.0,0.0,0.08333333333330001,0.75,0.166666666667,0.0,Eumetazoa,12,1,0.7214636866930001,2.41025641026,0.607142857143,False
E2QRY4,0.0,0.08333333333330001,0.0,0.833333333333,0.0,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.56608573896,1.71794871795,0.198412698413,False
E2QS06,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Vertebrata,12,1,0.636514168295,1.64102564103,0.777777777778,False
E2QS08,0.0,0.0,0.0,0.272727272727,0.181818181818,0.0909090909091,0.0,0.45454545454499995,Mammalia,11,1,1.2406842919499999,7.01515151515,6.56666666667,False
E2QS10,0.0,0.0,0.0,0.538461538462,0.0,0.0,0.46153846153800004,0.0,Eukaryota,13,0,0.6901856760189999,5.15384615385,3.6904761904800005,False
E2QS16,0.0769230769231,0.0,0.23076923076900002,0.0,0.0769230769231,0.38461538461499994,0.23076923076900002,0.0,Eumetazoa,13,0,1.4388829502200002,5.15384615385,2.3492063492099997,False
E2QS23,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,Eumetazoa,12,1,0.45056120886600004,1.84615384615,-0.234126984127,False
E2QS25,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,Eukaryota,9,0,0.529706199058,2.44444444444,4.88311688312,False
E2QS34,0.0,0.0,0.0,0.538461538462,0.0,0.46153846153800004,0.0,0.0,Eukaryota,13,0,0.6901856760189999,2.69230769231,-0.365079365079,False
E2QS40,0.0,0.0,0.0,0.0,0.0,0.538461538462,0.46153846153800004,0.0,Eumetazoa,13,0,0.6901856760189999,2.07692307692,1.32936507937,False
E2QS43,0.0,0.0,0.0,0.25,0.166666666667,0.583333333333,0.0,0.0,Eumetazoa,12,1,0.9596147939120001,2.89743589744,-0.138888888889,False
E2QS57,0.0,0.0,0.0,0.0,0.0,0.46153846153800004,0.538461538462,0.0,Vertebrata,13,0,0.6901856760189999,2.58974358974,-0.0912698412698,False
E2QS58,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Vertebrata,12,1,0.636514168295,1.79487179487,1.21825396825,False
E2QS61,0.0,0.0,0.0,0.692307692308,0.0,0.0,0.0,0.307692307692,Eukaryota,13,0,0.61724176973,6.58974358974,7.02777777778,False
E2QS67,0.0,0.0,0.23076923076900002,0.0,0.0,0.23076923076900002,0.538461538462,0.0,Vertebrata,13,0,1.01009975935,4.84615384615,3.4285714285699997,False
E2QS72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,12,0,-0.0,0.166666666667,0.0,False
E2QS75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,10,2,-0.0,2.95454545455,-0.511111111111,False
E2QS76,0.0,0.0,0.0,0.538461538462,0.0,0.0,0.0,0.46153846153800004,Eukaryota,13,0,0.6901856760189999,7.0,13.0,False
E2QS77,0.0,0.0,0.0,0.538461538462,0.23076923076900002,0.0769230769231,0.0,0.153846153846,Eukaryota,13,0,1.15698764435,4.5641025641,1.71825396825,False
E2QS81,0.0,0.0,0.23076923076900002,0.307692307692,0.153846153846,0.307692307692,0.0,0.0,Eumetazoa,13,0,1.3516811946899998,3.69230769231,0.20238095238099998,False
E2QS83,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.25,0.416666666667,Mammalia,12,1,1.07755632707,4.51282051282,4.769841269840001,False
E2QS89,0.0,0.0,0.0,0.0909090909091,0.0,0.7272727272730001,0.181818181818,0.0,Eumetazoa,11,1,0.7595473914749999,3.62121212121,-0.14444444444399998,False
E2QS92,0.0,0.0,0.0,0.666666666667,0.166666666667,0.0,0.166666666667,0.0,Eukaryota,12,1,0.8675632284810001,3.46153846154,1.57936507937,False
E2QS96,0.0,0.0,0.0,0.08333333333330001,0.25,0.33333333333299997,0.33333333333299997,0.0,Eumetazoa,12,1,1.2860573368700001,3.46153846154,1.78571428571,False
E2QS97,0.0,0.0,0.5,0.416666666667,0.0,0.08333333333330001,0.0,0.0,Euk+Bac,12,1,0.918427784993,2.38461538462,0.35317460317500005,False
E2QSB5,0.0,0.0,0.0,0.0,0.0,0.583333333333,0.416666666667,0.0,Eumetazoa,12,1,0.6791932659919999,2.07692307692,2.51587301587,False
E2QSC2,0.0,0.0,0.0,0.0,0.0,0.692307692308,0.0769230769231,0.23076923076900002,Eumetazoa,13,0,0.790267968075,3.35897435897,1.64682539683,False
E2QSC8,0.0,0.0,0.0,0.153846153846,0.0,0.615384615385,0.23076923076900002,0.0,Eumetazoa,13,0,0.925129083572,2.89743589744,-0.0873015873016,False
E2QSD1,0.0,0.28571428571400004,0.0,0.714285714286,0.0,0.0,0.0,0.0,Eukaryota,7,1,0.598269588585,0.428571428571,-0.190476190476,False
E2QSD6,0.0,0.0,0.0,0.769230769231,0.0,0.0,0.23076923076900002,0.0,Eukaryota,13,0,0.5402041423889999,3.15384615385,2.19444444444,False
E2QSD7,0.08333333333330001,0.0,0.166666666667,0.08333333333330001,0.0,0.25,0.25,0.166666666667,Eumetazoa,12,0,1.7045514452700001,6.5,5.13333333333,False
E2QSD8,0.0,0.0,0.0,0.38461538461499994,0.46153846153800004,0.153846153846,0.0,0.0,Opisthokonta,13,0,1.0123308390999999,1.69230769231,0.20238095238099998,False
E2QSF1,0.0,0.0,0.0,0.0,0.0,0.615384615385,0.38461538461499994,0.0,Eumetazoa,13,0,0.666278442415,1.58974358974,0.68253968254,False
E2QSF2,0.0769230769231,0.0769230769231,0.0,0.153846153846,0.0,0.615384615385,0.0769230769231,0.0,Eumetazoa,13,0,1.17865499634,3.48717948718,-0.230158730159,False
E2QSF4,0.0,0.0,0.0,0.615384615385,0.0,0.0769230769231,0.307692307692,0.0,Eukaryota,13,0,0.8587409130060001,4.64102564103,1.8611111111099998,False
E2QSF5,0.0,0.0,0.0,0.769230769231,0.0,0.153846153846,0.0769230769231,0.0,Eukaryota,13,0,0.6870920273800001,2.87179487179,0.17460317460299998,False
E2QSG3,0.0,0.0,0.0,0.0,0.23076923076900002,0.0,0.23076923076900002,0.538461538462,Mammalia,13,0,1.01009975935,4.74358974359,3.44444444444,False
E2QSG9,0.0909090909091,0.0,0.0,0.0909090909091,0.0,0.0,0.8181818181820001,0.0,Vertebrata,11,1,0.60016607316,4.18181818182,1.8,False
E2QSH0,0.0909090909091,0.0,0.0,0.363636363636,0.0,0.0,0.545454545455,0.0,Vertebrata,11,1,0.9164648855390001,5.27272727273,0.37777777777800003,False
E2QSH3,0.0,0.0,0.0,0.0,0.166666666667,0.583333333333,0.166666666667,0.08333333333330001,Eumetazoa,12,1,1.1187433359899999,3.28205128205,1.09126984127,False
E2QSH5,0.0,0.0,0.0,0.0,0.307692307692,0.307692307692,0.307692307692,0.0769230769231,Opisthokonta,13,0,1.28529302412,3.74358974359,-0.166666666667,False
E2QSI0,0.0,0.0,0.0,0.0,0.0769230769231,0.769230769231,0.153846153846,0.0,Eumetazoa,13,0,0.6870920273800001,1.53846153846,0.277777777778,False
E2QSI2,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.286835983056,1.0,0.361111111111,False
E2QSI9,0.0,0.0,0.0,0.0,0.0,0.08333333333330001,0.916666666667,0.0,Vertebrata,12,1,0.286835983056,1.74358974359,-0.011904761904799999,False
E2QSJ1,0.0,0.0,0.0,0.181818181818,0.0,0.45454545454499995,0.363636363636,0.0,Eumetazoa,11,1,1.03619878482,4.04545454545,3.2,False
E2QSJ2,0.0,0.0,0.538461538462,0.46153846153800004,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.6901856760189999,1.58974358974,0.11507936507899999,False
E2QSK0,0.0,0.0,0.0,0.38461538461499994,0.0,0.615384615385,0.0,0.0,Eumetazoa,13,0,0.666278442415,2.28205128205,-0.0436507936508,False
E2QSK4,0.0,0.0,0.08333333333330001,0.33333333333299997,0.0,0.0,0.583333333333,0.0,Vertebrata,12,1,0.887694275799,5.4358974359,5.65873015873,False
E2QSK6,0.08333333333330001,0.08333333333330001,0.0,0.666666666667,0.0,0.166666666667,0.0,0.0,Eukaryota,12,1,0.983087758575,2.35897435897,0.563492063492,False
E2QSK8,0.0,0.0,0.0,0.307692307692,0.0,0.307692307692,0.38461538461499994,0.0,Vertebrata,13,0,1.0928305535299998,4.4358974359,2.30555555556,False
E2QSL9,0.0,0.0,0.0,0.0,0.08333333333330001,0.583333333333,0.25,0.08333333333330001,Eumetazoa,12,1,1.07513932401,3.33333333333,0.361111111111,False
E2QSM2,0.0,0.0,0.0,0.23076923076900002,0.0769230769231,0.46153846153800004,0.23076923076900002,0.0,Eumetazoa,13,0,1.23093162305,3.61538461538,1.19444444444,False
