,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata,Mammalia,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
ENSOANP00000000697,0.0,0.0,0.0,0.0,0.153846153846,0.153846153846,0.615384615385,0.0769230769231,Vertebrata,13,0,1.07201696856,2.94871794872,0.369047619048,False
ENSOANP00000000713,0.0,0.0,0.0,0.0,0.0,0.846153846154,0.153846153846,0.0,Eumetazoa,13,0,0.42932302193099997,1.23076923077,0.325396825397,False
ENSOANP00000000744,0.33333333333299997,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,Euk+Bac,12,0,0.636514168295,0.0,0.0,True
ENSOANP00000000747,0.0,0.0,0.46153846153800004,0.38461538461499994,0.0769230769231,0.0,0.0,0.0769230769231,Euk+Bac,13,0,1.11896886688,3.66666666667,-0.515873015873,True
ENSOANP00000000797,0.666666666667,0.08333333333330001,0.08333333333330001,0.166666666667,0.0,0.0,0.0,0.0,Cellular_organisms,12,0,0.983087758575,0.712121212121,-0.11705069124399999,False
ENSOANP00000000859,0.692307692308,0.0769230769231,0.0769230769231,0.0769230769231,0.0769230769231,0.0,0.0,0.0,Cellular_organisms,13,0,1.04379388084,1.38461538462,0.0952380952381,False
ENSOANP00000000926,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Eumetazoa,12,0,0.6931471805600001,1.90909090909,-0.166666666667,False
ENSOANP00000000947,0.1,0.0,0.0,0.1,0.6,0.2,0.0,0.0,Opisthokonta,10,1,1.08889997535,3.6,1.32,False
ENSOANP00000000962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,12,0,-0.0,0.530303030303,-0.06666666666669999,False
ENSOANP00000001056,0.0,0.0,0.538461538462,0.307692307692,0.0,0.0,0.153846153846,0.0,Euk+Bac,13,0,0.983961446001,4.23076923077,0.686507936508,True
ENSOANP00000001060,0.0,0.23076923076900002,0.0,0.769230769231,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.5402041423889999,0.769230769231,0.190476190476,False
ENSOANP00000001072,0.0769230769231,0.0769230769231,0.46153846153800004,0.0769230769231,0.0769230769231,0.0,0.153846153846,0.0769230769231,Euk+Bac,13,0,1.63134542081,5.25641025641,3.00396825397,False
ENSOANP00000001093,0.23076923076900002,0.23076923076900002,0.0769230769231,0.38461538461499994,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,1.4388829502200002,2.0,0.25793650793699996,False
ENSOANP00000001113,0.0,0.0,0.0,0.23076923076900002,0.307692307692,0.38461538461499994,0.0769230769231,0.0,Eumetazoa,13,0,1.2658567518700001,3.05128205128,0.25,False
ENSOANP00000001126,0.0,0.0,0.0,0.5714285714289999,0.28571428571400004,0.14285714285700002,0.0,0.0,Eukaryota,7,1,0.955699891113,2.64285714286,0.33846153846199994,False
ENSOANP00000001170,0.46153846153800004,0.0769230769231,0.0,0.46153846153800004,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.911017539713,1.07692307692,-0.11507936507899999,False
ENSOANP00000001217,0.0,0.0,0.692307692308,0.0,0.0,0.0769230769231,0.153846153846,0.0769230769231,Euk+Bac,13,0,0.937155853066,5.35897435897,4.277777777780001,True
ENSOANP00000001232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,12,0,-0.0,0.0,0.0,False
ENSOANP00000001310,0.0,0.0,0.0,0.0,0.0769230769231,0.46153846153800004,0.46153846153800004,0.0,Eumetazoa,13,0,0.911017539713,2.46153846154,-0.17460317460299998,False
ENSOANP00000001336,0.0,0.0,0.0,0.0,0.0769230769231,0.769230769231,0.153846153846,0.0,Eumetazoa,13,0,0.6870920273800001,1.79487179487,-0.277777777778,False
ENSOANP00000001353,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,Vertebrata,10,1,0.950270539233,3.63636363636,0.36,False
ENSOANP00000001371,0.0,0.0,0.0,0.0,0.0,0.555555555556,0.444444444444,0.0,Eumetazoa,9,1,0.6869615765970001,2.88888888889,2.68,False
ENSOANP00000001372,0.0,0.0,0.0,0.153846153846,0.23076923076900002,0.538461538462,0.0769230769231,0.0,Eumetazoa,13,0,1.15698764435,2.79487179487,-0.0198412698413,False
ENSOANP00000001406,0.0,0.0,0.0,0.538461538462,0.38461538461499994,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.898137003188,2.23076923077,1.20238095238,False
ENSOANP00000001416,0.0,0.0,0.0,0.666666666667,0.08333333333330001,0.08333333333330001,0.166666666667,0.0,Eukaryota,12,1,0.983087758575,3.46153846154,0.134920634921,False
ENSOANP00000001418,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,0.0,Vertebrata,12,1,0.45056120886600004,1.48717948718,0.234126984127,False
ENSOANP00000001439,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Vertebrata,12,1,0.636514168295,1.87179487179,0.0198412698413,False
ENSOANP00000001452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.461538461538,-0.07142857142860001,False
ENSOANP00000001468,0.0,0.0,0.23076923076900002,0.692307692308,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.790267968075,1.35897435897,0.357142857143,False
ENSOANP00000001495,0.0,0.0,0.0,0.538461538462,0.0,0.0769230769231,0.23076923076900002,0.153846153846,Eukaryota,13,0,1.15698764435,5.82051282051,1.2658730158700002,False
ENSOANP00000001509,0.0,0.0,0.0,0.181818181818,0.0,0.363636363636,0.45454545454499995,0.0,Vertebrata,11,2,1.03619878482,4.61538461538,1.09126984127,False
ENSOANP00000001574,0.0,0.0,0.0,0.0,0.0909090909091,0.8181818181820001,0.0909090909091,0.0,Eumetazoa,11,1,0.60016607316,1.95454545455,0.46666666666699996,False
ENSOANP00000001576,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Vertebrata,12,0,0.636514168295,2.42424242424,0.166666666667,False
ENSOANP00000001584,0.0,0.0,0.0,0.25,0.166666666667,0.25,0.25,0.08333333333330001,Eumetazoa,12,1,1.54542290319,4.30769230769,-0.0992063492063,False
ENSOANP00000001601,0.0,0.0,0.0,0.38461538461499994,0.0,0.0,0.615384615385,0.0,Vertebrata,13,0,0.666278442415,3.58974358974,0.5277777777780001,False
ENSOANP00000001603,0.0,0.0,0.0,0.769230769231,0.0769230769231,0.153846153846,0.0,0.0,Eukaryota,13,0,0.6870920273800001,1.71794871795,0.198412698413,False
ENSOANP00000001643,0.0,0.0,0.0,0.08333333333330001,0.583333333333,0.25,0.08333333333330001,0.0,Opisthokonta,12,1,1.07513932401,3.25641025641,0.785714285714,False
ENSOANP00000001662,0.0,0.0,0.0,0.636363636364,0.181818181818,0.0,0.181818181818,0.0,Eukaryota,11,1,0.907535294105,3.13636363636,0.06666666666669999,False
ENSOANP00000001672,0.0,0.0,0.0,0.0,0.0,0.75,0.08333333333330001,0.166666666667,Eumetazoa,12,0,0.7214636866930001,3.13636363636,1.41111111111,False
ENSOANP00000001691,0.0,0.0,0.0,0.08333333333330001,0.0,0.583333333333,0.33333333333299997,0.0,Eumetazoa,12,0,0.887694275799,2.87878787879,1.36666666667,False
ENSOANP00000001737,0.0769230769231,0.0,0.769230769231,0.0,0.0769230769231,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.793730055158,1.84615384615,0.694444444444,True
ENSOANP00000001769,0.0,0.0,0.0,0.538461538462,0.0,0.153846153846,0.307692307692,0.0,Eukaryota,13,0,0.983961446001,4.89743589744,0.37698412698399997,False
ENSOANP00000001785,0.38461538461499994,0.0,0.538461538462,0.0,0.0,0.0,0.0769230769231,0.0,Euk+Bac,13,0,0.898137003188,1.84615384615,0.33333333333299997,True
ENSOANP00000001805,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Vertebrata,12,0,0.636514168295,1.63636363636,-0.0555555555556,False
ENSOANP00000001832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,11,2,-0.0,0.153846153846,0.0277777777778,False
ENSOANP00000001837,0.0,0.0,0.0,0.0,0.0,0.363636363636,0.636363636364,0.0,Vertebrata,11,0,0.655481773901,1.01818181818,-0.18253968254,False
ENSOANP00000001854,0.0,0.0,0.0,0.0,0.38461538461499994,0.46153846153800004,0.153846153846,0.0,Eumetazoa,13,0,1.0123308390999999,2.0,0.361111111111,False
ENSOANP00000001879,0.0,0.0,0.0,0.0,0.416666666667,0.25,0.25,0.08333333333330001,Opisthokonta,12,1,1.26500137527,3.89743589744,0.27380952380999996,False
ENSOANP00000001885,0.0,0.0,0.0,0.416666666667,0.0,0.5,0.08333333333330001,0.0,Eumetazoa,12,1,0.918427784993,4.15384615385,0.18253968254,False
ENSOANP00000001887,0.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0,Eukaryota,10,1,0.610864302055,0.509090909091,-0.0185185185185,False
ENSOANP00000001892,0.0,0.0,0.444444444444,0.222222222222,0.0,0.0,0.0,0.33333333333299997,Euk+Bac,9,0,1.06085694716,7.22222222222,8.275,False
ENSOANP00000001905,0.0,0.0,0.0,0.125,0.125,0.25,0.375,0.125,Vertebrata,8,1,1.49417513829,5.05555555556,2.55555555556,False
ENSOANP00000001914,0.0,0.0,0.0,0.33333333333299997,0.33333333333299997,0.222222222222,0.111111111111,0.0,Opisthokonta,9,1,1.3107836781,3.77777777778,-0.22,False
ENSOANP00000001972,0.0,0.0,0.0,0.0,0.0,0.153846153846,0.846153846154,0.0,Vertebrata,13,0,0.42932302193099997,0.846153846154,0.0238095238095,False
ENSOANP00000001976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,5,0,-0.0,0.0,0.0,False
ENSOANP00000001982,0.0,0.0,0.0,0.0,0.0,0.08333333333330001,0.916666666667,0.0,Vertebrata,12,1,0.286835983056,0.846153846154,0.0238095238095,False
ENSOANP00000001988,0.0,0.0,0.0,0.166666666667,0.33333333333299997,0.0,0.5,0.0,Vertebrata,12,1,1.0114042647100001,4.28205128205,2.43253968254,False
ENSOANP00000002013,0.0,0.0,0.46153846153800004,0.23076923076900002,0.23076923076900002,0.0769230769231,0.0,0.0,Euk+Bac,13,0,1.23093162305,3.02564102564,0.924603174603,False
ENSOANP00000002015,0.0,0.0,0.0,0.692307692308,0.0,0.0,0.307692307692,0.0,Eukaryota,13,0,0.61724176973,4.23076923077,3.78174603175,False
ENSOANP00000002023,0.0,0.0,0.33333333333299997,0.0,0.33333333333299997,0.111111111111,0.222222222222,0.0,Opisthokonta,9,0,1.3107836781,5.44444444444,-0.325,False
ENSOANP00000002029,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Eumetazoa,12,1,0.636514168295,3.12820512821,1.0119047619,False
ENSOANP00000002073,0.0,0.0,0.0,0.08333333333330001,0.08333333333330001,0.33333333333299997,0.5,0.0,Vertebrata,12,1,1.1269287948,3.92307692308,-0.34920634920599997,False
ENSOANP00000002082,0.0,0.0,0.0,0.08333333333330001,0.08333333333330001,0.416666666667,0.416666666667,0.0,Eumetazoa,12,1,1.14370838943,3.61538461538,1.7619047619,False
ENSOANP00000002135,0.0,0.0,0.0,0.0,0.0,0.692307692308,0.23076923076900002,0.0769230769231,Eumetazoa,13,0,0.790267968075,2.4358974359,0.293650793651,False
ENSOANP00000002154,0.0,0.0,0.2,0.4,0.0,0.3,0.1,0.0,Eukaryota,10,0,1.2798542258299999,4.44444444444,3.14,False
ENSOANP00000002163,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Mammalia,2,1,0.6931471805600001,4.66666666667,5.5,False
ENSOANP00000002165,0.0,0.0,0.0,0.8181818181820001,0.0,0.181818181818,0.0,0.0,Eukaryota,11,0,0.474139313058,2.07272727273,0.72,False
ENSOANP00000002197,0.0,0.0,0.0,0.08333333333330001,0.0,0.916666666667,0.0,0.0,Eumetazoa,12,1,0.286835983056,2.02564102564,0.305555555556,False
ENSOANP00000002203,0.0,0.0,0.0,0.25,0.0,0.08333333333330001,0.5,0.166666666667,Vertebrata,12,1,1.1988493129100002,5.61538461538,0.678571428571,False
ENSOANP00000002209,0.0,0.0,0.0,0.769230769231,0.0,0.0,0.23076923076900002,0.0,Eukaryota,13,0,0.5402041423889999,4.15384615385,2.29761904762,False
ENSOANP00000002231,0.0,0.0,0.0,0.0,0.0909090909091,0.272727272727,0.545454545455,0.0909090909091,Vertebrata,11,0,1.12095039267,3.05454545455,-0.547619047619,False
ENSOANP00000002236,0.0,0.0,0.0,0.23076923076900002,0.0,0.0,0.769230769231,0.0,Vertebrata,13,0,0.5402041423889999,3.51282051282,-0.492063492063,False
ENSOANP00000002239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.282051282051,0.111111111111,False
ENSOANP00000002306,0.0,0.0,0.0,0.46153846153800004,0.0769230769231,0.0769230769231,0.38461538461499994,0.0,Eukaryota,13,0,1.11896886688,4.92307692308,4.0873015873,False
ENSOANP00000002330,0.08333333333330001,0.0,0.5,0.0,0.0,0.166666666667,0.166666666667,0.08333333333330001,Euk+Bac,12,0,1.35797785499,6.4696969697,2.26666666667,True
ENSOANP00000002335,0.0,0.0,0.0,0.846153846154,0.0,0.0769230769231,0.0769230769231,0.0,Eukaryota,13,0,0.5359610497089999,2.28205128205,0.833333333333,False
ENSOANP00000002339,0.0,0.0,0.0,0.38461538461499994,0.38461538461499994,0.0769230769231,0.153846153846,0.0,Opisthokonta,13,0,1.22028216627,2.69230769231,0.7182539682539999,False
ENSOANP00000002344,0.0769230769231,0.0,0.23076923076900002,0.46153846153800004,0.0,0.153846153846,0.0769230769231,0.0,Eukaryota,13,0,1.37781950804,3.94871794872,-0.0952380952381,False
ENSOANP00000002375,0.0,0.0,0.0,0.272727272727,0.0909090909091,0.45454545454499995,0.181818181818,0.0,Eumetazoa,11,1,1.2406842919499999,3.18181818182,0.33333333333299997,False
ENSOANP00000002410,0.0,0.0,0.0,0.307692307692,0.0769230769231,0.0,0.615384615385,0.0,Vertebrata,13,0,0.8587409130060001,4.0,3.09523809524,False
ENSOANP00000002457,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.666666666667,0.0515873015873,False
ENSOANP00000002508,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,Eumetazoa,12,1,0.45056120886600004,2.5641025641,0.531746031746,False
ENSOANP00000002522,0.0,0.0,0.0,0.0,0.0,0.846153846154,0.153846153846,0.0,Eumetazoa,13,0,0.42932302193099997,1.76923076923,0.603174603175,False
ENSOANP00000002534,0.0,0.0,0.0,0.46153846153800004,0.0,0.0,0.538461538462,0.0,Vertebrata,13,0,0.6901856760189999,4.30769230769,5.523809523810001,False
ENSOANP00000002572,0.0,0.0,0.0,0.0,0.08333333333330001,0.416666666667,0.5,0.0,Vertebrata,12,1,0.918427784993,3.17948717949,0.230158730159,False
ENSOANP00000002582,0.0,0.833333333333,0.0,0.166666666667,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,0.45056120886600004,0.282051282051,0.111111111111,False
ENSOANP00000002602,0.0,0.0,0.0,0.0,0.181818181818,0.0,0.7272727272730001,0.0909090909091,Vertebrata,11,1,0.7595473914749999,4.06060606061,-0.37777777777800003,False
ENSOANP00000002634,0.0,0.166666666667,0.166666666667,0.5,0.08333333333330001,0.08333333333330001,0.0,0.0,Eukaryota,12,1,1.35797785499,2.74358974359,0.0396825396825,False
ENSOANP00000002638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,8,1,-0.0,0.0,0.0,False
ENSOANP00000002644,0.0,0.0,0.0,0.615384615385,0.0,0.38461538461499994,0.0,0.0,Eukaryota,13,0,0.666278442415,2.58974358974,1.61111111111,False
ENSOANP00000002653,0.0,0.0,0.222222222222,0.33333333333299997,0.111111111111,0.0,0.33333333333299997,0.0,Vertebrata,9,1,1.3107836781,5.33333333333,6.78571428571,False
ENSOANP00000002682,0.0,0.166666666667,0.0,0.833333333333,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.45056120886600004,0.538461538462,0.07142857142860001,False
ENSOANP00000002699,0.0,0.0,0.2,0.2,0.1,0.3,0.0,0.2,Eumetazoa,10,0,1.5571130980599999,6.02222222222,-0.14,False
ENSOANP00000002720,0.08333333333330001,0.25,0.0,0.666666666667,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.8239592165009999,0.948717948718,-0.14682539682499998,False
ENSOANP00000002740,0.166666666667,0.08333333333330001,0.583333333333,0.166666666667,0.0,0.0,0.0,0.0,Euk+Bac,12,1,1.1187433359899999,0.666666666667,-0.0515873015873,False
ENSOANP00000002763,0.0,0.0,0.45454545454499995,0.0,0.0,0.181818181818,0.272727272727,0.0909090909091,Euk+Bac,11,0,1.2406842919499999,6.43636363636,5.27333333333,False
ENSOANP00000002817,0.0,0.0,0.0,0.769230769231,0.0769230769231,0.153846153846,0.0,0.0,Eukaryota,13,0,0.6870920273800001,2.17948717949,0.9523809523810001,False
ENSOANP00000002837,0.08333333333330001,0.0,0.5,0.0,0.0,0.25,0.166666666667,0.0,Euk+Bac,12,0,1.1988493129100002,4.92424242424,1.01290322581,False
ENSOANP00000002872,0.0,0.0,0.307692307692,0.153846153846,0.0,0.0769230769231,0.46153846153800004,0.0,Vertebrata,13,0,1.2047933096899999,5.97435897436,6.968253968250001,False
ENSOANP00000002878,0.0,0.0,0.0,0.33333333333299997,0.33333333333299997,0.33333333333299997,0.0,0.0,Opisthokonta,3,1,1.09861228867,3.16666666667,1.0,False
ENSOANP00000002885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,1,1,-0.0,10.0,,False
ENSOANP00000002886,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571430001,0.14285714285700002,Vertebrata,7,0,0.410116318288,0.857142857143,3.0,False
ENSOANP00000002905,0.0,0.0,0.0,0.0,0.0,0.307692307692,0.692307692308,0.0,Vertebrata,13,0,0.61724176973,1.76923076923,-0.119047619048,False
ENSOANP00000002913,0.307692307692,0.0769230769231,0.153846153846,0.38461538461499994,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,1.4127446368599998,2.0,-0.25793650793699996,False
ENSOANP00000002916,0.0,0.0,0.0909090909091,0.363636363636,0.0909090909091,0.0909090909091,0.363636363636,0.0,Vertebrata,11,1,1.3896811919799998,5.98484848485,7.0,False
ENSOANP00000002961,0.0,0.0,0.666666666667,0.33333333333299997,0.0,0.0,0.0,0.0,Euk+Bac,12,0,0.636514168295,1.45454545455,0.552995391705,True
ENSOANP00000002969,0.0,0.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,Eumetazoa,9,1,0.529706199058,4.0,0.18,False
ENSOANP00000002974,0.0,0.1,0.0,0.6,0.0,0.1,0.1,0.1,Eukaryota,10,0,1.22752941146,4.84444444444,4.79761904762,False
ENSOANP00000003082,0.0,0.0,0.0,0.0,0.0909090909091,0.363636363636,0.545454545455,0.0,Vertebrata,11,1,0.9164648855390001,2.66666666667,0.9777777777779999,False
ENSOANP00000003147,0.0,0.0,0.0,0.769230769231,0.153846153846,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.6870920273800001,1.97435897436,0.623015873016,False
ENSOANP00000003175,0.0,0.0,0.0,0.0,0.0909090909091,0.636363636364,0.272727272727,0.0,Eumetazoa,11,1,0.859967281036,2.81818181818,1.13333333333,False
ENSOANP00000003306,0.0,0.0,0.0,0.583333333333,0.08333333333330001,0.0,0.33333333333299997,0.0,Eukaryota,12,0,0.887694275799,4.27272727273,3.8,False
ENSOANP00000003308,0.0,0.0,0.0,0.0,0.0,0.769230769231,0.23076923076900002,0.0,Eumetazoa,13,0,0.5402041423889999,1.23076923077,-0.138888888889,False
ENSOANP00000003310,0.0,0.0,0.0,0.0,0.08333333333330001,0.833333333333,0.08333333333330001,0.0,Eumetazoa,12,1,0.56608573896,1.46153846154,0.289682539683,False
ENSOANP00000003346,0.416666666667,0.0,0.08333333333330001,0.166666666667,0.0,0.166666666667,0.0,0.166666666667,Cellular_organisms,12,0,1.46773392933,5.87878787879,4.1511520737300005,True
ENSOANP00000003361,0.0,0.0,0.0,0.846153846154,0.0,0.153846153846,0.0,0.0,Eukaryota,13,0,0.42932302193099997,1.23076923077,0.325396825397,False
ENSOANP00000003363,0.0,0.0,0.0,0.636363636364,0.0,0.0909090909091,0.272727272727,0.0,Eukaryota,11,1,0.859967281036,4.86363636364,-0.555555555556,False
ENSOANP00000003403,0.0,0.0,0.0,0.222222222222,0.222222222222,0.444444444444,0.111111111111,0.0,Eumetazoa,9,1,1.27302833659,3.57777777778,0.190476190476,False
ENSOANP00000003409,0.0,0.0,0.0,0.46153846153800004,0.0769230769231,0.307692307692,0.153846153846,0.0,Eukaryota,13,0,1.2047933096899999,3.92307692308,1.35317460317,False
ENSOANP00000003426,0.0,0.0,0.0,0.0,0.0,0.181818181818,0.0909090909091,0.7272727272730001,Mammalia,11,1,0.7595473914749999,3.5,-0.12222222222200001,False
ENSOANP00000003434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mammalia,12,0,-0.0,0.0,0.0,False
ENSOANP00000003491,0.0,0.0,0.0,0.0769230769231,0.23076923076900002,0.38461538461499994,0.307692307692,0.0,Eumetazoa,13,0,1.2658567518700001,2.92307692308,2.6428571428599996,False
ENSOANP00000003520,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.0,Vertebrata,8,1,0.37677016125600005,2.33333333333,1.5,False
ENSOANP00000003555,0.0,0.0,0.0,0.0,0.25,0.0,0.33333333333299997,0.416666666667,Mammalia,12,0,1.07755632707,4.06060606061,3.53333333333,False
ENSOANP00000003578,0.0,0.0,0.0,0.0,0.14285714285700002,0.0,0.14285714285700002,0.714285714286,Mammalia,7,1,0.7963116401739999,4.64285714286,-0.523076923077,False
ENSOANP00000003580,0.08333333333330001,0.08333333333330001,0.0,0.0,0.0,0.666666666667,0.166666666667,0.0,Eumetazoa,12,1,0.983087758575,4.30769230769,0.93253968254,False
ENSOANP00000003582,0.0,0.0,0.0,0.538461538462,0.0,0.0769230769231,0.38461538461499994,0.0,Eukaryota,13,0,0.898137003188,4.58974358974,1.19841269841,False
ENSOANP00000003591,0.0,0.0,0.307692307692,0.307692307692,0.0769230769231,0.0769230769231,0.23076923076900002,0.0,Euk+Bac,13,0,1.45831922246,5.35897435897,1.07936507937,False
ENSOANP00000003614,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,Eumetazoa,3,1,0.636514168295,7.0,,False
ENSOANP00000003634,0.08333333333330001,0.08333333333330001,0.0,0.0,0.0,0.583333333333,0.25,0.0,Eumetazoa,12,1,1.07513932401,4.5641025641,0.686507936508,False
ENSOANP00000003639,0.0,0.0,0.0,0.0,0.153846153846,0.692307692308,0.153846153846,0.0,Eumetazoa,13,0,0.8305178252869999,1.76923076923,0.39682539682499995,False
ENSOANP00000003644,0.0,0.0,0.08333333333330001,0.416666666667,0.08333333333330001,0.25,0.166666666667,0.0,Eukaryota,12,1,1.4241299173500002,4.51282051282,4.9246031746,False
ENSOANP00000003666,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.363636363636,0.363636363636,Mammalia,11,2,1.09005965871,4.38461538462,0.972222222222,False
ENSOANP00000003706,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.5359610497089999,1.5641025641,0.27380952380999996,False
ENSOANP00000003708,0.0,0.0,0.23076923076900002,0.307692307692,0.0,0.153846153846,0.23076923076900002,0.0769230769231,Eukaryota,13,0,1.5247073930300001,6.17948717949,4.20238095238,False
ENSOANP00000003798,0.846153846154,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.42932302193099997,0.564102564103,-0.0873015873016,False
ENSOANP00000003801,0.0,0.0,0.0,0.0,0.0,0.545454545455,0.45454545454499995,0.0,Eumetazoa,11,1,0.689009238477,1.59090909091,0.533333333333,False
ENSOANP00000003805,0.0,0.0,0.0,0.0,0.416666666667,0.166666666667,0.416666666667,0.0,Opisthokonta,12,1,1.02818385933,3.05128205128,2.8293650793700005,False
ENSOANP00000003844,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Vertebrata,12,1,0.636514168295,1.48717948718,0.18253968254,False
