,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Dikarya,Ascomycota,Saccharomyceta,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
A7E425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,False
A7E426,0.916666666667,0.0,0.08333333333330001,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.286835983056,0.0,0.0,False
A7E427,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.1,Eukaryota,10,0,0.6390318596500001,2.57777777778,0.904761904762,False
A7E428,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,0.0,0.0,Eukaryota,3,0,0.636514168295,1.33333333333,-1.0,False
A7E429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,7,1,-0.0,1.0,-0.430769230769,False
A7E430,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.282051282051,-0.0436507936508,False
A7E431,0.25,0.08333333333330001,0.583333333333,0.0,0.08333333333330001,0.0,0.0,0.0,Euk+Bac,12,1,1.07513932401,0.897435897436,-0.0873015873016,False
A7E432,0.0,0.0,0.375,0.0,0.0,0.375,0.0,0.25,Euk+Bac,8,0,1.08219553004,4.5,-1.42857142857,False
A7E434,0.25,0.125,0.25,0.125,0.0,0.0,0.0,0.25,Cellular_organisms,8,0,1.5595811562600002,4.21428571429,0.791666666667,False
A7E435,0.111111111111,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.777777777778,Saccharomyceta,9,1,0.6837389058490001,3.42222222222,0.369047619048,False
A7E436,0.33333333333299997,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.636514168295,1.30769230769,0.829365079365,False
A7E437,0.0,0.0,0.0769230769231,0.38461538461499994,0.0,0.307692307692,0.0769230769231,0.153846153846,Eukaryota,13,0,1.4127446368599998,3.41025641026,1.0714285714299998,False
A7E439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,10,0,-0.0,0.0,0.0,False
A7E441,0.692307692308,0.0769230769231,0.0,0.0769230769231,0.0,0.0769230769231,0.0,0.0769230769231,Cellular_organisms,13,0,1.04379388084,2.4358974359,0.448412698413,False
A7E442,0.0,0.0,0.307692307692,0.307692307692,0.307692307692,0.0,0.0,0.0769230769231,Opisthokonta,13,0,1.28529302412,2.97435897436,0.72619047619,False
A7E443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
A7E444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
A7E445,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.6931471805600001,0.538461538462,-0.08333333333330001,False
A7E446,0.0,0.0,0.0,0.166666666667,0.25,0.5,0.0,0.08333333333330001,Dikarya,12,1,1.1988493129100002,2.23076923077,-0.190476190476,False
A7E449,0.166666666667,0.0,0.08333333333330001,0.666666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.983087758575,1.74358974359,-0.21825396825399998,False
A7E450,0.916666666667,0.0,0.0,0.0,0.0,0.08333333333330001,0.0,0.0,Cellular_organisms,12,0,0.286835983056,1.0,0.425806451613,False
A7E452,0.0,0.0,0.0,0.0,0.0,0.555555555556,0.0,0.444444444444,Dikarya,9,2,0.6869615765970001,2.50909090909,0.2,False
A7E453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,11,0,-0.0,0.0,0.0,False
A7E457,0.0,0.0,0.0,0.7272727272730001,0.272727272727,0.0,0.0,0.0,Eukaryota,11,0,0.585952618304,1.30909090909,-0.047619047619,False
A7E458,0.0,0.0,0.0,0.0,0.0,0.7272727272730001,0.0,0.272727272727,Dikarya,11,0,0.585952618304,1.30909090909,-0.02,False
A7E465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,0.0277777777778,False
A7E466,0.166666666667,0.75,0.0,0.08333333333330001,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,0.7214636866930001,0.538461538462,0.07142857142860001,False
A7E467,0.46153846153800004,0.307692307692,0.0,0.0,0.0,0.23076923076900002,0.0,0.0,Cellular_organisms,13,0,1.0579054247,2.46153846154,-0.07142857142860001,False
A7E468,0.583333333333,0.25,0.0,0.166666666667,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.9596147939120001,0.794871794872,-0.0198412698413,False
A7E469,0.0,0.0,0.0,0.46153846153800004,0.153846153846,0.0769230769231,0.0,0.307692307692,Eukaryota,13,0,1.2047933096899999,2.89743589744,0.015873015873,False
A7E470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,6,0,-0.0,0.0,0.0,False
A7E471,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.461538461538,-0.07142857142860001,False
A7E474,0.08333333333330001,0.08333333333330001,0.0,0.583333333333,0.08333333333330001,0.0,0.08333333333330001,0.08333333333330001,Eukaryota,12,1,1.3497923961700002,2.53846153846,0.123015873016,False
A7E476,0.0,0.0,0.0,0.769230769231,0.153846153846,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.6870920273800001,1.89743589744,0.583333333333,False
A7E477,0.0,0.0,0.0,0.307692307692,0.0,0.153846153846,0.0,0.538461538462,Saccharomyceta,13,0,0.983961446001,2.92307692308,2.6428571428599996,False
A7E478,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dikarya,11,0,-0.0,0.0,0.0,False
A7E479,0.0,0.0,0.0,0.692307692308,0.0769230769231,0.0,0.0,0.23076923076900002,Eukaryota,13,0,0.790267968075,1.89743589744,0.015873015873,False
A7E480,0.307692307692,0.0,0.0,0.538461538462,0.0769230769231,0.0769230769231,0.0,0.0,Eukaryota,13,0,1.09059947378,2.28205128205,0.730158730159,False
A7E481,0.25,0.0,0.5,0.166666666667,0.0,0.08333333333330001,0.0,0.0,Euk+Bac,12,1,1.1988493129100002,1.51282051282,0.17857142857099997,False
A7E484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,False
A7E485,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,1.23076923077,-0.0873015873016,False
A7E486,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.5359610497089999,1.82051282051,-0.230158730159,False
A7E491,0.0,0.0,0.0,0.4,0.2,0.1,0.0,0.3,Eukaryota,10,0,1.2798542258299999,2.46666666667,-0.107142857143,False
A7E492,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.74358974359,0.0396825396825,False
A7E493,0.0,0.0,0.0,0.583333333333,0.08333333333330001,0.33333333333299997,0.0,0.0,Eukaryota,12,1,0.887694275799,2.05128205128,-0.31746031746,False
A7E497,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.4,Saccharomyceta,5,1,1.33217904021,4.06666666667,2.5357142857099997,False
A7E498,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,Eukaryota,5,0,0.500402423538,1.6,,False
A7E499,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.3,Eukaryota,10,0,0.897945724857,2.93333333333,-0.5714285714289999,False
A7E4A0,0.0,0.0,0.416666666667,0.0,0.08333333333330001,0.0,0.0,0.5,Saccharomyceta,12,0,0.918427784993,4.83333333333,-0.733333333333,False
A7E4A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,6,0,-0.0,0.0,0.0,False
A7E4A5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dikarya,1,2,-0.0,2.66666666667,,False
A7E4A8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,5,0,-0.0,0.0,0.0,False
A7E4B0,0.0,0.0,0.5,0.0,0.0,0.4,0.0,0.1,Euk+Bac,10,0,0.9433483923289999,3.93333333333,3.89285714286,False
A7E4B2,0.08333333333330001,0.0,0.08333333333330001,0.833333333333,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.56608573896,0.769230769231,0.190476190476,False
A7E4B5,0.0,0.0,0.0,0.153846153846,0.23076923076900002,0.0769230769231,0.23076923076900002,0.307692307692,Saccharomyceta,13,0,1.5247073930300001,2.53846153846,-0.031746031746,False
A7E4B6,0.0,0.0,0.0,0.4,0.2,0.3,0.0,0.1,Eukaryota,10,1,1.2798542258299999,2.21818181818,-0.444444444444,False
A7E4B7,0.08333333333330001,0.0,0.08333333333330001,0.583333333333,0.25,0.0,0.0,0.0,Eukaryota,12,0,1.07513932401,2.0303030303,0.17880184331799998,False
A7E4B8,0.0,0.0,0.0,0.8181818181820001,0.0,0.181818181818,0.0,0.0,Eukaryota,11,1,0.474139313058,1.40909090909,0.2,False
A7E4B9,0.1,0.1,0.0,0.0,0.0,0.6,0.0,0.2,Dikarya,10,1,1.08889997535,3.49090909091,-0.05333333333330001,False
A7E4C2,0.769230769231,0.153846153846,0.0,0.0,0.0769230769231,0.0,0.0,0.0,Cellular_organisms,13,0,0.6870920273800001,1.0,0.103174603175,False
A7E4C3,0.0769230769231,0.0,0.0,0.923076923077,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.307692307692,-0.047619047619,False
A7E4C4,0.153846153846,0.0769230769231,0.769230769231,0.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.6870920273800001,0.153846153846,-0.0238095238095,True
A7E4C5,0.153846153846,0.0,0.0,0.38461538461499994,0.0,0.0769230769231,0.0,0.38461538461499994,Saccharomyceta,13,0,1.22028216627,4.10256410256,-0.325396825397,False
A7E4C6,0.307692307692,0.0,0.307692307692,0.0,0.0769230769231,0.0,0.153846153846,0.153846153846,Cellular_organisms,13,0,1.49856907968,3.92307692308,1.25,False
A7E4C7,0.0,0.0,0.0909090909091,0.181818181818,0.0,0.0,0.0,0.7272727272730001,Saccharomyceta,11,1,0.7595473914749999,3.66666666667,-0.506912442396,False
A7E4C9,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,Opisthokonta,2,1,0.6931471805600001,5.33333333333,-4.0,False
A7E4D0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.1,Eukaryota,10,0,0.9433483923289999,2.11111111111,0.654761904762,False
A7E4D1,0.0,0.0,0.2,0.7,0.0,0.0,0.0,0.1,Eukaryota,10,0,0.8018185525429999,2.33333333333,-0.535714285714,False
A7E4D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,6,0,-0.0,0.0,0.0,False
A7E4D3,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,1.17948717949,-0.18253968254,False
A7E4D4,0.0,0.0,0.0,0.0,0.0,0.555555555556,0.0,0.444444444444,Dikarya,9,0,0.6869615765970001,1.66666666667,-0.375,False
A7E4E2,0.769230769231,0.0769230769231,0.0,0.0769230769231,0.0769230769231,0.0,0.0,0.0,Cellular_organisms,13,0,0.793730055158,1.12820512821,-0.0198412698413,False
A7E4E5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,11,0,-0.0,0.327272727273,-0.06,False
A7E4E7,0.0,0.0,0.0,0.909090909091,0.0,0.0,0.0,0.0909090909091,Eukaryota,11,2,0.304636097349,1.20512820513,0.277777777778,False
A7E4E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,11,0,-0.0,0.181818181818,-0.0333333333333,False
A7E4E9,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,Eukaryota,10,1,0.325082973391,1.16363636364,-0.21333333333299997,False
A7E4F0,0.0,0.0,0.0,0.846153846154,0.0,0.153846153846,0.0,0.0,Eukaryota,13,0,0.42932302193099997,1.12820512821,0.444444444444,False
A7E4F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,10,0,-0.0,0.355555555556,-0.08,False
A7E4F4,0.0,0.0,0.0,0.08333333333330001,0.0,0.08333333333330001,0.0,0.833333333333,Saccharomyceta,12,1,0.56608573896,2.33333333333,0.206349206349,False
A7E4F8,0.0,0.0,0.0,0.777777777778,0.0,0.0,0.111111111111,0.111111111111,Eukaryota,9,0,0.6837389058490001,2.0,-0.666666666667,False
A7E4G0,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.974358974359,0.107142857143,False
A7E4G1,0.0,0.0,0.0,0.692307692308,0.0769230769231,0.0769230769231,0.0,0.153846153846,Eukaryota,13,0,0.937155853066,2.61538461538,0.420634920635,False
A7E4G3,0.0,0.0,0.0,0.916666666667,0.0,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.286835983056,1.58974358974,0.166666666667,False
A7E4G4,0.0,0.0,0.166666666667,0.0,0.25,0.0,0.33333333333299997,0.25,Ascomycota,12,1,1.35797785499,3.53846153846,0.07142857142860001,False
A7E4G5,0.25,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.08333333333330001,Euk+Bac,12,1,0.8239592165009999,1.38461538462,0.25,False
A7E4G6,0.75,0.166666666667,0.0,0.08333333333330001,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.7214636866930001,0.615384615385,-0.0952380952381,False
A7E4G7,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,Saccharomyceta,10,0,0.6390318596500001,1.28888888889,-0.02,False
A7E4G8,0.307692307692,0.0769230769231,0.23076923076900002,0.307692307692,0.0,0.0769230769231,0.0,0.0,Cellular_organisms,13,0,1.45831922246,2.12820512821,0.18650793650800002,False
A7E4G9,0.0,0.166666666667,0.0,0.666666666667,0.08333333333330001,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.983087758575,1.84615384615,0.17857142857099997,False
A7E4H0,0.0,0.0,0.846153846154,0.0,0.0,0.0769230769231,0.0,0.0769230769231,Euk+Bac,13,0,0.5359610497089999,2.0,0.0,True
A7E4H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,3,0,-0.0,0.0,0.0,False
A7E4H2,0.38461538461499994,0.0,0.538461538462,0.0,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.898137003188,0.923076923077,-0.14285714285700002,False
A7E4H3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,-0.0,0.0,0.0,False
A7E4H4,0.0,0.0,0.166666666667,0.5,0.33333333333299997,0.0,0.0,0.0,Eukaryota,6,0,1.0114042647100001,2.4,1.2857142857100001,False
A7E4H5,0.0769230769231,0.0,0.538461538462,0.23076923076900002,0.0769230769231,0.0,0.0,0.0769230769231,Euk+Bac,13,0,1.26362567212,2.82051282051,-0.43650793650799996,False
A7E4H6,0.0,0.0,0.0,0.538461538462,0.153846153846,0.0,0.0,0.307692307692,Eukaryota,13,0,0.983961446001,3.20512820513,-0.23809523809500002,False
A7E4H7,0.0,0.0,0.0,0.692307692308,0.23076923076900002,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.790267968075,2.23076923077,1.2539682539700001,False
A7E4H8,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Saccharomyceta,3,1,0.636514168295,3.5,3.0,False
A7E4H9,0.0,0.0,0.38461538461499994,0.538461538462,0.0,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.898137003188,2.5641025641,0.480158730159,False
A7E4I0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.282051282051,-0.0436507936508,False
A7E4I2,0.0,0.0,0.0,0.8181818181820001,0.0909090909091,0.0909090909091,0.0,0.0,Eukaryota,11,1,0.60016607316,1.40909090909,0.2,False
A7E4I5,0.153846153846,0.0,0.0769230769231,0.0,0.38461538461499994,0.0,0.0,0.38461538461499994,Opisthokonta,13,0,1.22028216627,3.97435897436,1.39682539683,False
A7E4I6,0.2,0.2,0.0,0.4,0.0,0.2,0.0,0.0,Eukaryota,5,0,1.33217904021,2.6,-1.0,False
A7E4I7,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,0.0,0.0,Euk_Archaea,13,0,0.271189373042,0.153846153846,0.0277777777778,False
A7E4I8,0.0,0.0,0.153846153846,0.615384615385,0.0,0.0,0.0,0.23076923076900002,Eukaryota,13,0,0.925129083572,3.30769230769,-0.0992063492063,False
A7E4I9,0.33333333333299997,0.583333333333,0.0,0.08333333333330001,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,0.887694275799,0.666666666667,-0.103174603175,False
A7E4J0,0.0,0.0,0.0,0.75,0.166666666667,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.7214636866930001,1.23076923077,-0.138888888889,False
A7E4J1,0.0,0.0,0.0,0.538461538462,0.307692307692,0.0769230769231,0.0769230769231,0.0,Eukaryota,13,0,1.09059947378,1.51282051282,0.0238095238095,False
A7E4J2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.307692307692,-0.047619047619,False
A7E4J5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,11,0,-0.0,0.181818181818,-0.0333333333333,False
A7E4J7,0.153846153846,0.0,0.769230769231,0.0769230769231,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.6870920273800001,0.461538461538,-0.07142857142860001,False
A7E4J8,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,Eukaryota,12,0,0.562335144619,0.818181818182,0.0829493087558,False
A7E4J9,0.0,0.0,0.0,0.5,0.1,0.1,0.3,0.0,Eukaryota,10,0,1.16828245018,2.31111111111,0.047619047619,False
A7E4K0,0.0,0.0,0.0,0.909090909091,0.0,0.0,0.0,0.0909090909091,Eukaryota,11,1,0.304636097349,1.36363636364,-0.06666666666669999,False
A7E4K2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,8,0,-0.0,0.25,-0.10769230769200001,False
A7E4K4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,9,0,-0.0,0.0,0.0,False
A7E4K5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
A7E4K6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,10,0,-0.0,0.533333333333,0.06,False
A7E4K9,0.0,0.0,0.0,0.307692307692,0.0769230769231,0.153846153846,0.23076923076900002,0.23076923076900002,Eukaryota,13,0,1.5247073930300001,2.89743589744,-0.293650793651,False
A7E4L1,0.0,0.0,0.0,0.0,0.0,0.7272727272730001,0.0,0.272727272727,Dikarya,11,0,0.585952618304,1.2,0.88,False
A7E4L2,0.0,0.0,0.0,0.38461538461499994,0.23076923076900002,0.23076923076900002,0.0769230769231,0.0769230769231,Eukaryota,13,0,1.4388829502200002,2.41025641026,-0.011904761904799999,False
A7E4L4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
A7E4L5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,False
A7E4L6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,True
A7E4L9,0.272727272727,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.636363636364,Saccharomyceta,11,0,0.859967281036,4.58181818182,-0.84,False
A7E4M0,0.46153846153800004,0.0769230769231,0.38461538461499994,0.0,0.0769230769231,0.0,0.0,0.0,Cellular_organisms,13,0,1.11896886688,0.897435897436,-0.0873015873016,True
A7E4M1,0.307692307692,0.0769230769231,0.0769230769231,0.0,0.0,0.0,0.0,0.538461538462,Saccharomyceta,13,0,1.09059947378,4.82051282051,-0.17857142857099997,False
A7E4M2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,0,-0.0,0.0,,False
A7E4M3,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,0.0,Dikarya,3,1,0.636514168295,3.16666666667,-1.6666666666699999,False
A7E4M7,0.0,0.0,0.833333333333,0.0,0.0,0.166666666667,0.0,0.0,Euk+Bac,12,0,0.45056120886600004,1.81818181818,1.2387096774200002,True
A7E4N0,0.0,0.0,0.0,0.615384615385,0.0769230769231,0.0769230769231,0.153846153846,0.0769230769231,Eukaryota,13,0,1.17865499634,2.17948717949,-0.234126984127,False
A7E4N3,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.6,Saccharomyceta,10,1,1.08889997535,4.07272727273,0.361111111111,False
A7E4N4,0.0,0.0,0.0,0.33333333333299997,0.166666666667,0.166666666667,0.0,0.33333333333299997,Saccharomyceta,12,1,1.32966134885,2.94871794872,0.472222222222,False
A7E4N7,0.0,0.0,0.0,0.0,0.0,0.583333333333,0.08333333333330001,0.33333333333299997,Dikarya,12,1,0.887694275799,2.17948717949,-0.18253968254,False
A7E4N8,0.0,0.0,0.0,0.0909090909091,0.272727272727,0.0909090909091,0.363636363636,0.181818181818,Ascomycota,11,0,1.46813993902,2.07272727273,-0.16,False
A7E4P3,0.33333333333299997,0.0,0.444444444444,0.0,0.0,0.222222222222,0.0,0.0,Euk+Bac,9,0,1.06085694716,2.33333333333,0.0,False
