,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
A1A5G5,0.0,0.0,0.0,0.769230769231,0.0769230769231,0.0769230769231,0.0769230769231,Eukaryota,13,0,0.793730055158,1.92307692308,0.37301587301600003,False
A1A5G6,0.33333333333299997,0.33333333333299997,0.0,0.25,0.08333333333330001,0.0,0.0,Cellular_organisms,12,1,1.2860573368700001,1.71794871795,0.0436507936508,False
A1A5H0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,13,0,-0.0,0.0,0.0,False
A1A5H1,0.0,0.0,0.0,0.0,0.0,0.6,0.4,Eumetazoa,5,1,0.6730116670090001,2.4,0.75,False
A1A5H3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,13,0,-0.0,0.461538461538,-0.07142857142860001,False
A1KQY5,0.0,0.0,0.0,0.33333333333299997,0.0,0.33333333333299997,0.33333333333299997,Eumetazoa,12,0,1.09861228867,3.87878787879,3.2,False
A1L0Y5,0.0,0.0,0.0,0.0,0.416666666667,0.5,0.08333333333330001,Eumetazoa,12,1,0.918427784993,1.89743589744,0.37698412698399997,False
A1L0Y7,0.0,0.0,0.0,0.23076923076900002,0.38461538461499994,0.38461538461499994,0.0,Opisthokonta,13,0,1.07339428128,1.97435897436,-0.150793650794,False
A1L0Z4,0.0,0.0,0.0,0.5,0.0,0.1,0.4,Eukaryota,10,0,0.9433483923289999,5.31111111111,-0.52,False
A1L0Z6,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.74358974359,0.19444444444400003,False
A1L1C7,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,Eukaryota,12,1,0.286835983056,1.64102564103,0.261904761905,False
A1L1C8,0.0,0.0,0.0,0.0909090909091,0.0,0.8181818181820001,0.0909090909091,Eumetazoa,11,1,0.60016607316,1.90909090909,0.0718894009217,False
A1L1E4,0.38461538461499994,0.0,0.153846153846,0.0769230769231,0.0,0.23076923076900002,0.153846153846,Cellular_organisms,13,0,1.47913280743,4.94871794872,1.2460317460299999,False
A1L1E5,0.0,0.0,0.0,0.666666666667,0.08333333333330001,0.08333333333330001,0.166666666667,Eukaryota,12,1,0.983087758575,3.64102564103,2.94444444444,False
A1L1E6,0.0,0.0,0.0,0.46153846153800004,0.0769230769231,0.0769230769231,0.38461538461499994,Eukaryota,13,0,1.11896886688,4.64102564103,-0.460317460317,False
A1L1E8,0.0,0.0,0.0,0.75,0.0,0.08333333333330001,0.166666666667,Eukaryota,12,1,0.7214636866930001,3.87179487179,1.7738095238099998,False
A1YWG5,0.0,0.0,0.0,0.769230769231,0.0769230769231,0.0769230769231,0.0769230769231,Eukaryota,13,0,0.793730055158,2.02564102564,1.02777777778,False
A2BDH3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,12,1,-0.0,0.0,0.0,False
A2RRS6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,13,0,-0.0,0.153846153846,-0.0238095238095,False
A2VCU8,0.0,0.0,0.0,0.166666666667,0.0,0.833333333333,0.0,Eumetazoa,12,1,0.45056120886600004,2.07692307692,-0.11507936507899999,False
A2VCY9,0.0,0.0,0.0,0.0769230769231,0.0,0.615384615385,0.307692307692,Eumetazoa,13,0,0.8587409130060001,2.74358974359,1.9484126984099999,False
A2VCZ0,0.0,0.0,0.0,0.538461538462,0.0769230769231,0.153846153846,0.23076923076900002,Eukaryota,13,0,1.15698764435,4.4358974359,2.76984126984,False
A3FPG9,0.0,0.0,0.0,0.0,0.0,0.38461538461499994,0.615384615385,Vertebrata,13,0,0.666278442415,1.17948717949,0.17857142857099997,False
A4FVD2,0.0,0.0,0.0,0.0,0.08333333333330001,0.5,0.416666666667,Eumetazoa,12,1,0.918427784993,2.46153846154,0.134920634921,False
A4IGI2,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.909090909091,Vertebrata,11,2,0.304636097349,3.41025641026,-0.11507936507899999,False
A4IGJ4,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.166666666667,Eumetazoa,12,1,0.45056120886600004,2.20512820513,1.1547619047600002,False
A4IGJ9,0.0,0.0,0.0,0.307692307692,0.38461538461499994,0.307692307692,0.0,Opisthokonta,13,0,1.0928305535299998,2.0,0.154761904762,False
A4IGK3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,13,0,-0.0,0.435897435897,-0.015873015873,False
A4IGK4,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.271189373042,0.769230769231,-0.0674603174603,False
A4IGL3,0.0,0.0,0.0,0.0,0.0,0.583333333333,0.416666666667,Eumetazoa,12,1,0.6791932659919999,1.71794871795,-0.162698412698,False
A4IGL5,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.923076923077,0.011904761904799999,False
A4IGM6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,True
A4IGN4,0.0,0.0,0.2,0.6,0.0,0.2,0.0,Eukaryota,10,0,0.950270539233,3.04444444444,3.4880952381,False
A4IGN5,0.0,0.0,0.0,0.5,0.25,0.166666666667,0.08333333333330001,Eukaryota,12,1,1.1988493129100002,2.61538461538,1.71031746032,False
A4IGP0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,0.0,Eukaryota,12,1,0.636514168295,1.4358974359,-0.170634920635,False
A4IGP3,0.0,0.0,0.0,0.307692307692,0.0,0.0769230769231,0.615384615385,Vertebrata,13,0,0.8587409130060001,4.30769230769,2.7380952381,False
A4IGR4,0.0,0.0,0.0,0.0,0.0,0.46153846153800004,0.538461538462,Vertebrata,13,0,0.6901856760189999,1.07692307692,-0.0634920634921,False
A4IGR7,0.0,0.0,0.0,0.111111111111,0.33333333333299997,0.0,0.555555555556,Vertebrata,9,1,0.9368883075390001,4.62222222222,-0.08333333333330001,False
A4IGR8,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Vertebrata,12,1,0.636514168295,1.5641025641,0.27380952380999996,False
A4IGS0,0.0,0.0,0.153846153846,0.153846153846,0.0,0.0,0.692307692308,Vertebrata,13,0,0.8305178252869999,5.23076923077,2.59523809524,False
A4IGS3,0.0,0.0,0.0,0.692307692308,0.23076923076900002,0.0769230769231,0.0,Eukaryota,13,0,0.790267968075,1.23076923077,0.222222222222,False
A4IGS7,0.25,0.583333333333,0.0,0.166666666667,0.0,0.0,0.0,Euk_Archaea,12,1,0.9596147939120001,0.74358974359,0.246031746032,False
A4IGS9,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Eumetazoa,12,1,0.6931471805600001,2.25641025641,2.02380952381,False
A4IGT7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,13,0,-0.0,0.0,0.0,False
A4IGU2,0.0,0.0,0.0,0.538461538462,0.0,0.153846153846,0.307692307692,Eukaryota,13,0,0.983961446001,4.07692307692,2.4126984127,False
A4IGU3,0.0,0.0,0.0,0.5,0.166666666667,0.166666666667,0.166666666667,Eukaryota,12,1,1.2424533248899998,3.71794871795,0.714285714286,False
A4IGU6,0.0,0.0,0.0,0.38461538461499994,0.0,0.46153846153800004,0.153846153846,Eumetazoa,13,0,1.0123308390999999,3.97435897436,-0.511904761905,False
A4IGU9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,13,0,-0.0,0.153846153846,0.0277777777778,False
A4IGV6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,13,0,-0.0,0.0,0.0,False
A4IGV9,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.7272727272730001,Vertebrata,11,2,0.585952618304,1.41025641026,0.452380952381,False
A4IGW1,0.0769230769231,0.0,0.23076923076900002,0.307692307692,0.153846153846,0.0769230769231,0.153846153846,Eukaryota,13,0,1.67159527802,4.66666666667,0.103174603175,False
A4IGY4,0.0,0.0,0.0,0.0,0.0,0.846153846154,0.153846153846,Eumetazoa,13,0,0.42932302193099997,1.51282051282,0.33333333333299997,False
A4IGY8,0.0,0.0,0.0,0.7272727272730001,0.0,0.0909090909091,0.181818181818,Eukaryota,11,1,0.7595473914749999,3.56060606061,1.23963133641,False
A4IGZ0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,-0.0,0.0,0.0,False
A4IH05,0.0,0.0,0.0,0.0,0.0,0.909090909091,0.0909090909091,Eumetazoa,11,0,0.304636097349,1.41818181818,1.1124338624299999,False
A4IH16,0.0,0.0,0.846153846154,0.0769230769231,0.0,0.0769230769231,0.0,Euk+Bac,13,0,0.5359610497089999,1.61538461538,-0.0952380952381,False
A4IH21,0.0,0.0,0.0,0.0,0.0,0.538461538462,0.46153846153800004,Eumetazoa,13,0,0.6901856760189999,0.538461538462,0.07142857142860001,False
A4IH33,0.08333333333330001,0.0,0.08333333333330001,0.583333333333,0.0,0.25,0.0,Eukaryota,12,1,1.07513932401,2.82051282051,1.2658730158700002,False
A4IH35,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,Vertebrata,12,1,0.45056120886600004,1.48717948718,0.234126984127,False
A4IH38,0.0,0.0,0.0,0.0,0.0,0.75,0.25,Eumetazoa,12,0,0.562335144619,2.16666666667,0.19262672811099998,False
A4IH61,0.0,0.0,0.166666666667,0.33333333333299997,0.08333333333330001,0.166666666667,0.25,Eukaryota,12,1,1.51710639706,5.23076923077,2.59523809524,False
A4IH74,0.0,0.0,0.0,0.0,0.166666666667,0.33333333333299997,0.5,Vertebrata,12,1,1.0114042647100001,2.71794871795,2.77777777778,False
A4IH76,0.0,0.0,0.0,0.0,0.0,0.692307692308,0.307692307692,Eumetazoa,13,0,0.61724176973,1.66666666667,0.0,False
A4IH96,0.0,0.0,0.0,0.307692307692,0.0769230769231,0.0769230769231,0.538461538462,Vertebrata,13,0,1.09059947378,4.15384615385,1.2142857142899999,False
A4IH97,0.0,0.0,0.0,0.0,0.0,0.923076923077,0.0769230769231,Eumetazoa,13,0,0.271189373042,0.846153846154,0.07539682539680001,False
A4IHA8,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eumetazoa,12,1,0.636514168295,2.20512820513,2.44444444444,False
A4IHB3,0.0,0.0,0.0,0.615384615385,0.307692307692,0.0769230769231,0.0,Eukaryota,13,0,0.8587409130060001,1.51282051282,0.384920634921,False
A4IHC2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,11,2,-0.0,0.153846153846,0.0277777777778,False
A4IHD1,0.0,0.0,0.0,0.0,0.0,0.153846153846,0.846153846154,Vertebrata,13,0,0.42932302193099997,0.717948717949,-0.05952380952380001,False
A4IHD6,0.0,0.0,0.0,0.0,0.0,0.923076923077,0.0769230769231,Eumetazoa,13,0,0.271189373042,1.10256410256,0.39682539682499995,False
A4IHD9,0.0,0.0,0.0,0.538461538462,0.0,0.38461538461499994,0.0769230769231,Eukaryota,13,0,0.898137003188,2.89743589744,-0.0873015873016,False
A4IHE2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,13,0,-0.0,0.0,0.0,False
A4IHF1,0.0,0.0,0.38461538461499994,0.38461538461499994,0.0,0.153846153846,0.0769230769231,Euk+Bac,13,0,1.22028216627,3.69230769231,-0.15873015873,False
A4IHF2,0.0,0.0,0.0,0.307692307692,0.0,0.538461538462,0.153846153846,Eumetazoa,13,0,0.983961446001,2.97435897436,0.365079365079,False
A4IHF5,0.0,0.0,0.0,0.75,0.166666666667,0.08333333333330001,0.0,Eukaryota,12,1,0.7214636866930001,0.692307692308,0.047619047619,False
A4IHF9,0.0,0.0,0.0,0.692307692308,0.0,0.0,0.307692307692,Eukaryota,13,0,0.61724176973,4.66666666667,4.69444444444,False
A4IHG6,0.0,0.0,0.0,0.363636363636,0.0,0.0,0.636363636364,Vertebrata,11,1,0.655481773901,4.42424242424,4.93333333333,False
A4IHG8,0.0,0.0,0.0,0.307692307692,0.0,0.46153846153800004,0.23076923076900002,Eumetazoa,13,0,1.0579054247,3.28205128205,1.14285714286,False
A4IHH6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
A4IHI8,0.33333333333299997,0.0,0.0,0.0,0.0,0.666666666667,0.0,Eumetazoa,3,1,0.636514168295,6.16666666667,,False
A4IHJ1,0.0,0.0,0.23076923076900002,0.769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.5402041423889999,0.923076923077,-0.0912698412698,False
A4IHK8,0.0,0.0,0.0,0.5,0.0,0.33333333333299997,0.166666666667,Eukaryota,12,1,1.0114042647100001,4.0,2.47619047619,False
A4IHL0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,13,0,-0.0,0.923076923077,0.166666666667,False
A4IHL3,0.0,0.0,0.0,0.46153846153800004,0.0,0.0,0.538461538462,Vertebrata,13,0,0.6901856760189999,5.12820512821,1.68253968254,False
A4IHL4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,13,0,-0.0,0.282051282051,0.111111111111,False
A4IHL7,0.0,0.0,0.0,0.0,0.0,0.181818181818,0.8181818181820001,Vertebrata,11,2,0.474139313058,3.33333333333,-0.309523809524,False
A4IHM1,0.0,0.0,0.0,0.33333333333299997,0.416666666667,0.166666666667,0.08333333333330001,Opisthokonta,12,1,1.2366848691399999,2.48717948718,0.337301587302,False
A4IHM4,0.0,0.0,0.0,0.38461538461499994,0.23076923076900002,0.307692307692,0.0769230769231,Eukaryota,13,0,1.2658567518700001,3.30769230769,2.53174603175,False
A4IHM5,0.0,0.0,0.0,0.0,0.545454545455,0.363636363636,0.0909090909091,Opisthokonta,11,0,0.9164648855390001,2.14545454545,1.15873015873,False
A4IHM9,0.0,0.0,0.08333333333330001,0.416666666667,0.33333333333299997,0.166666666667,0.0,Eukaryota,12,1,1.2366848691399999,3.02564102564,0.20238095238099998,False
A4IHN4,0.0,0.0,0.0,0.3,0.1,0.2,0.4,Vertebrata,10,0,1.2798542258299999,4.26666666667,0.66,False
A4IHN5,0.0,0.0,0.0,0.0,0.846153846154,0.153846153846,0.0,Opisthokonta,13,0,0.42932302193099997,0.74358974359,0.0396825396825,False
A4IHP2,0.0,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,Eukaryota,13,0,0.42932302193099997,0.717948717949,0.198412698413,False
A4IHP3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Opisthokonta,12,1,-0.0,0.0,0.0,False
A4IHP5,0.0,0.153846153846,0.0,0.692307692308,0.0769230769231,0.0769230769231,0.0,Eukaryota,13,0,0.937155853066,1.74358974359,-0.21825396825399998,False
A4IHQ5,0.08333333333330001,0.0,0.0,0.25,0.0,0.666666666667,0.0,Eumetazoa,12,1,0.8239592165009999,3.53846153846,0.638888888889,False
A4IHQ7,0.0,0.0,0.0,0.0,0.0,0.75,0.25,Eumetazoa,12,1,0.562335144619,1.61538461538,0.833333333333,False
A4IHQ8,0.0,0.0,0.0,0.38461538461499994,0.307692307692,0.307692307692,0.0,Eukaryota,13,0,1.0928305535299998,2.46153846154,1.9920634920599998,False
A4IHR4,0.0,0.0,0.0,0.0,0.0,0.538461538462,0.46153846153800004,Eumetazoa,13,0,0.6901856760189999,2.25641025641,1.97222222222,False
A4IHT0,0.08333333333330001,0.166666666667,0.0,0.416666666667,0.0,0.25,0.08333333333330001,Eukaryota,12,0,1.4241299173500002,4.16666666667,2.44444444444,False
A4IHT5,0.0,0.0,0.0,0.0,0.0,0.545454545455,0.45454545454499995,Eumetazoa,11,2,0.689009238477,3.10256410256,0.242063492063,False
A4IHU3,0.0,0.0,0.0,0.0,0.0,0.692307692308,0.307692307692,Eumetazoa,13,0,0.61724176973,2.02564102564,0.8730158730159999,False
A4IHU5,0.0,0.0,0.0,0.0,0.0,0.538461538462,0.46153846153800004,Eumetazoa,13,0,0.6901856760189999,1.23076923077,-0.190476190476,False
A4IHU6,0.0,0.0,0.0,0.33333333333299997,0.416666666667,0.25,0.0,Opisthokonta,12,1,1.07755632707,2.5641025641,0.015873015873,False
A4IHV3,0.0,0.0,0.0,0.769230769231,0.0,0.23076923076900002,0.0,Eukaryota,13,0,0.5402041423889999,2.74358974359,2.0,False
A4IHV9,0.0,0.0,0.0909090909091,0.545454545455,0.0909090909091,0.0909090909091,0.181818181818,Eukaryota,11,1,1.29454516584,4.54545454545,1.48888888889,False
A4IHX8,0.0,0.0,0.0,0.0,0.0,0.583333333333,0.416666666667,Eumetazoa,12,1,0.6791932659919999,1.53846153846,2.08333333333,False
A4IHX9,0.0,0.25,0.0,0.75,0.0,0.0,0.0,Eukaryota,12,1,0.562335144619,0.846153846154,0.0238095238095,False
A4IHY0,0.153846153846,0.0,0.38461538461499994,0.0,0.307692307692,0.153846153846,0.0,Euk+Bac,13,0,1.30610660909,3.25641025641,-0.19444444444400003,False
A4IHY3,0.0,0.0,0.0,0.166666666667,0.0,0.33333333333299997,0.5,Vertebrata,12,1,1.0114042647100001,4.12820512821,1.57936507937,False
A4IHY5,0.0,0.0,0.0,0.0,0.5,0.25,0.25,Opisthokonta,12,1,1.0397207708399998,2.76923076923,2.1507936507900003,False
A4IHZ2,0.0,0.0,0.0,0.08333333333330001,0.08333333333330001,0.583333333333,0.25,Eumetazoa,12,1,1.07513932401,3.25641025641,1.14682539683,False
A4II03,0.0,0.0,0.0,0.75,0.0,0.166666666667,0.08333333333330001,Eukaryota,12,0,0.7214636866930001,2.54545454545,1.0,False
A4II06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,12,1,-0.0,0.512820512821,-0.0793650793651,False
A4II15,0.0,0.0,0.0,0.38461538461499994,0.38461538461499994,0.23076923076900002,0.0,Opisthokonta,13,0,1.07339428128,1.84615384615,-0.18253968254,False
A4II20,0.0,0.0,0.0,0.0,0.538461538462,0.307692307692,0.153846153846,Opisthokonta,13,0,0.983961446001,2.53846153846,-0.23809523809500002,False
A4II29,0.0,0.0,0.0,0.25,0.08333333333330001,0.666666666667,0.0,Eumetazoa,12,1,0.8239592165009999,3.0,-0.309523809524,False
A4II35,0.0,0.0,0.0,0.33333333333299997,0.0,0.555555555556,0.111111111111,Eumetazoa,9,1,0.9368883075390001,3.53333333333,-0.66,False
A4II38,0.0,0.0,0.0,0.0,0.0,0.45454545454499995,0.545454545455,Vertebrata,11,1,0.689009238477,2.25757575758,0.777777777778,False
A4II42,0.5,0.08333333333330001,0.08333333333330001,0.33333333333299997,0.0,0.0,0.0,Cellular_organisms,12,1,1.1269287948,0.974358974359,-0.0992063492063,False
A4II52,0.0,0.0,0.0,0.538461538462,0.0769230769231,0.38461538461499994,0.0,Eukaryota,13,0,0.898137003188,3.15384615385,-0.384920634921,False
A4II67,0.0,0.0,0.0,0.846153846154,0.0,0.153846153846,0.0,Eukaryota,13,0,0.42932302193099997,1.12820512821,0.444444444444,False
A4II82,0.0,0.0,0.0,0.666666666667,0.0,0.25,0.08333333333330001,Eukaryota,12,1,0.8239592165009999,3.17948717949,1.9841269841299998,False
A4II93,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,13,0,-0.0,0.0,0.0,False
A4II94,0.0,0.0,0.0,0.0,0.0,0.846153846154,0.153846153846,Eumetazoa,13,0,0.42932302193099997,0.74358974359,0.0396825396825,False
A4IIA7,0.0,0.0,0.0,0.0,0.8181818181820001,0.181818181818,0.0,Opisthokonta,11,2,0.474139313058,1.41025641026,-0.21825396825399998,False
A4IIA9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,11,0,-0.0,0.327272727273,0.16,False
A4IIB4,0.0,0.0,0.0,0.0,0.0,0.583333333333,0.416666666667,Eumetazoa,12,0,0.6791932659919999,0.530303030303,0.026728110599099998,False
A4IIB6,0.0,0.0,0.0,0.0,0.166666666667,0.416666666667,0.416666666667,Eumetazoa,12,1,1.02818385933,2.82051282051,2.96825396825,False
A4IIC3,0.0,0.0,0.0,0.0,0.08333333333330001,0.916666666667,0.0,Eumetazoa,12,1,0.286835983056,0.871794871795,-0.031746031746,False
A4IID7,0.0,0.0,0.0,0.583333333333,0.08333333333330001,0.0,0.33333333333299997,Eukaryota,12,1,0.887694275799,4.38461538462,3.60317460317,False
A4IID8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
A4IIE5,0.0,0.0,0.1,0.5,0.1,0.2,0.1,Eukaryota,10,1,1.35923670067,4.03636363636,2.6177248677200002,False
A4IIE9,0.0,0.0,0.0,0.0,0.0,0.916666666667,0.08333333333330001,Eumetazoa,12,0,0.286835983056,1.07575757576,0.2,False
A4IIF4,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Vertebrata,12,1,0.636514168295,2.5641025641,1.2539682539700001,False
A4IIF7,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.7272727272730001,Vertebrata,11,1,0.585952618304,3.01515151515,0.0888888888889,False
A4IIF9,0.0,0.0,0.0,0.0,0.25,0.75,0.0,Eumetazoa,12,1,0.562335144619,1.74358974359,0.5039682539679999,False
A4IIG5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Eumetazoa,12,1,0.6931471805600001,2.89743589744,2.07936507937,False
A4IIH8,0.0,0.0,0.0,0.23076923076900002,0.0,0.538461538462,0.23076923076900002,Eumetazoa,13,0,1.01009975935,3.17948717949,2.39682539683,False
A4III3,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Eumetazoa,12,1,0.6931471805600001,2.51282051282,1.2619047619,False
A4IIJ4,0.0,0.0,0.0,0.0,0.583333333333,0.25,0.166666666667,Opisthokonta,12,1,0.9596147939120001,1.89743589744,0.325396825397,False
